text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"Comprei a cortina achando que viria igual a foto. grande e com todas essas partes que mostram na foto. so que nao. vem apenas duas partes em cada cortina comprada. tanto que comprei duas, achando que eram grandes, ai chegou a cortina (disseram que as duas vieram enroladas juntas) e so veio duas partes cada.  nunca mais compro e nem recomendo",0,0,0,1,1,"produto, outros",0.46986961364746094,7.0,234.0,241.0,['OUTROS']
"Não vem carregador, pedi um preto e veio um prata.",0,0,1,1,0,"produto, condicoes de recebimento",1.1763889789581299,13.0,161.0,174.0,['CONDICOES DE RECEBIMENTO']
Este produto não pica os legumes como promete .Agente faz a maior parte do trabalho,0,0,1,0,0,"produto, outros",0.6358864307403564,7.0,166.0,173.0,['OUTROS']
"Material muito fraco, costura toda desfiada, aros da barraca tortos.",0,0,1,0,0,"produto, outros",0.647132396697998,7.0,168.0,175.0,['OUTROS']
"O produto é bonito como na foto, no entanto, muito frágil.",0,0,1,0,1,"produto, outros",0.45788073539733887,7.0,164.0,171.0,['OUTROS']
Frete muito caro para um espelho de bolsa 40 reais me arrependi,1,0,0,0,0,"entrega, produto",0.4725816249847412,7.0,165.0,172.0,['ENTREGA']
Não compensa comprar o frete é embutido no preço e fica ela por elas. Frete muito caro.,1,0,0,0,0,"entrega, outros",1.0183606147766113,7.0,172.0,179.0,"['ENTREGA', 'OUTROS']"
"O acabamento é bom, mas o produto é frágil, a escada quebrou no primeiro uso. Os degraus da escada não ficam firmes.",0,0,1,0,0,"produto, outros",0.900320291519165,7.0,183.0,190.0,['OUTROS']
Frete um tanto abusivo. Porém fui eu que na empolgação no prestei atenção no valor do frete.,1,0,1,0,0,"entrega, outros",0.6810204982757568,7.0,174.0,181.0,"['ENTREGA', 'OUTROS']"
Não foi este que chegou pra mim o fornecedor falou que as função era á mesma que a foto do anúncio e só ilustrativa não recomendo pra ninguém este fornecedor magi parts . americana só perguntar e nao fas nada o código de postagens que me passaran nao e válido,0,1,0,1,1,"produto, anuncio, entrega, outros",0.6876332759857178,14.0,203.0,217.0,"['ENTREGA', 'ANUNCIO', 'OUTROS']"
Boa noite queria informar que comprei esses farois e so veio 1  ate o momento ninguem entrou em contato comigo.....,0,1,0,1,0,"entrega, condicoes de recebimento, outros",0.5113663673400879,16.0,175.0,191.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Assim que chegou, usamos ele 1 semana, começou a sair fumaça dele e feder queimado. Poucos dias depois, a élice de baixo do copo rachou e quebrou dois pedaços da parte que faz ela girar. Estou MUITO desapontada com a qualidade do produto.",0,0,1,0,0,"produto, outros",0.5090816020965576,7.0,211.0,218.0,['OUTROS']
"Funcional,leve,fácil manuseio,mas poderia ser mais potente",0,0,1,0,0,"produto, outros",0.5267641544342041,7.0,163.0,170.0,['OUTROS']
"Jogo muito bom,já to zerando pela segunda vez e não travou nem se quer uma vez. Excelente",0,0,1,0,0,"produto, outros",0.5747528076171875,7.0,171.0,178.0,['OUTROS']
"Instalação super fácil, produto com qualidade de imagem, e o melhor, preço susto.",0,0,1,0,0,"produto, outros",0.61643385887146,7.0,168.0,175.0,['OUTROS']
"Adorei o produto, chegou antes do prazo. De fácil montagem. E fica linda na decoração",1,0,1,0,0,"produto, entrega",0.5759849548339844,7.0,167.0,174.0,['ENTREGA']
FIZ A COMPRA DA GELADEIRA NO 5°DIA FOI FEITA A ENTREGA A GELADEIRA VEIO AMASSADA TODO O LADO LATERAL ...AÍ COMEÇOU O PROBLEMA PASSAMOS POR 28 ATENDENTE 5 DIAS PARA FAZER A TROCA ➕ 5 DIAS PARA REALIZAR A NOVA ENTREGA ATENDIMENTO PÉSSIMO ...A GELADEIRA E BOA ...NÃO RECOMENDO O ATENDIMENTO DE TROCA,0,1,1,1,0,"entrega, produto, condicoes de recebimento, outros",0.6341714859008789,19.0,257.0,276.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"CORRESPONDEU COM A EXPECTATIVA,CELULAR É MUITO BOM A CÂMERA TEM ÓTIMA RESOLUÇÃO.",0,0,1,0,0,"produto, outros",0.4588510990142822,7.0,179.0,186.0,['OUTROS']
"GOSTEI E RECOMENDO, PRODUTO ENTREGUE ANTES ATÉ DO COMBINADO, SOU CLIENTE DAS AMERICANAS E NUNCA TIVE PROBLEMAS.",1,1,1,0,0,"produto, entrega, outros",0.5344374179840088,10.0,188.0,198.0,"['ENTREGA', 'OUTROS']"
Só acho que se aceitasse o App play Shore seria bem melhor!!!,0,0,1,0,0,outros,0.951580286026001,3.0,162.0,165.0,['OUTROS']
UM LIVRO DE GRANDE QUALIDADE. VALE MUITO A PENA E A ENTREGA FOI SUPER RAPIDA,1,0,1,0,0,"produto, entrega",0.5627782344818115,7.0,173.0,180.0,['ENTREGA']
Excelente produto! Indico a todos que desejam adquirir o mesmo produto.,0,0,1,0,0,"produto, outros",0.6938602924346924,7.0,163.0,170.0,['OUTROS']
"Excelente aparelho, dei de presente e a pessoa amou. Eu recomendo.",0,0,1,0,0,"produto, outros",0.6832380294799805,7.0,164.0,171.0,['OUTROS']
"Comprei pela internet e me arrependi um pouco. A geladeira é pequena, estreita e alta. O congelador é melhor q a geladeira. A gaveta de legumes é minúscula, não abre o suficiente e não desliza como deveria. o espaço interno é pequeno, não há gaveta para frios, somente uma pqna gaveta para manteiga na porta. Além disso, o manual orienta que não se encoste nenhum alimento na parede de fundo da geladeira para não interferir com o funcionamento.  Recomendo a vc que quer comprar uma geladeira nova q vá pessoalmente às lojas antes de se decidir.",0,0,1,0,0,"produto, outros",0.6693289279937744,7.0,281.0,288.0,['OUTROS']
Gostaria de confirmar se são os 3 litros por esse valor? ou se é um litro?,0,1,0,0,0,outros,0.46795225143432617,3.0,168.0,171.0,['OUTROS']
"Gostaria de saber se esse produto é original ou replica, pois vejo que o preço esta abaixo do mercado,???",0,1,1,0,0,"produto, outros",0.9315581321716309,7.0,171.0,178.0,['OUTROS']
Atendeu as minhas expectativas. Potente e silencioso,0,0,1,0,0,"produto, outros",0.7108457088470459,7.0,159.0,166.0,['OUTROS']
"Ótimo.Gostei , sintoniza rápido e é fácil de configurar.",0,0,1,0,0,"produto, outros",0.5001680850982666,7.0,165.0,172.0,['OUTROS']
"A churrasqueira Globo é ótima, gostei muito dela, pena que a embalagem para envio é muito ruim, pois a mesma chegou com os pés todo amassado e sem o esmalte, a parte de cima onde fica a regulagem do calor veio amassada e também lascado, a entrega foi super rápida, demorou apenas 05 dias.",1,0,1,1,0,"produto, entrega, condicoes de recebimento",1.1865804195404053,16.0,218.0,234.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Adorei o produto todos armarios da minha cozinha e do escritorio e da henn adorei a marca,0,0,1,0,0,"produto, outros",0.5221507549285889,7.0,168.0,175.0,['OUTROS']
"Comprei a entrega era p ser em 14 a 19 dias, mas chegou com menos de uma semana. Estou usando não apresentou nenhum defeito, ele só não é silencioso, mas de resto é ótimo.",1,0,1,0,0,"entrega, produto",0.45080065727233887,7.0,193.0,200.0,['ENTREGA']
"Ele é bom pra criança, pois tem as teclas pequenas.",0,0,1,0,0,"produto, outros",0.608273983001709,7.0,161.0,168.0,['OUTROS']
"Gostei do design, deixou meu banheiro charmoso. Fita dupla face muito fraca, não fixa o produto na parede, tive que comprar uma bem mais forte.",0,0,1,0,0,"produto, outros",0.6152219772338867,7.0,183.0,190.0,['OUTROS']
"Gostei do produto porém não é o modelo que escolhi, também a pulseira tinha que ser de pressão, mas ela é elastica.",0,0,1,1,0,"produto, outros",0.5513286590576172,7.0,177.0,184.0,['OUTROS']
"Gostei do produto, porém o massageador elétrico não está funcionando",0,0,1,0,0,"produto, outros",0.5348341464996338,7.0,162.0,169.0,['OUTROS']
Gostei muito do produto e da agilidade na entrega.,1,0,1,0,0,"produto, entrega",0.5140788555145264,7.0,160.0,167.0,['ENTREGA']
"Muito bonito mas é pequeno ,p quem tem rosto pequeno fica perfeito ,tive que dar p outra pessoa .",0,0,1,0,0,"produto, outros",0.6261069774627686,7.0,170.0,177.0,['OUTROS']
"Cumpri o que diz na descrição. Muito útil, facil de usar, rápido.  O produto é muito bom.",0,0,1,0,1,"produto, outros",3.1723575592041016,7.0,172.0,179.0,['OUTROS']
Otimo smartphone recomendo minha esposa adorou      Preço e assesivel,0,0,1,0,0,"produto, outros",0.5112299919128418,7.0,163.0,170.0,['OUTROS']
"Produto bom, só que era presente de Natal e só chegou no ano Novo. Mas tudo bem!!",1,0,1,0,0,"entrega, produto, condicoes de recebimento",0.8182721138000488,16.0,168.0,184.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Produto muito bom, comprei pra dar de presente. Chegou em menos de 7 dias!",1,0,1,0,0,"produto, entrega",0.5746626853942871,7.0,169.0,176.0,['ENTREGA']
"Recomendo,ótimo atendimento . Só o correi deixa a desejar.",1,1,1,0,0,"atendimento, entrega, outros",0.8614838123321533,10.0,163.0,173.0,"['ENTREGA', 'OUTROS']"
Satisfeita com o produto porém achei o manual que o acompanha pobre de informações; tentei acessá-lo pelo próprio celular e dá que o manual está indisponível pra língua portuguesa...,0,0,1,0,0,"produto, outros",0.6232998371124268,7.0,187.0,194.0,['OUTROS']
"Eu já conhecia o produto, é de excelente qualidade.",0,0,1,0,0,"produto, outros",0.5847885608673096,7.0,160.0,167.0,['OUTROS']
"Produto bom, a entrega foi ótima antes do dia combinado",1,0,1,0,0,"produto, entrega",0.5986268520355225,7.0,159.0,166.0,['ENTREGA']
"Livro muito necessário à quem está estudando a língua inglesa, porque ele aborda com frases da linguagem utilizada no dia a dia.",0,0,1,0,0,"produto, outros",0.5676403045654297,7.0,173.0,180.0,['OUTROS']
"A faixa é super confortável, não aperta e o tecido é super macio.Estou gostando bastante e claro, recomendo sim.Aprovadíssimo....!",0,0,1,0,0,"produto, outros",1.2209603786468506,7.0,181.0,188.0,['OUTROS']
"Situações conforme do Produto:  1 - Gela bem;  2 - É bonito.  Situações Não Conforme do Produto: 1 - Exala cheiros fortes similar a esgoto e barata quando o doctor vírus está acionado; 2 -  O controle remoto tem varias funções, porem estás são somente de enfeite; 3 - Faz ruídos quando está acionado em alta rotação; 3 - A entrega foi muito demorada.",1,0,1,0,0,"produto, entrega, outros",0.761620044708252,10.0,247.0,257.0,"['ENTREGA', 'OUTROS']"
"Tudo que estava precisando no momento para proteger minha cabeça, pescoço (boné) e toda extensão dos braços (luvas) na jardinagem.",0,0,1,0,0,"produto, outros",0.6245975494384766,7.0,180.0,187.0,['OUTROS']
"Minha filha me pediu de presente e ela adorou, cor , qualidade do produto e etc. Não tem o que reclamar é uma bicicleta boa, já veio pré montada e isso ajuda.",0,0,1,1,0,"produto, condicoes de recebimento",0.5508575439453125,13.0,186.0,199.0,['CONDICOES DE RECEBIMENTO']
"Até este momento posso dizer que o produto esta funcionando sem problemas, porém se passou apenas 20 dias que recebi e estou utilizando, fica difícil eu recomendar o produto com tão pouco tempo de uso, sabendo que o tempo de uso que vai me garantir se o produto é bom.",1,0,1,0,0,"produto, outros",0.5819356441497803,7.0,204.0,211.0,['OUTROS']
"A americanas está de parabéns, chegou bem embalado e antes do prazo de entrega. O fervedor é pequeno mas para meu marido e eu está ótimo.",1,1,1,1,0,"entrega, produto, condicoes de recebimento",0.6882202625274658,16.0,182.0,198.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Além de ter gostado do produto, Gostei ainda mais do prazo de entrega que foi muito rápido.  Como era para presente de natal chegou antes do prazo previsto . Obrigada",1,0,1,0,0,"entrega, produto",0.5818555355072021,7.0,184.0,191.0,['ENTREGA']
Aparelho ótimo e é silencioso. Atendeu às minhas necessidades.,0,0,1,0,0,"produto, outros",0.6078770160675049,7.0,163.0,170.0,['OUTROS']
"Custo x benefício muito bom. Um pouco pesado para descer, mas valeu.",0,0,1,0,0,"produto, outros",0.7209861278533936,7.0,166.0,173.0,['OUTROS']
Entrega dentro do prazo. Melhor preço encontrado. Produto conforme anúncio. Comecei a tomar tem pouco tempo. Não consigo confirmar os benefícios ainda.,1,0,1,0,1,"entrega, produto, anuncio",0.6576390266418457,11.0,177.0,188.0,"['ENTREGA', 'ANUNCIO']"
"Entrega rápida, produto conforme o anúncio. O valor do frete é que não agradou.",1,0,1,0,1,"entrega, produto, anuncio, outros",0.717789888381958,14.0,168.0,182.0,"['ENTREGA', 'ANUNCIO', 'OUTROS']"
Faz duas semanas que estou tomando. Já notei as unhas  mais duras.,0,0,1,0,0,"produto, outros",0.5871622562408447,7.0,165.0,172.0,['OUTROS']
"Gostei do produto. Boa máquina! Notei que internamente o gabinete foi bem tratado contra oxidação. A minha outra lavafora que também era brastemp estava funcionando bem, mas tive que trocar por causa do gabinete que apodreceu. Espero que a Brastemp tenha resolvido esse problema! Outra coisa, a minha faz um barulhinho chato ""tipo um grilinho"" quando bate. Estou observando, parece correia ... espero que pare com o tempo!",0,0,1,0,0,"produto, outros",0.6240110397338867,7.0,249.0,256.0,['OUTROS']
Muita satisfeito com o produto chegou no periodo certo,1,0,1,0,0,"produto, entrega",0.5672872066497803,7.0,159.0,166.0,['ENTREGA']
O produto entrega o que foi oferecido. Muito útil.,0,0,1,0,0,"produto, outros",0.4318821430206299,7.0,160.0,167.0,['OUTROS']
O produto é bom e foi entregue no prazo. Compraria outros produtos da americanas.com,1,1,1,0,0,"produto, entrega",0.5769443511962891,7.0,166.0,173.0,['ENTREGA']
O produto é bom! Mas gostava mais quando a entrega era feita pelo correios. Além de ser bem mais rápida eles tentavam 3 vezes antes de devolver o produto!,1,0,1,0,0,"produto, entrega",0.5879905223846436,7.0,184.0,191.0,['ENTREGA']
"Otimo custo beneficio, foi entregue no prazo. So que veio faltando o fone de ouvido e a traseira veio na cor rosa, diferente do que vi no anuncio e no pedido que eu fiz.",1,0,1,1,1,"produto, entrega, anuncio",1.1129555702209473,11.0,190.0,201.0,"['ENTREGA', 'ANUNCIO']"
"Produto muito bonito, maquiagem bem, feita, recomendo",0,0,1,0,0,"produto, outros",0.49118733406066895,7.0,159.0,166.0,['OUTROS']
Recomendo esse produto para outras pessoas conhecidas.,0,0,1,0,0,"produto, outros",0.4919877052307129,7.0,158.0,165.0,['OUTROS']
"Não veio completo o produto , dentro do manual não veio os adesivos agv , fora isso produto de muito boa qualidade e entrega antes do previsto",1,0,1,1,0,"produto, entrega, outros",0.6210579872131348,10.0,177.0,187.0,"['ENTREGA', 'OUTROS']"
"... tela, câmera, memoria, armazenamento "" bom custo beneficio para um orçamento apertado""",0,0,1,0,0,"produto, outros",0.4698753356933594,7.0,166.0,173.0,['OUTROS']
"Gostei mais do Shake ele tem um gosto muito bom e me sinto quem satisfeito ao substituir uma refeição, porém as Cps não tem muito efeito ao tomar. Gostaria que as Cps fossem mais fortes e que ajudasse diversa na queima de gorduras.",0,0,1,0,0,"produto, outros",0.6347815990447998,7.0,203.0,210.0,['OUTROS']
"O LG K10 pro é bom! Pórem, trava direto. A câmera frontal tem uma qualidade ótima. Superou minhas expecativas! Gostei da função da impressão digital, muito eficaz! Ao todo ele é bom, mas trava.",0,0,1,0,0,"produto, outros",0.5293776988983154,7.0,198.0,205.0,['OUTROS']
Só achei que deveria vir em uma caixinha e não num saquinho. Da uma sensação de que comprei na Pajé ...,0,0,1,1,0,"produto, outros",0.5123569965362549,7.0,175.0,182.0,['OUTROS']
"Um bom aparelho, faz 1 mês e até agora estou gostando bastante dele, chegou a prazo e com tudo certinho!",1,0,1,1,0,"produto, entrega, condicoes de recebimento",0.5834887027740479,16.0,174.0,190.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Esclarecer ao cliente da possível diferença de cor da pulseira,0,0,1,0,1,outros,0.4964597225189209,3.0,161.0,164.0,['OUTROS']
"A entrega foi dentro do previsto, além das expectativas;",1,0,1,0,0,entrega,0.583775520324707,4.0,159.0,163.0,['ENTREGA']
"Embora tenha gostado do produto, boa velocidade, ventilação, altura regulável,  apenas poderia ser mais silencioso. Mas o que comprometeu é que infelizmente veio com dano em um dos elementos de fixação da grade posterior e no elemento que permite deixar fixo sem girar.",0,0,1,1,0,"produto, condicoes de recebimento",0.6069467067718506,13.0,207.0,220.0,['CONDICOES DE RECEBIMENTO']
"Meu filho amou o jogo, fora que a entrega foi super rápida!!!!!!",1,0,1,0,0,"produto, entrega",0.557241678237915,7.0,163.0,170.0,['ENTREGA']
O produto aparentemente parece ser resistente e tem uma pintura bacana.,0,0,1,0,0,"produto, outros",0.6450462341308594,7.0,161.0,168.0,['OUTROS']
"Produto muito bom, menu de fácil acesso e função Smart fácil de acessar.",0,0,1,0,0,"produto, outros",0.6505756378173828,7.0,163.0,170.0,['OUTROS']
Qdo chegou custou pra aquecer o gel deixo o dia inteiro ligado pra ter um aquecimento,0,0,1,0,0,"produto, condicoes de recebimento",0.7781529426574707,13.0,169.0,182.0,['CONDICOES DE RECEBIMENTO']
"Produto de boa qualidade eu indico, entrega antes do combinado adorei",1,0,1,0,0,"produto, entrega",0.5579123497009277,7.0,162.0,169.0,['ENTREGA']
"Gostei da entrega, bem rápida , bom atendimento só achei ele leve e fino.",1,1,1,0,0,"entrega, produto",0.44206881523132324,7.0,165.0,172.0,['ENTREGA']
"A bandeja da cadeirinha, por não ter regulagem , ficou apertada para nosso bebê, que tem 6 meses e 9 kg... Seria possível trocar?",0,1,1,0,0,"produto, outros",1.6665449142456055,7.0,184.0,191.0,['OUTROS']
"Gostei muito, mas veio sem um botão, justamente na parte de cima, se fosse embaixo o travesseiro até tamparia mas em cima da p ver",0,0,1,1,0,"produto, outros",0.5990996360778809,7.0,182.0,189.0,['OUTROS']
"Adorei o celular.. memoria fantastica, fotos e otima velocidade para acessar programas.. nao gostei muito da tela curvada por alguns porens.. primeiramente muito dificil achar peliculas que fixem bem .. comprei uma saiu sozinha em duas semanas, e a tela curvada faz vc ter algumas dificuldades na hora de digitar ou clicar.. mas nada que me fez me arrepender... !",0,0,1,0,0,"produto, outros",0.6636626720428467,7.0,227.0,234.0,['OUTROS']
As facas tem as cerras bem amoladas e pontas finas. Excelentes.,0,0,1,0,0,produto,0.5762617588043213,4.0,168.0,172.0,[]
"Chegou rápido antes do prazo dado,muito bom, valeu a pena fiz  uma ótima escolha.",1,0,1,0,0,"entrega, produto",0.673288106918335,7.0,170.0,177.0,['ENTREGA']
Gostei muito atendeu as minhas expectativas. Chegou antes do prazo Funciona perfeitamente  apesar de ser paralelo,1,0,1,0,0,"produto, entrega",0.5941314697265625,7.0,171.0,178.0,['ENTREGA']
"História legal, ediçao caprichada da Panini com capa cartão e páginas em papel off-set.",0,0,1,0,0,"produto, outros",0.5191023349761963,7.0,169.0,176.0,['OUTROS']
"Muito bonita espaçosa , só faltou o lugar de colocar de taças pra gelar.",0,0,1,0,0,"produto, outros",0.7616040706634521,7.0,168.0,175.0,['OUTROS']
"Não tinha grandes expectativas , mas me surpreendeu.",0,0,1,0,0,"outros, produto",0.6788690090179443,6.0,158.0,164.0,['OUTROS']
"O TV comprada é muito boa, o problema foi o não comprometimento com a data de entrega.",1,0,1,0,0,"produto, entrega",0.5042924880981445,7.0,169.0,176.0,['ENTREGA']
"Produto atende ao anunciado, vendedor eficiente e entrega antes do prometido. Recomendo!",1,1,1,0,1,"produto, entrega, anuncio",0.7080283164978027,11.0,165.0,176.0,"['ENTREGA', 'ANUNCIO']"
"Produto chegou antes do previsto. Em excelente condições, amei!",1,0,1,1,0,"entrega, produto, condicoes de recebimento",0.7422943115234375,16.0,161.0,177.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Produto excelente, bateria duradoura, otima entrega das americanas me enviaram bem antes do prazo",1,0,1,0,0,"produto, entrega",0.5556399822235107,7.0,169.0,176.0,['ENTREGA']
Produto excelente. Recomendo. Chegou antes da data prevista.,1,0,1,0,0,"produto, entrega",0.5669496059417725,7.0,162.0,169.0,['ENTREGA']
"Tablet bom e robusto (fisicamente é resistente), comprei para meu filho jogar jogos leves e ver vídeos.",0,0,1,0,0,"produto, outros",0.6304655075073242,7.0,171.0,178.0,['OUTROS']
Gostei muito desse produto. Fica muito bonitinho após montado.,0,0,1,0,0,"produto, outros",0.6817989349365234,7.0,164.0,171.0,['OUTROS']
Fiquei triste por que amassaram a lateral no transporte. Fora isso foi tudo legal.,0,0,1,1,0,"entrega, produto, condicoes de recebimento",0.6169302463531494,16.0,167.0,183.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Ótimo produto para que é colecionador,muito bonito e uma boa fabricante. Excelente mesmo!",0,0,1,0,0,"produto, outros",0.6657190322875977,7.0,169.0,176.0,['OUTROS']
"Eu recomendo  a  compra dessa tv ,pois estou muito feliz e além  de chegar  dentro do prazo  estipulado  parabenizar  a lojas americanas  pelo respeito  e dedicação  aos seus clientes.",1,1,1,0,0,"produto, entrega",0.4966449737548828,7.0,194.0,201.0,['ENTREGA']
"Ajuda retirar a calosidade , deixando o pé mais macio .",0,0,1,0,0,produto,0.599602222442627,4.0,163.0,167.0,[]
"Comprei para minha esposa, e ela está muito satisfeita com o produto. Atende perfeitamente suas necessidades, ótimo desempenho e bonito. Dentro daquilo que ela utiliza está na medida certa.",0,0,1,0,0,"produto, outros",0.46375489234924316,7.0,187.0,194.0,['OUTROS']
Excelente produto muito bom fácil prático muito bom de manusear eu tinha eu já venho de outras gerações da família moto g,0,0,1,0,0,"produto, outros",0.615370512008667,7.0,175.0,182.0,['OUTROS']
LG Q6 é um excelente aparelho do jeito eu queria tela 5 câmera muito boa,0,0,1,0,0,"produto, outros",0.6946172714233398,7.0,165.0,172.0,['OUTROS']
"O produto a princípio não chegou na data estipulada, inclusive fiz uma reclamação, mas logo em seguida o produto chegou.",1,1,1,0,0,"entrega, produto, condicoes de recebimento",0.6395254135131836,16.0,173.0,189.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Produto atende as espectativas, funcionamento por enquanto muito bom.",0,0,1,0,0,"produto, outros",0.6648049354553223,7.0,160.0,167.0,['OUTROS']
Produto excelente que atingiu os objetivos da compra,0,0,1,0,0,"produto, outros",0.4913794994354248,7.0,157.0,164.0,['OUTROS']
"Recomendo produto atende as minhas necessidades, fácil sua instalação e operação. RECOMENDO!!!!!!!",0,0,1,0,0,"produto, outros",0.7000217437744141,7.0,167.0,174.0,['OUTROS']
"Tigelas de bom tamanho, gostei muito delas, recomendo.",0,0,1,0,0,"produto, outros",0.5923278331756592,7.0,161.0,168.0,['OUTROS']
Gostei muito do produto. Tá de parabéns a empresa.,0,1,1,0,0,"produto, outros",0.5287139415740967,7.0,161.0,168.0,['OUTROS']
Cadeiras lindas e resistentes. Gostei muito do produto!,0,0,1,0,0,"produto, outros",0.507422924041748,7.0,160.0,167.0,['OUTROS']
"Desenhos lindos, alta qualidade, fácil aplicação! Adorei.",0,0,1,0,0,"produto, outros",1.4984354972839355,7.0,163.0,170.0,['OUTROS']
"Excelente produto, tanto que comprei 2 pra dar de presente",0,0,1,0,0,"produto, outros",0.6089293956756592,7.0,161.0,168.0,['OUTROS']
"Gostei muito do produto, só poderia ter alça para ficar perfeita !",0,0,1,0,0,"produto, outros",0.6354546546936035,7.0,163.0,170.0,['OUTROS']
"Produto de boa qualidade, achei o copo um pouco frágil, mas atendeu as minhas expectativas.",0,0,1,0,0,"produto, outros",0.5455152988433838,7.0,170.0,177.0,['OUTROS']
"Produto de ótima qualidade , o brozeado mais rápido e bonito",0,0,1,0,0,"produto, outros",1.305081844329834,7.0,161.0,168.0,['OUTROS']
Ótimo produto! Recomendo o produto. Ótimo produto! Recomendo o produto.,0,0,1,0,0,"produto, outros",0.4626469612121582,7.0,168.0,175.0,['OUTROS']
"Produto muito bom, bonito, bordado muito lindo, ficou perfeito. Recomendo sim.",0,0,1,0,0,"produto, outros",0.5783548355102539,7.0,166.0,173.0,['OUTROS']
"Excelente compra! Entrega super rápida e o produto excelente; a quantidade, qualidade e o tamanho das panelas excelente, bem como o preço.  Estou muito satisfeita; recomendo o produto é a loja!!!",1,1,1,0,0,"entrega, produto, outros",0.6774921417236328,10.0,191.0,201.0,"['ENTREGA', 'OUTROS']"
Excelente para o desenvolvimento do bebê.Super recomendo!!!,0,0,1,0,0,"produto, outros",1.1113543510437012,7.0,158.0,165.0,['OUTROS']
"Gostei da entrega, muito antes do prazo americanas como sempre. Nota 10.",1,1,1,0,0,"entrega, outros",0.5163145065307617,7.0,166.0,173.0,"['ENTREGA', 'OUTROS']"
"Produto conforme está no site. Muito bom, super recomendo. Leve e prática.",0,0,1,0,1,"produto, outros",0.629596471786499,7.0,166.0,173.0,['OUTROS']
Muito bom o produto tenho outras TVs da mesma marca não tive problemas e de fácil ajustes recomendo.,0,0,1,0,0,"produto, outros",0.4989933967590332,7.0,168.0,175.0,['OUTROS']
"Atendeu as expectativas da minha filha, ela adorou.",0,0,1,0,0,"produto, outros",1.1177763938903809,7.0,160.0,167.0,['OUTROS']
Quero comprar uma capa e não tenho a menor ideia de onde. Preciso de ajuda !!!,0,1,1,0,0,outros,0.5298759937286377,3.0,166.0,169.0,['OUTROS']
Gostei do produto porém 2 meses depois ela está perdendo a aderência  grudando um pouco  o alimento e descascando..,0,0,1,0,0,"produto, outros",0.5465974807739258,7.0,177.0,184.0,['OUTROS']
"Ótimo produto, não é barulhento e faz bastante vento",0,0,1,0,0,"produto, outros",0.5972487926483154,7.0,163.0,170.0,['OUTROS']
"Gostei do produto, atendeu as minhas expectativas!",0,0,1,0,0,produto,0.48375391960144043,4.0,159.0,163.0,[]
"O varal é prático, como o anúncio e atendeu às expectativas.  A entrega foi rápida, dentro do prazo e sem avarias. Recomendo a loja e o produto.",1,1,1,1,1,"entrega, produto, anuncio",0.49387502670288086,11.0,186.0,197.0,"['ENTREGA', 'ANUNCIO']"
"Ela chegou amassada e não desamassa, tem um cheiro forte de plástico e não se parece com a foto, mas quebra um galho",0,0,1,1,1,"produto, condicoes de recebimento, outros",0.8317627906799316,16.0,177.0,193.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Bike muito boa, porém o chaveta de aperto selim não aperta, mas o resto é tudo de bom.",0,0,1,0,0,"produto, outros",0.5213844776153564,7.0,173.0,180.0,['OUTROS']
"Só não gostei, porque não veio os parafusos da TV para a colocação do suporte, devido ser parafusos com tamanhos e roscas especificas, em outro aparelho igual em tudo , inclusive marca, ja veio os parafusos apropriados, esses parafusos são difícil encontrar.",0,0,1,1,0,"produto, condicoes de recebimento",0.6472797393798828,13.0,210.0,223.0,['CONDICOES DE RECEBIMENTO']
Gostei do produto. Só estou aprendendo a mexer ainda.,0,0,1,0,0,"produto, outros",0.5330140590667725,7.0,162.0,169.0,['OUTROS']
"Tenho 3 geladeiras Ative Brastemp,porem em aço inox, mas não muda nada.  1 já mandei arrumar 2 vezes, agora não esta resfriando em baixo a outra esta com barulho grande quando começa, a refrigerar.  A outra tenho medo de dar problema, a qualquer momento.  A Brastemp, já foi o melhor produto agora, esta deixando a desejar. outros produtos também que comprei deram problema antes de 1 ano;",0,0,1,0,0,"produto, outros",1.0783002376556396,7.0,248.0,255.0,['OUTROS']
As lentes de contato vieram com o grau errado....solicitei 1.50 e vieram com 1.75. Infelizmente não tenho como avaliar por não poder utilizar o produto.,0,0,0,1,0,"produto, outros",0.6330735683441162,7.0,188.0,195.0,['OUTROS']
"Não estou satisfeita com o produto pq comprei justamente para gravar um programa especial para mim, gravei e agora sumiu a gravaçao e não consigo gravar mais nada.  Estou fazendo testes e esperando passar a semana das festas e se não funcionar vou ter que recorrer a garantia ou assistencia técnica.",0,1,1,0,0,"produto, outros",0.8237943649291992,7.0,211.0,218.0,['OUTROS']
