text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,response_time,vram_usage,ram_usage,total_time,ENTREGA pred,OUTROS pred,PRODUTO pred,CONDICOES DE RECEBIMENTO pred,ANUNCIO pred
Não chega a temperatura necessária pra progressiva.,0,0,1,0,0,2.3113551139831543,4654,77.17578125,0.2724426,0,1,0,0,0
"Realizei a compra deste, porém o mesmo não tem tinha e ainda tem nenhuma informação em relação a garantia do produto e também não tem nenhuma informação em relação as especificações do produto. Só quando instalei o produto que descobri que  é uma ""Google Chromecast "" ele na verdade um ""Chromecast da MIRASCREEN"". O problema que essa informação não esta em lugar nenhum.  Quem for compra para assistir conteúdo da NetFlix eu não recomendo só funcionar se o celular tiver a modo espelhamento e a NetFlix roda lento e travando, Youtube funcionar bem.",0,0,1,0,1,2.725032329559326,4675,76.5703125,0.6747115,0,1,0,1,1
"Foi efetuado o pagamento de 2 produtos e entregue apenas 1, agora tem que esperar a empresa verificar seu estoque para dar um retorno. Sorte que verifiquei no ato da entrega a falta de um produto e o entregador dos correios fotografou a caixa.",0,1,0,1,0,2.4727916717529297,4679,76.796875,0.4412867,0,1,0,1,1
"Produto veio faltando bocal para lampada.  Manual muito fraco que explica mais como baixar o aplicativo .  A Câmera só funciona quando estou com meu celular em casa, não justificando, quando entro de meu trabalho por exemplo ela da como off line mesmo com wifi funcionando perfeitamente.  Gostaria de um telefone para me auxiliar nesse problema.",0,1,1,1,0,2.548888683319092,4673,76.796875,0.5005668,0,1,0,1,0
Fire games e lojas americanss. A mochila pára guardar o over nao veio.,0,0,0,1,0,2.4802780151367188,4674,77.47265625,0.441036,0,1,0,1,0
"O produto é bom, mas vieram faltando 05 parafusos que seguram a moldura, comprometendo o acabamento.",0,0,1,1,0,2.46770977973938,4677,77.48046875,0.4259728,0,1,0,1,0
"Já faz mais de 30 dias que estou aguardando um retorno e nada... Veio somente as peças, tive que comprar todos os parafusos, sorte que o montador se virou porque se não fosse ele, seria impossível montar, a portinha não colocamos porque não sabia qual trilho comprar para portinha se movimentar, ainda estou aguardando, pois é da minha mãe e ela gostaria que colocasse a portinha...",0,1,0,1,0,2.549142360687256,4702,77.5859375,0.5023088,0,1,0,1,1
Comprei dois kits que foram cabra dos no cartão de crédito e recebi apenas um kit,0,0,0,1,0,2.444287061691284,4702,77.59765625,0.404339,0,1,0,1,0
"Possui excelente qualidade e acabamento. O material é robusto, aguenta as surras que meu filho pequeno dá nele. Pode ir na água sem problemas. Achei o custo/beneficio muito bom. Garante muitas horas de diversão para a criançada.",0,0,1,0,0,2.5689151287078857,4694,77.7421875,0.5280981,0,0,0,1,1
"Comprei pensando que seria um produto de qualidade, porém me surpreendi quando recebi o mesmo, acabamento ruim e talheres finos e sem peso. Não recomendo este produto.",0,0,1,0,0,2.505380392074585,4684,77.953125,0.4477509,0,1,0,1,1
Muito boa! realmente não precisa usar óleo e não gruda! Produto chegou em perfeitas condições!,0,0,1,1,0,2.459535837173462,4676,77.953125,0.4129536,0,0,0,1,0
Um ótimo aparelho e a entrega excelente amei tudo. Obgda.,1,0,1,0,0,2.37778639793396,4687,76.91796875,0.3221931,0,1,0,1,0
"Ela possui pouca regulagem, para quem tem o rosto um pouco maior como no meu caso ela não cabe. Precisaria ter um pouco mais de regulagem para poder se adaptar a rostos maiores.",0,0,1,0,0,2.410151958465576,4674,77.328125,0.3668336,0,1,0,1,0
O meu motor é o Arno Faciclic LN3200.11 série 19/11 e fiquei com dúvida se este copo é compatível?,0,1,0,0,0,2.5132172107696533,4673,77.34375,0.4667951,0,1,0,1,0
O produto veio sem qualquer especificação. Material de forte  cheiro. Tinta que parece que vai descascar facilmente. Lamentável por ser um produto para crianças.,0,0,1,0,0,2.5278353691101074,4675,77.80859375,0.4792668,0,1,0,1,0
Fogão veio com um amassado na lateral inferior direita. Fiquei muito chateada pq a gente paga por um produto novo. Não paguei para ter um produto com qualidade de 2 mão ou sucata.,0,0,0,1,0,2.562364339828491,4673,77.80859375,0.5097266,0,1,0,1,1
"Depois de 24 dias do pedido realizado o pedido foi cancelado, não tenho mais confiança em comprar das lojas americanas.",0,1,0,0,0,2.4126269817352295,4665,77.80859375,0.3685059,0,1,0,1,0
O produto correspondeu minhas expectativas e a empresa tb,0,1,1,0,0,2.428830862045288,4676,76.34765625,0.3815936,0,0,0,1,0
"Fiquei muito satisfeita com o atendimento, a pontualidade na entrega e o cuidado com a embalagem do produto. Recomendo",1,1,1,1,0,2.4832303524017334,4677,76.42578125,0.4309487,1,0,0,1,0
"Foi um presente de casamento, não tenho como avaliar.",0,0,1,0,0,2.2183141708374023,4672,77.37890625,0.1710206,0,1,0,0,0
"Ótimo fone de ouvido, recurso de volume útil para as crianças.",0,0,1,0,0,2.5452253818511963,4701,76.7578125,0.4968444,0,0,0,1,0
"Não posso avaliar, pois recebi muito tempo depois do esperado e já não é mais útil. Estou tentando devolver e o rendimento da americanas está deixando a desejar.",1,1,0,0,0,2.393411159515381,4695,77.22265625,0.3455443,0,1,0,1,0
"Comprei a cortina achando que viria igual a foto. grande e com todas essas partes que mostram na foto. so que nao. vem apenas duas partes em cada cortina comprada. tanto que comprei duas, achando que eram grandes, ai chegou a cortina (disseram que as duas vieram enroladas juntas) e so veio duas partes cada.  nunca mais compro e nem recomendo",0,0,0,1,1,2.5282881259918213,4681,77.0625,0.4793127,0,1,0,1,0
"Não vem carregador, pedi um preto e veio um prata.",0,0,1,1,0,2.461954355239868,4672,76.4140625,0.4139672,0,1,0,1,0
Este produto não pica os legumes como promete .Agente faz a maior parte do trabalho,0,0,1,0,0,2.464431047439575,4678,76.625,0.4283165,0,1,0,1,0
"Material muito fraco, costura toda desfiada, aros da barraca tortos.",0,0,1,0,0,2.485517740249634,4690,76.625,0.4271258,0,1,0,1,0
"O produto é bonito como na foto, no entanto, muito frágil.",0,0,1,0,1,2.5044405460357666,4667,77.34375,0.47593,0,1,0,1,0
Frete muito caro para um espelho de bolsa 40 reais me arrependi,1,0,0,0,0,2.43990421295166,4692,77.34375,0.396525,0,1,0,1,0
Não compensa comprar o frete é embutido no preço e fica ela por elas. Frete muito caro.,1,0,0,0,0,2.5006422996520996,4688,76.17578125,0.4531226,0,1,0,1,0
"O acabamento é bom, mas o produto é frágil, a escada quebrou no primeiro uso. Os degraus da escada não ficam firmes.",0,0,1,0,0,2.509465217590332,4694,76.7578125,0.4636111,0,1,0,1,0
Frete um tanto abusivo. Porém fui eu que na empolgação no prestei atenção no valor do frete.,1,0,1,0,0,2.443511724472046,4692,76.30859375,0.4058216,0,1,0,1,0
Não foi este que chegou pra mim o fornecedor falou que as função era á mesma que a foto do anúncio e só ilustrativa não recomendo pra ninguém este fornecedor magi parts . americana só perguntar e nao fas nada o código de postagens que me passaran nao e válido,0,1,0,1,1,2.5003271102905273,4689,76.80078125,0.4527532,0,1,0,1,1
Boa noite queria informar que comprei esses farois e so veio 1  ate o momento ninguem entrou em contato comigo.....,0,1,0,1,0,2.3404204845428467,4685,76.83203125,0.32113,0,1,0,1,0
"Assim que chegou, usamos ele 1 semana, começou a sair fumaça dele e feder queimado. Poucos dias depois, a élice de baixo do copo rachou e quebrou dois pedaços da parte que faz ela girar. Estou MUITO desapontada com a qualidade do produto.",0,0,1,0,0,2.5107150077819824,4681,77.39453125,0.4689513,0,1,0,1,1
"Funcional,leve,fácil manuseio,mas poderia ser mais potente",0,0,1,0,0,2.2930665016174316,4659,77.4140625,0.2530535,0,1,0,0,0
"Jogo muito bom,já to zerando pela segunda vez e não travou nem se quer uma vez. Excelente",0,0,1,0,0,2.364819049835205,4679,77.421875,0.3263935,0,1,0,0,0
"Instalação super fácil, produto com qualidade de imagem, e o melhor, preço susto.",0,0,1,0,0,2.640476942062378,4666,77.83203125,0.5834672,0,1,0,1,0
"Adorei o produto, chegou antes do prazo. De fácil montagem. E fica linda na decoração",1,0,1,0,0,2.4737720489501953,4685,77.83203125,0.436366,0,1,0,1,0
FIZ A COMPRA DA GELADEIRA NO 5°DIA FOI FEITA A ENTREGA A GELADEIRA VEIO AMASSADA TODO O LADO LATERAL ...AÍ COMEÇOU O PROBLEMA PASSAMOS POR 28 ATENDENTE 5 DIAS PARA FAZER A TROCA ➕ 5 DIAS PARA REALIZAR A NOVA ENTREGA ATENDIMENTO PÉSSIMO ...A GELADEIRA E BOA ...NÃO RECOMENDO O ATENDIMENTO DE TROCA,0,1,1,1,0,2.5647878646850586,4699,77.05859375,0.5307685,1,1,0,1,0
"CORRESPONDEU COM A EXPECTATIVA,CELULAR É MUITO BOM A CÂMERA TEM ÓTIMA RESOLUÇÃO.",0,0,1,0,0,2.533998489379883,4700,76.82421875,0.4972215,0,1,0,1,0
"GOSTEI E RECOMENDO, PRODUTO ENTREGUE ANTES ATÉ DO COMBINADO, SOU CLIENTE DAS AMERICANAS E NUNCA TIVE PROBLEMAS.",1,1,1,0,0,2.517080068588257,4704,77.32421875,0.5009688,0,1,0,1,0
Só acho que se aceitasse o App play Shore seria bem melhor!!!,0,0,1,0,0,2.2937917709350586,4713,77.0078125,0.254596,0,1,0,0,0
UM LIVRO DE GRANDE QUALIDADE. VALE MUITO A PENA E A ENTREGA FOI SUPER RAPIDA,1,0,1,0,0,2.54486346244812,4710,77.4921875,0.5062487,0,1,0,1,0
Excelente produto! Indico a todos que desejam adquirir o mesmo produto.,0,0,1,0,0,2.3492653369903564,4711,77.1171875,0.2965861,0,1,0,0,1
"Excelente aparelho, dei de presente e a pessoa amou. Eu recomendo.",0,0,1,0,0,2.488532304763794,4690,77.140625,0.4536013,0,1,0,1,0
"Comprei pela internet e me arrependi um pouco. A geladeira é pequena, estreita e alta. O congelador é melhor q a geladeira. A gaveta de legumes é minúscula, não abre o suficiente e não desliza como deveria. o espaço interno é pequeno, não há gaveta para frios, somente uma pqna gaveta para manteiga na porta. Além disso, o manual orienta que não se encoste nenhum alimento na parede de fundo da geladeira para não interferir com o funcionamento.  Recomendo a vc que quer comprar uma geladeira nova q vá pessoalmente às lojas antes de se decidir.",0,0,1,0,0,2.5408287048339844,4700,77.17578125,0.4935782,0,1,0,1,1
Gostaria de confirmar se são os 3 litros por esse valor? ou se é um litro?,0,1,0,0,0,2.395378828048706,4701,77.46484375,0.3497338,0,1,0,1,0
"Gostaria de saber se esse produto é original ou replica, pois vejo que o preço esta abaixo do mercado,???",0,1,1,0,0,2.3052167892456055,4678,77.73046875,0.2584949,0,1,0,0,0
Atendeu as minhas expectativas. Potente e silencioso,0,0,1,0,0,2.484267234802246,4694,77.7421875,0.4341187,0,1,0,0,0
"Ótimo.Gostei , sintoniza rápido e é fácil de configurar.",0,0,1,0,0,2.3154897689819336,4696,77.7421875,0.2682401,0,1,0,0,0
"A churrasqueira Globo é ótima, gostei muito dela, pena que a embalagem para envio é muito ruim, pois a mesma chegou com os pés todo amassado e sem o esmalte, a parte de cima onde fica a regulagem do calor veio amassada e também lascado, a entrega foi super rápida, demorou apenas 05 dias.",1,0,1,1,0,2.5860767364501953,4702,77.7421875,0.5277494,0,1,0,1,1
Adorei o produto todos armarios da minha cozinha e do escritorio e da henn adorei a marca,0,0,1,0,0,2.486762523651123,4679,77.7421875,0.4389053,0,0,0,1,0
"Comprei a entrega era p ser em 14 a 19 dias, mas chegou com menos de uma semana. Estou usando não apresentou nenhum defeito, ele só não é silencioso, mas de resto é ótimo.",1,0,1,0,0,2.4916903972625732,4646,77.859375,0.4546783,0,1,0,1,0
"Ele é bom pra criança, pois tem as teclas pequenas.",0,0,1,0,0,2.2926626205444336,4675,77.8828125,0.2490263,0,1,0,0,0
"Gostei do design, deixou meu banheiro charmoso. Fita dupla face muito fraca, não fixa o produto na parede, tive que comprar uma bem mais forte.",0,0,1,0,0,2.436594009399414,4664,77.8984375,0.3851141,0,1,0,1,0
"Gostei do produto porém não é o modelo que escolhi, também a pulseira tinha que ser de pressão, mas ela é elastica.",0,0,1,1,0,2.5557897090911865,4672,77.90234375,0.5112289,0,1,0,1,0
"Gostei do produto, porém o massageador elétrico não está funcionando",0,0,1,0,0,2.362184762954712,4705,77.90234375,0.3223028,0,1,0,1,0
Gostei muito do produto e da agilidade na entrega.,1,0,1,0,0,2.4957692623138428,4676,76.8515625,0.4563522,1,0,0,1,0
"Muito bonito mas é pequeno ,p quem tem rosto pequeno fica perfeito ,tive que dar p outra pessoa .",0,0,1,0,0,2.422123908996582,4674,77.1171875,0.3752104,0,1,0,1,0
"Cumpri o que diz na descrição. Muito útil, facil de usar, rápido.  O produto é muito bom.",0,0,1,0,1,2.41873836517334,4660,77.125,0.3898152,0,0,0,1,0
Otimo smartphone recomendo minha esposa adorou      Preço e assesivel,0,0,1,0,0,2.3008601665496826,4679,75.47265625,0.2568459,0,1,0,0,0
"Produto bom, só que era presente de Natal e só chegou no ano Novo. Mas tudo bem!!",1,0,1,0,0,2.3152616024017334,4678,75.484375,0.2651121,0,1,0,0,0
"Produto muito bom, comprei pra dar de presente. Chegou em menos de 7 dias!",1,0,1,0,0,2.525437355041504,4681,74.26953125,0.4691485,0,1,0,1,0
"Recomendo,ótimo atendimento . Só o correi deixa a desejar.",1,1,1,0,0,2.4632625579833984,4681,74.76171875,0.4042109,0,1,0,1,0
Satisfeita com o produto porém achei o manual que o acompanha pobre de informações; tentei acessá-lo pelo próprio celular e dá que o manual está indisponível pra língua portuguesa...,0,0,1,0,0,2.4759364128112793,4680,74.59375,0.4286634,0,1,0,1,0
"Eu já conhecia o produto, é de excelente qualidade.",0,0,1,0,0,2.5060150623321533,4678,74.6484375,0.4642813,0,0,0,1,0
"Produto bom, a entrega foi ótima antes do dia combinado",1,0,1,0,0,2.5553817749023438,4663,74.27734375,0.5029032,1,0,0,1,0
"Livro muito necessário à quem está estudando a língua inglesa, porque ele aborda com frases da linguagem utilizada no dia a dia.",0,0,1,0,0,2.3667306900024414,4651,74.4296875,0.3343,0,1,0,0,0
"A faixa é super confortável, não aperta e o tecido é super macio.Estou gostando bastante e claro, recomendo sim.Aprovadíssimo....!",0,0,1,0,0,2.4777469635009766,4660,75.13671875,0.4407265,0,1,0,1,0
"Situações conforme do Produto:  1 - Gela bem;  2 - É bonito.  Situações Não Conforme do Produto: 1 - Exala cheiros fortes similar a esgoto e barata quando o doctor vírus está acionado; 2 -  O controle remoto tem varias funções, porem estás são somente de enfeite; 3 - Faz ruídos quando está acionado em alta rotação; 3 - A entrega foi muito demorada.",1,0,1,0,0,2.5574209690093994,4660,75.13671875,0.5060162,0,1,0,1,0
"Tudo que estava precisando no momento para proteger minha cabeça, pescoço (boné) e toda extensão dos braços (luvas) na jardinagem.",0,0,1,0,0,2.316251277923584,4647,75.140625,0.2836049,0,1,0,0,0
"Minha filha me pediu de presente e ela adorou, cor , qualidade do produto e etc. Não tem o que reclamar é uma bicicleta boa, já veio pré montada e isso ajuda.",0,0,1,1,0,2.447735548019409,4647,74.84375,0.4241449,0,1,0,1,0
"Até este momento posso dizer que o produto esta funcionando sem problemas, porém se passou apenas 20 dias que recebi e estou utilizando, fica difícil eu recomendar o produto com tão pouco tempo de uso, sabendo que o tempo de uso que vai me garantir se o produto é bom.",1,0,1,0,0,2.4802072048187256,4651,74.99609375,0.4421964,0,1,0,1,0
"A americanas está de parabéns, chegou bem embalado e antes do prazo de entrega. O fervedor é pequeno mas para meu marido e eu está ótimo.",1,1,1,1,0,2.509005546569824,4663,75.0,0.4626519,0,0,0,1,1
"Além de ter gostado do produto, Gostei ainda mais do prazo de entrega que foi muito rápido.  Como era para presente de natal chegou antes do prazo previsto . Obrigada",1,0,1,0,0,2.574647903442383,4659,75.54296875,0.5323288,1,0,0,1,0
Aparelho ótimo e é silencioso. Atendeu às minhas necessidades.,0,0,1,0,0,2.35722279548645,4655,75.64453125,0.3164582,0,1,0,0,0
"Custo x benefício muito bom. Um pouco pesado para descer, mas valeu.",0,0,1,0,0,2.3471031188964844,4656,75.66015625,0.2972889,0,1,0,0,0
Entrega dentro do prazo. Melhor preço encontrado. Produto conforme anúncio. Comecei a tomar tem pouco tempo. Não consigo confirmar os benefícios ainda.,1,0,1,0,1,2.543401002883911,4659,75.66015625,0.4972533,0,1,0,1,0
"Entrega rápida, produto conforme o anúncio. O valor do frete é que não agradou.",1,0,1,0,1,2.4718382358551025,4659,75.66015625,0.4196519,0,1,0,1,0
Faz duas semanas que estou tomando. Já notei as unhas  mais duras.,0,0,1,0,0,2.387359857559204,4659,75.66015625,0.3406057,0,1,0,1,0
"Gostei do produto. Boa máquina! Notei que internamente o gabinete foi bem tratado contra oxidação. A minha outra lavafora que também era brastemp estava funcionando bem, mas tive que trocar por causa do gabinete que apodreceu. Espero que a Brastemp tenha resolvido esse problema! Outra coisa, a minha faz um barulhinho chato ""tipo um grilinho"" quando bate. Estou observando, parece correia ... espero que pare com o tempo!",0,0,1,0,0,2.5899198055267334,4665,75.6640625,0.5554327,0,1,0,1,0
Muita satisfeito com o produto chegou no periodo certo,1,0,1,0,0,2.464712381362915,4676,74.60546875,0.4225047,0,1,0,1,0
O produto entrega o que foi oferecido. Muito útil.,0,0,1,0,0,2.4392364025115967,4670,74.77734375,0.387645,0,0,0,1,0
O produto é bom e foi entregue no prazo. Compraria outros produtos da americanas.com,1,1,1,0,0,2.4787960052490234,4665,74.7890625,0.4342457,0,1,0,1,0
O produto é bom! Mas gostava mais quando a entrega era feita pelo correios. Além de ser bem mais rápida eles tentavam 3 vezes antes de devolver o produto!,1,0,1,0,0,2.556318998336792,4681,75.3671875,0.5206256,0,1,0,1,0
"Otimo custo beneficio, foi entregue no prazo. So que veio faltando o fone de ouvido e a traseira veio na cor rosa, diferente do que vi no anuncio e no pedido que eu fiz.",1,0,1,1,1,2.485309600830078,4679,75.37109375,0.4421376,0,1,0,1,1
"Produto muito bonito, maquiagem bem, feita, recomendo",0,0,1,0,0,2.3163909912109375,4658,75.3984375,0.2618014,0,1,0,0,0
Recomendo esse produto para outras pessoas conhecidas.,0,0,1,0,0,2.455927848815918,4656,75.7109375,0.4136798,0,1,0,0,0
"Não veio completo o produto , dentro do manual não veio os adesivos agv , fora isso produto de muito boa qualidade e entrega antes do previsto",1,0,1,1,0,2.4993865489959717,4653,75.765625,0.4518959,0,1,0,1,0
"... tela, câmera, memoria, armazenamento "" bom custo beneficio para um orçamento apertado""",0,0,1,0,0,2.379469156265259,4653,75.76953125,0.3299845,0,1,0,0,0
"Gostei mais do Shake ele tem um gosto muito bom e me sinto quem satisfeito ao substituir uma refeição, porém as Cps não tem muito efeito ao tomar. Gostaria que as Cps fossem mais fortes e que ajudasse diversa na queima de gorduras.",0,0,1,0,0,2.558185338973999,4680,75.76953125,0.5201205,0,1,0,1,0
"O LG K10 pro é bom! Pórem, trava direto. A câmera frontal tem uma qualidade ótima. Superou minhas expecativas! Gostei da função da impressão digital, muito eficaz! Ao todo ele é bom, mas trava.",0,0,1,0,0,2.518465280532837,4689,74.625,0.4607009,0,1,0,1,0
Só achei que deveria vir em uma caixinha e não num saquinho. Da uma sensação de que comprei na Pajé ...,0,0,1,1,0,2.4512500762939453,4691,75.1953125,0.4135933,0,1,0,1,0
"Um bom aparelho, faz 1 mês e até agora estou gostando bastante dele, chegou a prazo e com tudo certinho!",1,0,1,1,0,2.477050304412842,4691,75.19921875,0.4433119,0,1,0,1,0
Esclarecer ao cliente da possível diferença de cor da pulseira,0,0,1,0,1,2.505849838256836,4669,75.71875,0.4596596,0,1,0,1,0
"A entrega foi dentro do previsto, além das expectativas;",1,0,1,0,0,2.56211256980896,4658,75.72265625,0.5073615,1,0,0,1,0
"Embora tenha gostado do produto, boa velocidade, ventilação, altura regulável,  apenas poderia ser mais silencioso. Mas o que comprometeu é que infelizmente veio com dano em um dos elementos de fixação da grade posterior e no elemento que permite deixar fixo sem girar.",0,0,1,1,0,2.543156385421753,4658,75.72265625,0.5021675,0,1,0,1,0
"Meu filho amou o jogo, fora que a entrega foi super rápida!!!!!!",1,0,1,0,0,2.4564850330352783,4663,74.50390625,0.4069244,0,1,0,1,0
O produto aparentemente parece ser resistente e tem uma pintura bacana.,0,0,1,0,0,2.2799618244171143,4663,74.59375,0.227055,0,1,0,0,0
"Produto muito bom, menu de fácil acesso e função Smart fácil de acessar.",0,0,1,0,0,2.279871702194214,4662,75.09375,0.2381407,0,1,0,0,0
Qdo chegou custou pra aquecer o gel deixo o dia inteiro ligado pra ter um aquecimento,0,0,1,0,0,2.4193108081817627,4657,74.5546875,0.3668694,0,1,0,1,0
"Produto de boa qualidade eu indico, entrega antes do combinado adorei",1,0,1,0,0,2.3668675422668457,4660,74.5546875,0.3304281,0,0,0,1,0
"Gostei da entrega, bem rápida , bom atendimento só achei ele leve e fino.",1,1,1,0,0,2.445176124572754,4657,75.05078125,0.4099589,0,1,0,1,0
"A bandeja da cadeirinha, por não ter regulagem , ficou apertada para nosso bebê, que tem 6 meses e 9 kg... Seria possível trocar?",0,1,1,0,0,2.4486207962036133,4641,74.5078125,0.4144149,0,1,0,1,0
"Gostei muito, mas veio sem um botão, justamente na parte de cima, se fosse embaixo o travesseiro até tamparia mas em cima da p ver",0,0,1,1,0,2.4420387744903564,4641,74.1953125,0.4029563,0,1,0,1,0
"Adorei o celular.. memoria fantastica, fotos e otima velocidade para acessar programas.. nao gostei muito da tela curvada por alguns porens.. primeiramente muito dificil achar peliculas que fixem bem .. comprei uma saiu sozinha em duas semanas, e a tela curvada faz vc ter algumas dificuldades na hora de digitar ou clicar.. mas nada que me fez me arrepender... !",0,0,1,0,0,2.5031023025512695,4671,74.71875,0.4587653,0,1,0,1,0
As facas tem as cerras bem amoladas e pontas finas. Excelentes.,0,0,1,0,0,2.2907824516296387,4669,74.72265625,0.2466059,0,1,0,0,0
"Chegou rápido antes do prazo dado,muito bom, valeu a pena fiz  uma ótima escolha.",1,0,1,0,0,2.523493766784668,4664,75.43359375,0.4734574,0,1,0,1,0
Gostei muito atendeu as minhas expectativas. Chegou antes do prazo Funciona perfeitamente  apesar de ser paralelo,1,0,1,0,0,2.5172386169433594,4647,75.4453125,0.4802713,0,1,0,1,0
"História legal, ediçao caprichada da Panini com capa cartão e páginas em papel off-set.",0,0,1,0,0,2.3769097328186035,4647,75.44921875,0.3257774,0,1,0,0,0
"Muito bonita espaçosa , só faltou o lugar de colocar de taças pra gelar.",0,0,1,0,0,2.381939172744751,4647,75.44921875,0.3531676,0,1,0,1,0
"Não tinha grandes expectativas , mas me surpreendeu.",0,0,1,0,0,2.4389419555664062,4647,75.4765625,0.4017983,0,1,0,0,1
"O TV comprada é muito boa, o problema foi o não comprometimento com a data de entrega.",1,0,1,0,0,2.4309916496276855,4647,74.7421875,0.3895397,0,1,0,1,0
"Produto atende ao anunciado, vendedor eficiente e entrega antes do prometido. Recomendo!",1,1,1,0,1,2.461113452911377,4647,75.0390625,0.4079097,0,1,0,1,0
"Produto chegou antes do previsto. Em excelente condições, amei!",1,0,1,1,0,2.4954848289489746,4647,75.05078125,0.4502233,0,1,0,1,0
"Produto excelente, bateria duradoura, otima entrega das americanas me enviaram bem antes do prazo",1,0,1,0,0,2.5442311763763428,4647,75.57421875,0.4923945,1,0,0,1,0
Produto excelente. Recomendo. Chegou antes da data prevista.,1,0,1,0,0,2.4838550090789795,4647,74.63671875,0.4330031,0,0,0,1,0
"Tablet bom e robusto (fisicamente é resistente), comprei para meu filho jogar jogos leves e ver vídeos.",0,0,1,0,0,2.3556065559387207,4647,75.140625,0.3018376,0,1,0,0,0
Gostei muito desse produto. Fica muito bonitinho após montado.,0,0,1,0,0,2.360898017883301,4647,75.15625,0.3166725,0,1,0,0,0
Fiquei triste por que amassaram a lateral no transporte. Fora isso foi tudo legal.,0,0,1,1,0,2.529285430908203,4647,75.69921875,0.475465,0,1,0,1,0
"Ótimo produto para que é colecionador,muito bonito e uma boa fabricante. Excelente mesmo!",0,0,1,0,0,2.361064910888672,4647,76.1015625,0.3324196,0,1,0,0,0
"Eu recomendo  a  compra dessa tv ,pois estou muito feliz e além  de chegar  dentro do prazo  estipulado  parabenizar  a lojas americanas  pelo respeito  e dedicação  aos seus clientes.",1,1,1,0,0,2.5945725440979004,4647,76.10546875,0.5681204,0,1,0,1,0
"Ajuda retirar a calosidade , deixando o pé mais macio .",0,0,1,0,0,2.4372856616973877,4647,74.66796875,0.4158321,0,1,0,1,0
"Comprei para minha esposa, e ela está muito satisfeita com o produto. Atende perfeitamente suas necessidades, ótimo desempenho e bonito. Dentro daquilo que ela utiliza está na medida certa.",0,0,1,0,0,2.5338261127471924,4647,74.9375,0.5001025,0,0,0,1,1
Excelente produto muito bom fácil prático muito bom de manusear eu tinha eu já venho de outras gerações da família moto g,0,0,1,0,0,2.3838868141174316,4647,74.9375,0.3350041,0,1,0,0,0
LG Q6 é um excelente aparelho do jeito eu queria tela 5 câmera muito boa,0,0,1,0,0,2.5064828395843506,4647,75.46484375,0.458246,0,0,0,1,0
"O produto a princípio não chegou na data estipulada, inclusive fiz uma reclamação, mas logo em seguida o produto chegou.",1,1,1,0,0,2.482715129852295,4647,75.46875,0.425082,0,1,0,1,0
"Produto atende as espectativas, funcionamento por enquanto muito bom.",0,0,1,0,0,2.369935989379883,4647,75.4921875,0.3291784,0,1,0,0,0
Produto excelente que atingiu os objetivos da compra,0,0,1,0,0,2.4598634243011475,4647,75.53125,0.4142848,0,0,0,1,0
"Recomendo produto atende as minhas necessidades, fácil sua instalação e operação. RECOMENDO!!!!!!!",0,0,1,0,0,2.316218614578247,4647,75.5390625,0.27682,0,1,0,0,0
"Tigelas de bom tamanho, gostei muito delas, recomendo.",0,0,1,0,0,2.3928382396698,4647,74.703125,0.3616996,0,1,0,0,0
Gostei muito do produto. Tá de parabéns a empresa.,0,1,1,0,0,2.353355646133423,4647,74.8671875,0.3202463,0,1,0,0,0
Cadeiras lindas e resistentes. Gostei muito do produto!,0,0,1,0,0,2.4828739166259766,4647,74.8671875,0.4452954,0,0,0,1,0
"Desenhos lindos, alta qualidade, fácil aplicação! Adorei.",0,0,1,0,0,2.377535581588745,4647,75.359375,0.332393,0,1,0,0,0
"Excelente produto, tanto que comprei 2 pra dar de presente",0,0,1,0,0,2.433528423309326,4647,74.69140625,0.3797113,0,1,0,0,0
"Gostei muito do produto, só poderia ter alça para ficar perfeita !",0,0,1,0,0,2.4905591011047363,4647,74.859375,0.4356426,0,1,0,1,0
"Produto de boa qualidade, achei o copo um pouco frágil, mas atendeu as minhas expectativas.",0,0,1,0,0,2.5359914302825928,4647,74.86328125,0.4789609,0,1,0,1,0
"Produto de ótima qualidade , o brozeado mais rápido e bonito",0,0,1,0,0,2.310098886489868,4639,75.37109375,0.2621979,0,1,0,0,0
Ótimo produto! Recomendo o produto. Ótimo produto! Recomendo o produto.,0,0,1,0,0,2.3903019428253174,4639,75.37109375,0.3417957,0,1,0,0,0
"Produto muito bom, bonito, bordado muito lindo, ficou perfeito. Recomendo sim.",0,0,1,0,0,2.480111837387085,4639,75.43359375,0.4379566,0,0,0,1,0
"Excelente compra! Entrega super rápida e o produto excelente; a quantidade, qualidade e o tamanho das panelas excelente, bem como o preço.  Estou muito satisfeita; recomendo o produto é a loja!!!",1,1,1,0,0,2.5346546173095703,4639,75.55859375,0.4929251,0,1,0,1,0
Excelente para o desenvolvimento do bebê.Super recomendo!!!,0,0,1,0,0,2.305912971496582,4639,75.56640625,0.2629601,0,1,0,0,0
"Gostei da entrega, muito antes do prazo americanas como sempre. Nota 10.",1,1,1,0,0,2.493734836578369,4700,75.56640625,0.4598611,0,1,0,1,0
"Produto conforme está no site. Muito bom, super recomendo. Leve e prática.",0,0,1,0,1,2.265312910079956,4706,75.58203125,0.2183433,0,0,0,1,0
