text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"O produto é bonito como na foto, no entanto, muito frágil.",0,0,1,0,1,"produto
",0.531822681427002,3.0,149.0,152.0,[]
Frete muito caro para um espelho de bolsa 40 reais me arrependi,1,0,0,0,0,"outros
",0.5706441402435303,3.0,150.0,153.0,['OUTROS']
Não compensa comprar o frete é embutido no preço e fica ela por elas. Frete muito caro.,1,0,0,0,0,"entrega
",0.5626797676086426,3.0,156.0,159.0,['ENTREGA']
"O acabamento é bom, mas o produto é frágil, a escada quebrou no primeiro uso. Os degraus da escada não ficam firmes.",0,0,1,0,0,"produto
",0.7185595035552979,3.0,166.0,169.0,[]
Frete um tanto abusivo. Porém fui eu que na empolgação no prestei atenção no valor do frete.,1,0,1,0,0,"entrega, outros
",0.677593469619751,6.0,158.0,164.0,"['ENTREGA', 'OUTROS']"
Não foi este que chegou pra mim o fornecedor falou que as função era á mesma que a foto do anúncio e só ilustrativa não recomendo pra ninguém este fornecedor magi parts . americana só perguntar e nao fas nada o código de postagens que me passaran nao e válido,0,1,0,1,1,"produto, anuncio
",0.6876189708709717,7.0,190.0,197.0,['ANUNCIO']
Boa noite queria informar que comprei esses farois e so veio 1  ate o momento ninguem entrou em contato comigo.....,0,1,0,1,0,"produto, entrega
",0.7221264839172363,6.0,161.0,167.0,['ENTREGA']
"Assim que chegou, usamos ele 1 semana, começou a sair fumaça dele e feder queimado. Poucos dias depois, a élice de baixo do copo rachou e quebrou dois pedaços da parte que faz ela girar. Estou MUITO desapontada com a qualidade do produto.",0,0,1,0,0,"produto
",1.6436710357666016,3.0,194.0,197.0,[]
"Funcional,leve,fácil manuseio,mas poderia ser mais potente",0,0,1,0,0,"produto
",1.879040002822876,3.0,150.0,153.0,[]
"Jogo muito bom,já to zerando pela segunda vez e não travou nem se quer uma vez. Excelente",0,0,1,0,0,"produto
",1.430330514907837,3.0,156.0,159.0,[]
"Instalação super fácil, produto com qualidade de imagem, e o melhor, preço susto.",0,0,1,0,0,"produto
",5.44154167175293,3.0,154.0,157.0,[]
"Adorei o produto, chegou antes do prazo. De fácil montagem. E fica linda na decoração",1,0,1,0,0,"produto, entrega
",1.137291431427002,6.0,153.0,159.0,['ENTREGA']
FIZ A COMPRA DA GELADEIRA NO 5°DIA FOI FEITA A ENTREGA A GELADEIRA VEIO AMASSADA TODO O LADO LATERAL ...AÍ COMEÇOU O PROBLEMA PASSAMOS POR 28 ATENDENTE 5 DIAS PARA FAZER A TROCA ➕ 5 DIAS PARA REALIZAR A NOVA ENTREGA ATENDIMENTO PÉSSIMO ...A GELADEIRA E BOA ...NÃO RECOMENDO O ATENDIMENTO DE TROCA,0,1,1,1,0,"entrega, produto, condicoes de recebimento
",6.410272121429443,14.0,237.0,251.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"CORRESPONDEU COM A EXPECTATIVA,CELULAR É MUITO BOM A CÂMERA TEM ÓTIMA RESOLUÇÃO.",0,0,1,0,0,"produto
",5.64521861076355,3.0,164.0,167.0,[]
"GOSTEI E RECOMENDO, PRODUTO ENTREGUE ANTES ATÉ DO COMBINADO, SOU CLIENTE DAS AMERICANAS E NUNCA TIVE PROBLEMAS.",1,1,1,0,0,"produto, entrega
",1.2274341583251953,6.0,169.0,175.0,['ENTREGA']
Só acho que se aceitasse o App play Shore seria bem melhor!!!,0,0,1,0,0,"outros
",0.8011739253997803,3.0,149.0,152.0,['OUTROS']
UM LIVRO DE GRANDE QUALIDADE. VALE MUITO A PENA E A ENTREGA FOI SUPER RAPIDA,1,0,1,0,0,"produto, entrega
",2.013822078704834,6.0,158.0,164.0,['ENTREGA']
Excelente produto! Indico a todos que desejam adquirir o mesmo produto.,0,0,1,0,0,"produto
",3.8913309574127197,3.0,149.0,152.0,[]
"Excelente aparelho, dei de presente e a pessoa amou. Eu recomendo.",0,0,1,0,0,"produto
",1.1112804412841797,3.0,149.0,152.0,[]
"Comprei pela internet e me arrependi um pouco. A geladeira é pequena, estreita e alta. O congelador é melhor q a geladeira. A gaveta de legumes é minúscula, não abre o suficiente e não desliza como deveria. o espaço interno é pequeno, não há gaveta para frios, somente uma pqna gaveta para manteiga na porta. Além disso, o manual orienta que não se encoste nenhum alimento na parede de fundo da geladeira para não interferir com o funcionamento.  Recomendo a vc que quer comprar uma geladeira nova q vá pessoalmente às lojas antes de se decidir.",0,0,1,0,0,"produto
",1.1076622009277344,3.0,259.0,262.0,[]
Gostaria de confirmar se são os 3 litros por esse valor? ou se é um litro?,0,1,0,0,0,"produto, anuncio
",1.2631347179412842,7.0,154.0,161.0,['ANUNCIO']
"Gostaria de saber se esse produto é original ou replica, pois vejo que o preço esta abaixo do mercado,???",0,1,1,0,0,"produto, anuncio
",1.2260794639587402,7.0,157.0,164.0,['ANUNCIO']
Atendeu as minhas expectativas. Potente e silencioso,0,0,1,0,0,"produto
",1.203014850616455,3.0,144.0,147.0,[]
"Ótimo.Gostei , sintoniza rápido e é fácil de configurar.",0,0,1,0,0,"produto
",1.2252352237701416,3.0,150.0,153.0,[]
"A churrasqueira Globo é ótima, gostei muito dela, pena que a embalagem para envio é muito ruim, pois a mesma chegou com os pés todo amassado e sem o esmalte, a parte de cima onde fica a regulagem do calor veio amassada e também lascado, a entrega foi super rápida, demorou apenas 05 dias.",1,0,1,1,0,"produto, condicoes de recebimento, entrega
",1.1570014953613281,14.0,204.0,218.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Adorei o produto todos armarios da minha cozinha e do escritorio e da henn adorei a marca,0,0,1,0,0,"produto
",1.1082890033721924,3.0,155.0,158.0,[]
"Comprei a entrega era p ser em 14 a 19 dias, mas chegou com menos de uma semana. Estou usando não apresentou nenhum defeito, ele só não é silencioso, mas de resto é ótimo.",1,0,1,0,0,"entrega, produto
",0.5863749980926514,6.0,180.0,186.0,['ENTREGA']
"Ele é bom pra criança, pois tem as teclas pequenas.",0,0,1,0,0,"produto
",1.0581722259521484,3.0,146.0,149.0,[]
"Gostei do design, deixou meu banheiro charmoso. Fita dupla face muito fraca, não fixa o produto na parede, tive que comprar uma bem mais forte.",0,0,1,0,0,"produto, outros
",1.0786993503570557,6.0,168.0,174.0,['OUTROS']
"Gostei do produto porém não é o modelo que escolhi, também a pulseira tinha que ser de pressão, mas ela é elastica.",0,0,1,1,0,"produto
",1.0795812606811523,3.0,162.0,165.0,[]
"Gostei do produto, porém o massageador elétrico não está funcionando",0,0,1,0,0,"produto
",0.5791261196136475,3.0,148.0,151.0,[]
Gostei muito do produto e da agilidade na entrega.,1,0,1,0,0,"entrega, produto
",1.06734299659729,6.0,146.0,152.0,['ENTREGA']
"Muito bonito mas é pequeno ,p quem tem rosto pequeno fica perfeito ,tive que dar p outra pessoa .",0,0,1,0,0,"produto
",0.5547330379486084,3.0,155.0,158.0,[]
"Cumpri o que diz na descrição. Muito útil, facil de usar, rápido.  O produto é muito bom.",0,0,1,0,1,"produto
",1.1106135845184326,3.0,158.0,161.0,[]
Otimo smartphone recomendo minha esposa adorou      Preço e assesivel,0,0,1,0,0,"produto, outros
",1.210113763809204,6.0,148.0,154.0,['OUTROS']
"Produto bom, só que era presente de Natal e só chegou no ano Novo. Mas tudo bem!!",1,0,1,0,0,"produto, entrega
",1.148688554763794,6.0,154.0,160.0,['ENTREGA']
"Produto muito bom, comprei pra dar de presente. Chegou em menos de 7 dias!",1,0,1,0,0,"produto, entrega
",1.1131689548492432,6.0,154.0,160.0,['ENTREGA']
"Recomendo,ótimo atendimento . Só o correi deixa a desejar.",1,1,1,0,0,"entrega, outros
",1.1130845546722412,6.0,150.0,156.0,"['ENTREGA', 'OUTROS']"
Satisfeita com o produto porém achei o manual que o acompanha pobre de informações; tentei acessá-lo pelo próprio celular e dá que o manual está indisponível pra língua portuguesa...,0,0,1,0,0,"produto, outros
",1.0985198020935059,6.0,175.0,181.0,['OUTROS']
"Eu já conhecia o produto, é de excelente qualidade.",0,0,1,0,0,"produto
",1.1879572868347168,3.0,146.0,149.0,[]
"Produto bom, a entrega foi ótima antes do dia combinado",1,0,1,0,0,"produto, entrega
",1.0800223350524902,6.0,145.0,151.0,['ENTREGA']
"Livro muito necessário à quem está estudando a língua inglesa, porque ele aborda com frases da linguagem utilizada no dia a dia.",0,0,1,0,0,"produto
",0.6704795360565186,3.0,160.0,163.0,[]
"A faixa é super confortável, não aperta e o tecido é super macio.Estou gostando bastante e claro, recomendo sim.Aprovadíssimo....!",0,0,1,0,0,"produto
",1.2221171855926514,3.0,165.0,168.0,[]
"Situações conforme do Produto:  1 - Gela bem;  2 - É bonito.  Situações Não Conforme do Produto: 1 - Exala cheiros fortes similar a esgoto e barata quando o doctor vírus está acionado; 2 -  O controle remoto tem varias funções, porem estás são somente de enfeite; 3 - Faz ruídos quando está acionado em alta rotação; 3 - A entrega foi muito demorada.",1,0,1,0,0,"produto, entrega
",1.1030020713806152,6.0,229.0,235.0,['ENTREGA']
"Tudo que estava precisando no momento para proteger minha cabeça, pescoço (boné) e toda extensão dos braços (luvas) na jardinagem.",0,0,1,0,0,"produto
",1.1012389659881592,3.0,163.0,166.0,[]
"Minha filha me pediu de presente e ela adorou, cor , qualidade do produto e etc. Não tem o que reclamar é uma bicicleta boa, já veio pré montada e isso ajuda.",0,0,1,1,0,"produto, entrega
",1.208348274230957,6.0,172.0,178.0,['ENTREGA']
"Até este momento posso dizer que o produto esta funcionando sem problemas, porém se passou apenas 20 dias que recebi e estou utilizando, fica difícil eu recomendar o produto com tão pouco tempo de uso, sabendo que o tempo de uso que vai me garantir se o produto é bom.",1,0,1,0,0,"produto
",1.0002813339233398,3.0,192.0,195.0,[]
"A americanas está de parabéns, chegou bem embalado e antes do prazo de entrega. O fervedor é pequeno mas para meu marido e eu está ótimo.",1,1,1,1,0,"entrega, produto, condicoes de recebimento
",1.2072842121124268,14.0,168.0,182.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Além de ter gostado do produto, Gostei ainda mais do prazo de entrega que foi muito rápido.  Como era para presente de natal chegou antes do prazo previsto . Obrigada",1,0,1,0,0,"produto, entrega
",0.8027811050415039,6.0,170.0,176.0,['ENTREGA']
Aparelho ótimo e é silencioso. Atendeu às minhas necessidades.,0,0,1,0,0,"produto
",1.1303787231445312,3.0,148.0,151.0,[]
"Custo x benefício muito bom. Um pouco pesado para descer, mas valeu.",0,0,1,0,0,"produto
",1.0429558753967285,3.0,152.0,155.0,[]
Entrega dentro do prazo. Melhor preço encontrado. Produto conforme anúncio. Comecei a tomar tem pouco tempo. Não consigo confirmar os benefícios ainda.,1,0,1,0,1,"entrega, produto, anuncio
",1.255845308303833,10.0,162.0,172.0,"['ENTREGA', 'ANUNCIO']"
"Entrega rápida, produto conforme o anúncio. O valor do frete é que não agradou.",1,0,1,0,1,"entrega, produto, anuncio
",1.1298892498016357,10.0,152.0,162.0,"['ENTREGA', 'ANUNCIO']"
Faz duas semanas que estou tomando. Já notei as unhas  mais duras.,0,0,1,0,0,"produto
",1.1780493259429932,3.0,150.0,153.0,[]
"Gostei do produto. Boa máquina! Notei que internamente o gabinete foi bem tratado contra oxidação. A minha outra lavafora que também era brastemp estava funcionando bem, mas tive que trocar por causa do gabinete que apodreceu. Espero que a Brastemp tenha resolvido esse problema! Outra coisa, a minha faz um barulhinho chato ""tipo um grilinho"" quando bate. Estou observando, parece correia ... espero que pare com o tempo!",0,0,1,0,0,"produto, outros
",1.1447434425354004,6.0,235.0,241.0,['OUTROS']
Muita satisfeito com o produto chegou no periodo certo,1,0,1,0,0,"produto, entrega
",1.1477079391479492,6.0,145.0,151.0,['ENTREGA']
O produto entrega o que foi oferecido. Muito útil.,0,0,1,0,0,"produto
",1.2024250030517578,3.0,146.0,149.0,[]
O produto é bom e foi entregue no prazo. Compraria outros produtos da americanas.com,1,1,1,0,0,"produto, entrega
",1.1342544555664062,6.0,155.0,161.0,['ENTREGA']
O produto é bom! Mas gostava mais quando a entrega era feita pelo correios. Além de ser bem mais rápida eles tentavam 3 vezes antes de devolver o produto!,1,0,1,0,0,"produto, entrega
",1.038576364517212,6.0,170.0,176.0,['ENTREGA']
"Otimo custo beneficio, foi entregue no prazo. So que veio faltando o fone de ouvido e a traseira veio na cor rosa, diferente do que vi no anuncio e no pedido que eu fiz.",1,0,1,1,1,"produto, entrega, anuncio
",1.197338581085205,10.0,175.0,185.0,"['ENTREGA', 'ANUNCIO']"
"Produto muito bonito, maquiagem bem, feita, recomendo",0,0,1,0,0,"produto
",1.1171183586120605,3.0,144.0,147.0,[]
Recomendo esse produto para outras pessoas conhecidas.,0,0,1,0,0,"produto
",1.0714118480682373,3.0,144.0,147.0,[]
"Não veio completo o produto , dentro do manual não veio os adesivos agv , fora isso produto de muito boa qualidade e entrega antes do previsto",1,0,1,1,0,"produto, entrega, condicoes de recebimento
",1.149548053741455,14.0,162.0,176.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"... tela, câmera, memoria, armazenamento "" bom custo beneficio para um orçamento apertado""",0,0,1,0,0,"produto
",1.103470802307129,3.0,152.0,155.0,[]
"Gostei mais do Shake ele tem um gosto muito bom e me sinto quem satisfeito ao substituir uma refeição, porém as Cps não tem muito efeito ao tomar. Gostaria que as Cps fossem mais fortes e que ajudasse diversa na queima de gorduras.",0,0,1,0,0,"produto
",1.1660871505737305,3.0,190.0,193.0,[]
"O LG K10 pro é bom! Pórem, trava direto. A câmera frontal tem uma qualidade ótima. Superou minhas expecativas! Gostei da função da impressão digital, muito eficaz! Ao todo ele é bom, mas trava.",0,0,1,0,0,"produto
",1.1378459930419922,3.0,184.0,187.0,[]
Só achei que deveria vir em uma caixinha e não num saquinho. Da uma sensação de que comprei na Pajé ...,0,0,1,1,0,"produto, condicoes de recebimento
",1.1029918193817139,11.0,162.0,173.0,['CONDICOES DE RECEBIMENTO']
"Um bom aparelho, faz 1 mês e até agora estou gostando bastante dele, chegou a prazo e com tudo certinho!",1,0,1,1,0,"produto, entrega, condicoes de recebimento
",1.1394994258880615,14.0,160.0,174.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Esclarecer ao cliente da possível diferença de cor da pulseira,0,0,1,0,1,"produto, anuncio
",0.5883054733276367,7.0,146.0,153.0,['ANUNCIO']
"A entrega foi dentro do previsto, além das expectativas;",1,0,1,0,0,"entrega
",1.1755170822143555,3.0,145.0,148.0,['ENTREGA']
"Embora tenha gostado do produto, boa velocidade, ventilação, altura regulável,  apenas poderia ser mais silencioso. Mas o que comprometeu é que infelizmente veio com dano em um dos elementos de fixação da grade posterior e no elemento que permite deixar fixo sem girar.",0,0,1,1,0,"produto, condicoes de recebimento
",1.3572866916656494,11.0,192.0,203.0,['CONDICOES DE RECEBIMENTO']
"Meu filho amou o jogo, fora que a entrega foi super rápida!!!!!!",1,0,1,0,0,"produto, entrega
",1.2798314094543457,6.0,149.0,155.0,['ENTREGA']
O produto aparentemente parece ser resistente e tem uma pintura bacana.,0,0,1,0,0,"produto
",1.1667523384094238,3.0,147.0,150.0,[]
"Produto muito bom, menu de fácil acesso e função Smart fácil de acessar.",0,0,1,0,0,"produto
",1.0434577465057373,3.0,149.0,152.0,[]
Qdo chegou custou pra aquecer o gel deixo o dia inteiro ligado pra ter um aquecimento,0,0,1,0,0,"produto
",1.338993787765503,3.0,155.0,158.0,[]
"Produto de boa qualidade eu indico, entrega antes do combinado adorei",1,0,1,0,0,"produto, entrega
",1.1204524040222168,6.0,148.0,154.0,['ENTREGA']
"Gostei da entrega, bem rápida , bom atendimento só achei ele leve e fino.",1,1,1,0,0,"entrega, produto
",1.0710437297821045,6.0,152.0,158.0,['ENTREGA']
"A bandeja da cadeirinha, por não ter regulagem , ficou apertada para nosso bebê, que tem 6 meses e 9 kg... Seria possível trocar?",0,1,1,0,0,"produto
",1.442509651184082,3.0,168.0,171.0,[]
"Gostei muito, mas veio sem um botão, justamente na parte de cima, se fosse embaixo o travesseiro até tamparia mas em cima da p ver",0,0,1,1,0,"produto, condicoes de recebimento",1.2418782711029053,10.0,169.0,179.0,['CONDICOES DE RECEBIMENTO']
"Adorei o celular.. memoria fantastica, fotos e otima velocidade para acessar programas.. nao gostei muito da tela curvada por alguns porens.. primeiramente muito dificil achar peliculas que fixem bem .. comprei uma saiu sozinha em duas semanas, e a tela curvada faz vc ter algumas dificuldades na hora de digitar ou clicar.. mas nada que me fez me arrepender... !",0,0,1,0,0,"produto
",1.6659364700317383,3.0,214.0,217.0,[]
As facas tem as cerras bem amoladas e pontas finas. Excelentes.,0,0,1,0,0,"produto
",0.7347855567932129,3.0,152.0,155.0,[]
"Chegou rápido antes do prazo dado,muito bom, valeu a pena fiz  uma ótima escolha.",1,0,1,0,0,"entrega, produto
",1.1677470207214355,6.0,155.0,161.0,['ENTREGA']
Gostei muito atendeu as minhas expectativas. Chegou antes do prazo Funciona perfeitamente  apesar de ser paralelo,1,0,1,0,0,"produto, entrega
",1.0770864486694336,6.0,157.0,163.0,['ENTREGA']
"História legal, ediçao caprichada da Panini com capa cartão e páginas em papel off-set.",0,0,1,0,0,"produto
",1.1280112266540527,3.0,156.0,159.0,[]
"Muito bonita espaçosa , só faltou o lugar de colocar de taças pra gelar.",0,0,1,0,0,"produto
",0.6282181739807129,3.0,153.0,156.0,[]
"Não tinha grandes expectativas , mas me surpreendeu.",0,0,1,0,0,"produto
",0.7008223533630371,3.0,144.0,147.0,[]
"O TV comprada é muito boa, o problema foi o não comprometimento com a data de entrega.",1,0,1,0,0,"entrega, produto
",1.154632568359375,6.0,155.0,161.0,['ENTREGA']
"Produto atende ao anunciado, vendedor eficiente e entrega antes do prometido. Recomendo!",1,1,1,0,1,"produto, entrega, anuncio
",1.282480001449585,10.0,152.0,162.0,"['ENTREGA', 'ANUNCIO']"
"Produto chegou antes do previsto. Em excelente condições, amei!",1,0,1,1,0,"entrega, produto, condicoes de recebimento
",1.3401155471801758,14.0,147.0,161.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Produto excelente, bateria duradoura, otima entrega das americanas me enviaram bem antes do prazo",1,0,1,0,0,"produto, entrega
",0.6141164302825928,6.0,155.0,161.0,['ENTREGA']
Produto excelente. Recomendo. Chegou antes da data prevista.,1,0,1,0,0,"produto, entrega
",1.210756778717041,6.0,147.0,153.0,['ENTREGA']
"Tablet bom e robusto (fisicamente é resistente), comprei para meu filho jogar jogos leves e ver vídeos.",0,0,1,0,0,"produto
",0.6773970127105713,3.0,156.0,159.0,[]
Gostei muito desse produto. Fica muito bonitinho após montado.,0,0,1,0,0,"produto
",1.2585840225219727,3.0,149.0,152.0,[]
Fiquei triste por que amassaram a lateral no transporte. Fora isso foi tudo legal.,0,0,1,1,0,"condicoes de recebimento, outros
",1.3567094802856445,11.0,153.0,164.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Ótimo produto para que é colecionador,muito bonito e uma boa fabricante. Excelente mesmo!",0,0,1,0,0,"produto
",1.0783593654632568,3.0,154.0,157.0,[]
"Eu recomendo  a  compra dessa tv ,pois estou muito feliz e além  de chegar  dentro do prazo  estipulado  parabenizar  a lojas americanas  pelo respeito  e dedicação  aos seus clientes.",1,1,1,0,0,"entrega, produto
",1.1352107524871826,6.0,181.0,187.0,['ENTREGA']
"Ajuda retirar a calosidade , deixando o pé mais macio .",0,0,1,0,0,"produto
",1.1170406341552734,3.0,149.0,152.0,[]
"Comprei para minha esposa, e ela está muito satisfeita com o produto. Atende perfeitamente suas necessidades, ótimo desempenho e bonito. Dentro daquilo que ela utiliza está na medida certa.",0,0,1,0,0,"produto
",1.1725223064422607,3.0,172.0,175.0,[]
Excelente produto muito bom fácil prático muito bom de manusear eu tinha eu já venho de outras gerações da família moto g,0,0,1,0,0,"produto
",1.1504530906677246,3.0,161.0,164.0,[]
LG Q6 é um excelente aparelho do jeito eu queria tela 5 câmera muito boa,0,0,1,0,0,"produto
",1.0972800254821777,3.0,151.0,154.0,[]
"O produto a princípio não chegou na data estipulada, inclusive fiz uma reclamação, mas logo em seguida o produto chegou.",1,1,1,0,0,"entrega
",1.074233055114746,3.0,160.0,163.0,['ENTREGA']
"Produto atende as espectativas, funcionamento por enquanto muito bom.",0,0,1,0,0,"produto
",1.1228227615356445,3.0,147.0,150.0,[]
Produto excelente que atingiu os objetivos da compra,0,0,1,0,0,"produto
",1.1272773742675781,3.0,143.0,146.0,[]
"Recomendo produto atende as minhas necessidades, fácil sua instalação e operação. RECOMENDO!!!!!!!",0,0,1,0,0,"produto
",1.1114346981048584,3.0,152.0,155.0,[]
"Tigelas de bom tamanho, gostei muito delas, recomendo.",0,0,1,0,0,"produto
",0.5417206287384033,3.0,147.0,150.0,[]
Gostei muito do produto. Tá de parabéns a empresa.,0,1,1,0,0,"produto
",1.119004487991333,3.0,147.0,150.0,[]
Cadeiras lindas e resistentes. Gostei muito do produto!,0,0,1,0,0,"produto
",1.0689826011657715,3.0,146.0,149.0,[]
"Desenhos lindos, alta qualidade, fácil aplicação! Adorei.",0,0,1,0,0,"produto
",0.6713290214538574,3.0,147.0,150.0,[]
"Excelente produto, tanto que comprei 2 pra dar de presente",0,0,1,0,0,"produto
",0.6694588661193848,3.0,147.0,150.0,[]
"Gostei muito do produto, só poderia ter alça para ficar perfeita !",0,0,1,0,0,"produto
",1.100473165512085,3.0,148.0,151.0,[]
"Produto de boa qualidade, achei o copo um pouco frágil, mas atendeu as minhas expectativas.",0,0,1,0,0,"produto
",1.0832929611206055,3.0,155.0,158.0,[]
"Produto de ótima qualidade , o brozeado mais rápido e bonito",0,0,1,0,0,"produto
",1.320087194442749,3.0,147.0,150.0,[]
Ótimo produto! Recomendo o produto. Ótimo produto! Recomendo o produto.,0,0,1,0,0,"produto
",1.7971124649047852,3.0,152.0,155.0,[]
"Produto muito bom, bonito, bordado muito lindo, ficou perfeito. Recomendo sim.",0,0,1,0,0,"produto
",1.5104119777679443,3.0,151.0,154.0,[]
"Excelente compra! Entrega super rápida e o produto excelente; a quantidade, qualidade e o tamanho das panelas excelente, bem como o preço.  Estou muito satisfeita; recomendo o produto é a loja!!!",1,1,1,0,0,"entrega, produto
",0.6305758953094482,6.0,175.0,181.0,['ENTREGA']
Excelente para o desenvolvimento do bebê.Super recomendo!!!,0,0,1,0,0,"produto
",1.3177587985992432,3.0,144.0,147.0,[]
"Gostei da entrega, muito antes do prazo americanas como sempre. Nota 10.",1,1,1,0,0,"entrega
",1.3118367195129395,3.0,153.0,156.0,['ENTREGA']
"Produto conforme está no site. Muito bom, super recomendo. Leve e prática.",0,0,1,0,1,"produto
",1.111023187637329,3.0,150.0,153.0,[]
Muito bom o produto tenho outras TVs da mesma marca não tive problemas e de fácil ajustes recomendo.,0,0,1,0,0,"produto
",1.093214511871338,3.0,153.0,156.0,[]
"Atendeu as expectativas da minha filha, ela adorou.",0,0,1,0,0,"produto
",1.1670479774475098,3.0,146.0,149.0,[]
Quero comprar uma capa e não tenho a menor ideia de onde. Preciso de ajuda !!!,0,1,1,0,0,"produto, outros
",1.1199486255645752,6.0,153.0,159.0,['OUTROS']
Gostei do produto porém 2 meses depois ela está perdendo a aderência  grudando um pouco  o alimento e descascando..,0,0,1,0,0,"produto
",0.5686218738555908,3.0,164.0,167.0,[]
"Ótimo produto, não é barulhento e faz bastante vento",0,0,1,0,0,"produto
",0.6853373050689697,3.0,148.0,151.0,[]
"Gostei do produto, atendeu as minhas expectativas!",0,0,1,0,0,"produto
",1.0997679233551025,3.0,145.0,148.0,[]
"O varal é prático, como o anúncio e atendeu às expectativas.  A entrega foi rápida, dentro do prazo e sem avarias. Recomendo a loja e o produto.",1,1,1,1,1,"produto, entrega, anuncio, condicoes de recebimento
",1.4400384426116943,18.0,172.0,190.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'ANUNCIO']"
"Ela chegou amassada e não desamassa, tem um cheiro forte de plástico e não se parece com a foto, mas quebra um galho",0,0,1,1,1,"produto, condicoes de recebimento
",1.0925204753875732,11.0,163.0,174.0,['CONDICOES DE RECEBIMENTO']
"Bike muito boa, porém o chaveta de aperto selim não aperta, mas o resto é tudo de bom.",0,0,1,0,0,"produto
",1.4020659923553467,3.0,157.0,160.0,[]
"Só não gostei, porque não veio os parafusos da TV para a colocação do suporte, devido ser parafusos com tamanhos e roscas especificas, em outro aparelho igual em tudo , inclusive marca, ja veio os parafusos apropriados, esses parafusos são difícil encontrar.",0,0,1,1,0,"produto, outros
",1.15584397315979,6.0,197.0,203.0,['OUTROS']
Gostei do produto. Só estou aprendendo a mexer ainda.,0,0,1,0,0,"produto, outros
",2.0834386348724365,6.0,148.0,154.0,['OUTROS']
"Tenho 3 geladeiras Ative Brastemp,porem em aço inox, mas não muda nada.  1 já mandei arrumar 2 vezes, agora não esta resfriando em baixo a outra esta com barulho grande quando começa, a refrigerar.  A outra tenho medo de dar problema, a qualquer momento.  A Brastemp, já foi o melhor produto agora, esta deixando a desejar. outros produtos também que comprei deram problema antes de 1 ano;",0,0,1,0,0,"produto, outros
",1.1162433624267578,6.0,236.0,242.0,['OUTROS']
As lentes de contato vieram com o grau errado....solicitei 1.50 e vieram com 1.75. Infelizmente não tenho como avaliar por não poder utilizar o produto.,0,0,0,1,0,"produto
",1.0854837894439697,3.0,176.0,179.0,[]
"Não estou satisfeita com o produto pq comprei justamente para gravar um programa especial para mim, gravei e agora sumiu a gravaçao e não consigo gravar mais nada.  Estou fazendo testes e esperando passar a semana das festas e se não funcionar vou ter que recorrer a garantia ou assistencia técnica.",0,1,1,0,0,"produto
",1.0701029300689697,3.0,197.0,200.0,[]
Produto de ótima qualidade. Vale a pena para quem faz muita ligação via skype.,0,0,1,0,0,"produto
",1.1530694961547852,3.0,150.0,153.0,[]
"Bateria nao cumpre o prometido, esquenta demais aocarregar, e para completar as americanas ainda enviou meu produto sem o fone.",0,0,1,1,0,"produto, outros
",1.3898332118988037,6.0,165.0,171.0,['OUTROS']
"Produto de péssima qualidade.Tanto no formato, tamanho e o material. Horrível.",0,0,1,0,0,"produto
",1.1867671012878418,3.0,153.0,156.0,[]
Propaganda enganosa. Foto engana o tamanho. Não tem nem 5 cm de diâmetro.,0,0,1,0,1,"anuncio, produto
",1.1409211158752441,7.0,154.0,161.0,['ANUNCIO']
produto não veio na versão conforme mostra na imagem,0,0,0,1,1,"produto, anuncio
",1.1056931018829346,7.0,143.0,150.0,['ANUNCIO']
"Me decepcionei muito com a PHILCO, pois comprei um televisor que vem com defeito de imagem, você só pode assistir a TV de frente, ela não pode ficar em um móvel acima e nem de nenhum assistir com a tela de lado pois a imagem fica ruim muda totalmente as cores. Levei a assistência técnica pensando que seria um defeito de fabricação mas para minha surpresa, o técnico informou que a PHILCO é assim mesmo, pois utiliza um tela muito ruim em seus aparelhos, e não tem concerto, o Tecnico me informou que somente a PHILCO é assim.",0,0,1,0,0,"produto
",0.9533424377441406,3.0,254.0,257.0,[]
"Boa tarde, gostaria de saber qual o peso suportado pela poltrona. Att.",0,1,0,0,0,"produto
",1.365382432937622,3.0,152.0,155.0,[]
"Não posso avaliar o produto porque nem a nota fiscal foi emitida! Sinceramente, comprei as cadeiras porque achei que seriam entregues bem antes do prazo, mais de 40 dias úteis!!! As Lojas Americanas sempre entregaram muito antes do prazo, confiei nisso. E a cobrança no cartão já foi feita. Agora é continuar confiando nas Americanas e esperar até JULHO, que é a data prevista para entrega.",1,1,0,0,0,"entrega, outros
",1.3593287467956543,6.0,226.0,232.0,"['ENTREGA', 'OUTROS']"
