text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i hope i get the job cause im in desperate need of money and i feel greedy,anger,fear,0.5316534042358398,2.0,113.0,115.0,fear
i feel like that im hated by most of the girls is it becoz im a good dancer,sadness,sadness,0.5661618709564209,3.0,116.0,119.0,sadness
i feel like living in austin was really sweet in other ways,love,joy,0.504723072052002,2.0,109.0,111.0,joy
i think itd be easier if i had parents that argued with me about it then i could feel rebellious or something p but right now i just feel like a burden,anger,sadness,3.322817087173462,3.0,128.0,131.0,sadness
i think im making up for feeling like i missed autumn and its great colours,sadness,joy,0.5870413780212402,2.0,111.0,113.0,joy
i blamed the people around me for making me feel less valued for being a stay at home mom,joy,sadness,0.48978185653686523,3.0,115.0,118.0,sadness
i feel this weekend is going to be a slutty one,love,joy,0.4508790969848633,2.0,108.0,110.0,joy
i get the impression that banjo was really feeling it but molly still prefers her beloved katy perry purrrr,love,joy,0.5228188037872314,2.0,121.0,123.0,joy
i didnt get to prank anyone throughout the whole day cos i was either too busy or not feeling creative,joy,sadness,0.5423307418823242,3.0,116.0,119.0,sadness
i wish him and i could go out and i could do my hair and makeup and feel cute and flirt and talk and stuff but that never occurs,joy,sadness,0.8308494091033936,3.0,125.0,128.0,sadness
i am feeling particularly optimistic today and have every reason to look forward to amazing things in,joy,joy,0.637570858001709,2.0,113.0,115.0,joy
i feel that books are always a wonderful gift for a baby,joy,joy,0.6359081268310547,2.0,108.0,110.0,joy
i told him that i was willing to do whatever it took for me to not have to feel this horrible every day,sadness,sadness,0.44025659561157227,3.0,119.0,122.0,sadness
i was feeling cold towards to my partner although i didnt think i presented that way i felt like i had to fake my feelings for him and that i didnt love him anymore,anger,sadness,0.586538553237915,3.0,130.0,133.0,sadness
i feel ok that must be the reason why it was so outrageously priced,joy,anger,0.4636526107788086,2.0,111.0,113.0,anger
i really do feel superior,joy,joy,0.4853017330169678,2.0,101.0,103.0,joy
i feel like that line is so perfect,joy,joy,0.680065393447876,2.0,104.0,106.0,joy
i lie down he feels my belly listens to babys heartbeat gets mad at me for sitting up without rolling onto my side first and then tells me theres some protein in my urine nothing to be worried about though and asks if anything is bothering me,anger,fear,0.8632032871246338,2.0,143.0,145.0,fear
i left feeling absoloutely devastated,sadness,sadness,0.5150549411773682,3.0,103.0,106.0,sadness
i don t have to stiffen don t have to fight for myself or feel bad about behaving the way i naturally behave,sadness,joy,0.6073496341705322,2.0,120.0,122.0,joy
i work well with almost every client ive ever been in contact with because i know what it means to feel depressed angry frustrated irritated hopeless and apathetic because i feel it daily,sadness,sadness,4.239023208618164,3.0,130.0,133.0,sadness
i hear someone say we should just let gardeners be let folks do whatever they want i feel pretty aggravated,anger,anger,0.5698704719543457,2.0,116.0,118.0,anger
im feeling so appreciative of every experience in my life that has brought me to now to today,joy,joy,0.4440891742706299,2.0,114.0,116.0,joy
i feel affectionate toward him,love,love,0.5197553634643555,2.0,101.0,103.0,love
i feel really shitty and it s seriously like the whole thing is ruined,sadness,sadness,0.6341855525970459,3.0,110.0,113.0,sadness
i always feel that love is something much vaster and if we could explore it together perhaps i should then make my life into something worthwhile before it is too late,joy,love,0.6188385486602783,2.0,128.0,130.0,love
i feel useless with just a bachelors and masters,sadness,sadness,0.4985320568084717,3.0,105.0,108.0,sadness
i stopped myself and began telling myself what i wanted to feel i am peaceful,joy,joy,0.6456654071807861,2.0,111.0,113.0,joy
i acted withdrawn and cold towards others in situations that required empathy its not that i dont care i just dont always feel the feelings so i fake it,sadness,sadness,0.7313125133514404,3.0,125.0,128.0,sadness
i feel like i have nailed the marriage and the house parts of my life and i am happy and content as i can possibly be in those aspects,joy,joy,0.560699462890625,2.0,125.0,127.0,joy
i just tell people i feel like one sweet southern mess right now,joy,joy,5.155170917510986,2.0,109.0,111.0,joy
i feel for folks with tender plantings that may have been set out too soon it might actually dip below freezing over the next few nights,love,sadness,0.7335796356201172,3.0,123.0,126.0,sadness
i really feel pissed off as i want to spend more time with you,anger,anger,0.4132866859436035,2.0,110.0,112.0,anger
i feel calm and okay but sometimes i just get so sad,joy,sadness,0.6375844478607178,3.0,108.0,111.0,sadness
i went outside to shut in the hens then was tempted by the brilliance of the stars to walk across the frozen fields feeling very cold looking up into the sky,anger,joy,0.5920591354370117,2.0,127.0,129.0,joy
im feeling a little lethargic,sadness,sadness,0.5742545127868652,3.0,103.0,106.0,sadness
i also do feel passionate about teaching,love,joy,0.46080970764160156,2.0,103.0,105.0,joy
i woke up about am feeling a little disturbed,sadness,sadness,0.48841238021850586,3.0,105.0,108.0,sadness
i have to take jenny in to be spayed so of course im feeling nervous and guilty,fear,fear,0.6087462902069092,2.0,115.0,117.0,fear
i received a slightly belated message back from daniel and feel a lot more reassured that im not the only one who thinks l is emotionally insensitive,joy,sadness,0.5325546264648438,3.0,126.0,129.0,sadness
i had encountered before and as much as these dreams thrilled me they left me feeling even more terrified,fear,fear,0.5445957183837891,2.0,115.0,117.0,fear
i work myself like crazy doing extra stuff around the house or volunteering and serving other people in an attempt to feel productive and useful to someone anyone pleeeeeease,joy,sadness,0.48260498046875,3.0,128.0,131.0,sadness
i started questioning god feeling worthless and even jealous of others that come by parenthood so easily,sadness,sadness,0.5685629844665527,3.0,114.0,117.0,sadness
i can t help feeling curious about it,surprise,surprise,0.676738977432251,3.0,104.0,107.0,surprise
i am feeling so appreciative today,joy,joy,0.5446889400482178,2.0,102.0,104.0,joy
i feel kinda bitchy and cranky i need to try and take a nap,anger,sadness,0.6744945049285889,3.0,112.0,115.0,sadness
i declined to purchase any this time i enjoyed feeling squishing and project thinking all the divine yarn,joy,joy,0.5719437599182129,2.0,115.0,117.0,joy
i feel like it add a little bit more shield from the cold and the fabric is great for wicking away sweat,anger,joy,0.6138761043548584,2.0,119.0,121.0,joy
i feel much more relaxed going into this race,joy,joy,0.45889735221862793,2.0,105.0,107.0,joy
i feel this needs a clever title but i cant think of one,joy,sadness,0.6760504245758057,3.0,109.0,112.0,sadness
i feel kind of shamed about myself,sadness,sadness,0.49649691581726074,3.0,104.0,107.0,sadness
i felt like id developed feelings for this guy thus explaining why id even follow this guy like a faithful puppy dog and he never knew,joy,love,0.5940420627593994,2.0,122.0,124.0,love
i feel like im so distracted most days,anger,sadness,0.5429344177246094,3.0,104.0,107.0,sadness
i always feel sympathetic for those that do as well because life can be really hard on you sometimes when you do have alot of pride,love,sadness,0.5589430332183838,3.0,122.0,125.0,sadness
i have not had any serious injuries or setbacks other than that infection in my foot a couple of months ago but i have noticed that my knees and inner foot have started to ache and feel tender during the longer runs,love,sadness,0.5369126796722412,3.0,138.0,141.0,sadness
i feel like nine times out of as long as you re determined and keen it tends to work out anyway,joy,joy,0.5965175628662109,2.0,117.0,119.0,joy
im feeling absolutely amazing,surprise,joy,0.7521517276763916,2.0,100.0,102.0,joy
i got a shot of terbutaline which makes you feel shaky and makes your heart race like you just drank cups of coffee,fear,fear,0.5304567813873291,2.0,121.0,123.0,fear
i was stressed about my job search and apartment hunting and i was just feeling overwhelmed with everything that was going on,fear,sadness,0.4413309097290039,3.0,118.0,121.0,sadness
ive been feeling very mad at it,anger,anger,0.543081521987915,2.0,103.0,105.0,anger
i havent been sick in the winter very often since i quit smoking years ago so seldom in fact that now when i do get sick i feel outraged hows that for rational thinking,anger,anger,0.5835995674133301,2.0,132.0,134.0,anger
im feeling all romantic so i thought id show you some easy last minute presents and fashion ideas for valentines day,love,love,0.5574157238006592,2.0,118.0,120.0,love
i feel so restless so bored and im in danger of giving up on being good at work,fear,sadness,0.5057106018066406,3.0,114.0,117.0,sadness
i need to step up my game but im just feeling like i cant be bothered,anger,sadness,0.5630085468292236,3.0,112.0,115.0,sadness
i feel like im unwelcome,sadness,sadness,0.6750829219818115,3.0,102.0,105.0,sadness
i feel as uncomfortable now as if i were carrying a volvo but my belly is nice and tidy and looks not unsimilar to the beer gut my dad has nice and hard and round and i waddle just like he does,fear,sadness,0.5715682506561279,3.0,142.0,145.0,sadness
im happy to report im still not feeling terribly stressed,sadness,joy,0.6662518978118896,2.0,106.0,108.0,joy
i feel more loyal to micah,love,joy,0.43956923484802246,2.0,103.0,105.0,joy
i feel that it is of vital importance that those who care about me know this stuff,joy,love,0.4445304870605469,2.0,113.0,115.0,love
i did feel slightly weird in that costume,fear,sadness,0.4785947799682617,3.0,104.0,107.0,sadness
i didnt want to be spending my days working in a job that i didnt enjoy or to come home feeling stressed and tired and not be able to give my daughter the attention she deserved,anger,sadness,0.5290534496307373,3.0,132.0,135.0,sadness
i have noticed my fingers and toes get very cold and almost feel numb,sadness,fear,0.48933911323547363,2.0,110.0,112.0,fear
i always buy a couple of pork loins when they go on sale and when i m feeling clever i cut them in half and tuck them into gallon size ziplocks with a marinade and stuff them in the freezer,joy,joy,0.5754828453063965,2.0,138.0,140.0,joy
i feel so extremely disappointed by you you took me for granted,sadness,sadness,0.515439510345459,3.0,108.0,111.0,sadness
i feel like everything that i hope to become a piller in my life i cling to i despise myself for clinging to something like a hopeless fucking baby,sadness,sadness,0.6030783653259277,3.0,128.0,131.0,sadness
i dont know but i feel virtuous so i accept the reward,joy,joy,0.4790494441986084,2.0,109.0,111.0,joy
i feel like i can t truly get excited for this race because i have no idea whether or not i ll even be able to run it,joy,sadness,0.49480605125427246,3.0,124.0,127.0,sadness
i usually end up sitting at my desk feeling like i m at work but just doing unimportant tasks or browsing the internet,sadness,sadness,0.47907423973083496,3.0,120.0,123.0,sadness
i feel like a mom of a compassionate smart stable human being,love,joy,0.6637585163116455,2.0,108.0,110.0,joy
i feel elegant in a dress,joy,joy,0.5618460178375244,2.0,102.0,104.0,joy
i still feel like there is a lot left to keep me entertained,joy,joy,0.5365703105926514,2.0,109.0,111.0,joy
i werent feeling crappy enough aunt flo decided to show up and im bloated like a balloon,sadness,sadness,0.6207420825958252,3.0,115.0,118.0,sadness
i was feeling overwhelmingly anxious so i went into my room to read my bible and pray,fear,fear,0.4855771064758301,2.0,113.0,115.0,fear
i write this i giggle and shake my head in humbling shame but in a way i feel somewhat triumphant,joy,joy,1.0103473663330078,2.0,119.0,121.0,joy
i said something familiar such as i would love to be present with you now and i feel too anxious about time,fear,love,0.5240817070007324,2.0,118.0,120.0,love
i write this th post i feel extremely delighted to buy myself a little corner in this blogger world,joy,joy,0.6126914024353027,2.0,115.0,117.0,joy
i don t know how else to describe it except to say that i had the same feeling about three weeks before my beloved grandmother passed away,joy,sadness,0.5028963088989258,3.0,123.0,126.0,sadness
i have been learning and re learning the lesson that no matter how i feel about myself or even how others may feel about me i am treasured by god,love,joy,0.45308423042297363,2.0,126.0,128.0,joy
i know the feel of her losing control against me and trusting me to catch her when she comes apart,joy,love,0.43437743186950684,2.0,116.0,118.0,love
i said before do feel free to contact me this is something i am interested in finding out more about,joy,joy,0.8628809452056885,2.0,116.0,118.0,joy
i lie in bed knowing that the holy spirit has got to do the work but i feel burdened that i m not working hard enough,sadness,sadness,0.49698972702026367,3.0,123.0,126.0,sadness
i feel myself about how successful my attempts are im starting to connect with the fact that people want to hear music not perfection whatever that is,joy,joy,0.5536901950836182,2.0,123.0,125.0,joy
i feel like he has a very pleasant nearly transparent presence on lobelia though that presence was necessary nonetheless,joy,joy,0.5470449924468994,2.0,116.0,118.0,joy
i cant feel anything like they said why does everything always hurt so bad,sadness,sadness,0.6293706893920898,3.0,110.0,113.0,sadness
i have this grave feeling it will not be back until tomorrow and strangely enough i have accepted it,joy,sadness,0.5956227779388428,3.0,115.0,118.0,sadness
i had been blessed to be running it for the th time how could i not be feeling anything but thankful at the many gifts this race had given me,joy,joy,0.47104930877685547,2.0,126.0,128.0,joy
i suggest you take a look at them when you feel curious enough to know more things about specific english words related to familiar diseases,surprise,surprise,0.4829127788543701,3.0,121.0,124.0,surprise
i type these words i feel like i shouldn t be surprised,surprise,surprise,0.4470036029815674,3.0,108.0,111.0,surprise
i know it that sucker is overhead and i feel triumphant,joy,joy,0.5611376762390137,2.0,108.0,110.0,joy
i plan to do so by obtaining an mba and from that mba program i feel that the most valuable outcomes i would like,joy,joy,0.48017382621765137,2.0,120.0,122.0,joy
i feel a bit lonely just writing this because its not face to face with someone and i cant get feedback,sadness,sadness,0.5906412601470947,3.0,117.0,120.0,sadness
i have some great friends and great housemates who have listened to how i feel and reminded me that its so unimportant and i should enjoy my life and be proud of myself,sadness,joy,0.8028566837310791,2.0,131.0,133.0,joy
when i learnt that my best friend had failed the exams,anger,sadness,0.5296189785003662,3.0,107.0,110.0,sadness
i had told gerry yesterday that if i feel isolated it is my own fault,sadness,sadness,0.6343142986297607,3.0,112.0,115.0,sadness
i feel these days living in fears just another way of dying before your time so today i am declaring myself fearless,joy,fear,0.574577808380127,2.0,118.0,120.0,fear
i started to feel like i was going mad as i was sure i could see stars floating in the water but whenever i went to grab one i came up with nothing,anger,fear,0.56858229637146,2.0,129.0,131.0,fear
i basically spent a miserable night crying and feeling terrified and sick to my stomach,fear,sadness,0.660344123840332,3.0,111.0,114.0,sadness
i am feeling the past few days a little distressed about not writing here as much,fear,sadness,0.45923590660095215,3.0,112.0,115.0,sadness
im feeling all jolly and warm inside but i just feel empty,joy,joy,0.5443015098571777,2.0,109.0,111.0,joy
i just wanted to read books watch tv and feel miserable,sadness,sadness,1.037977695465088,3.0,107.0,110.0,sadness
i was feeling a little fearful of trying to eat this damn thing,fear,fear,0.43499064445495605,2.0,109.0,111.0,fear
i to feel unwelcome at her apartment certainly not,sadness,sadness,0.45900893211364746,3.0,106.0,109.0,sadness
i took care of myself by avoiding family events that make me feel shitty,sadness,sadness,0.5053255558013916,3.0,110.0,113.0,sadness
i did a body scan and realized that everything was feeling amazing,surprise,joy,0.44724440574645996,2.0,108.0,110.0,joy
i feel much more energized than on a gloomy rainy autumn day,sadness,joy,0.5651469230651855,2.0,108.0,110.0,joy
im sure i will feel fine in the morning,joy,joy,0.501185417175293,2.0,105.0,107.0,joy
i look at others and feel jealous,anger,sadness,0.4932444095611572,3.0,103.0,106.0,sadness
i feel like a moronic bastard,sadness,sadness,0.8372802734375,3.0,103.0,106.0,sadness
i don t care if any of you read this but this is just what i feel when i m around you guys i feel hated,sadness,sadness,0.4919710159301758,3.0,122.0,125.0,sadness
i feel the pressure to be funny all the time,surprise,sadness,0.42682814598083496,3.0,106.0,109.0,sadness
im okay with her getting married whirlwind style at the courthouse and going off to kentucky to live with him but im still feeling hurt by the betrayal and secretive style she had adopted,sadness,sadness,0.4876213073730469,3.0,132.0,135.0,sadness
i feel is the most important question how would we handle this,joy,fear,0.4152638912200928,2.0,108.0,110.0,fear
i feel so pretty in them it doesnt matter how un glamorous the task is,joy,joy,0.8672370910644531,2.0,111.0,113.0,joy
i could feel the sincere enthusiasm of all the people who got involved in this project,joy,joy,0.4627540111541748,2.0,112.0,114.0,joy
i feel remorseful for the crimes that were committed intentionally or unintentionally and whether or not i had known about it or not known about it,sadness,sadness,0.48879575729370117,3.0,124.0,127.0,sadness
i can t quite figure out how i feel i m not devastated like i was with lucy and i m not sure if that s because it s easier to do after the first time or what,sadness,sadness,0.5683093070983887,3.0,135.0,138.0,sadness
i am feeling depressed cursing my luck,sadness,sadness,0.461747407913208,3.0,104.0,107.0,sadness
i feel truly heartbroken that hyun joongs fans can be so hateful,sadness,sadness,0.44123029708862305,3.0,111.0,114.0,sadness
i feel guilty i wont be able to give this little one the same amount of time with just me,sadness,sadness,0.42109227180480957,3.0,116.0,119.0,sadness
i know for a fact that he treated everyone this way his love seemed boundless but he also made me feel important,joy,love,0.6109561920166016,2.0,119.0,121.0,love
im feeling a little anxious about the whole thing,fear,fear,0.46119093894958496,2.0,105.0,107.0,fear
i am sure its meant as a celebration of the various shades of red out there i feel insulted,anger,anger,0.5536160469055176,2.0,116.0,118.0,anger
i was however totally petrified of feeling it scared to death of giving in and releasing it and afraid i wouldnt be able to cap it again,fear,fear,0.5415804386138916,2.0,124.0,126.0,fear
i know i feel vulnerable,fear,sadness,0.6164968013763428,3.0,101.0,104.0,sadness
i have been feeling so melancholy and alone,sadness,sadness,0.4843769073486328,3.0,104.0,107.0,sadness
im feeling exponentially more useless on the farm as each day passes,sadness,sadness,0.5290725231170654,3.0,108.0,111.0,sadness
i would point out that it really could have used a bit more attention on the writing aspect as it feels a bit dull in few places,sadness,sadness,0.7095999717712402,3.0,123.0,126.0,sadness
i love a hearty chat where i mean everything that i say and laugh from the heart gut w e not because i wanna let the person feel im entertained,joy,love,0.5740377902984619,2.0,126.0,128.0,love
i also know that if today i refuse to hate jews or anybody else it is because i know how it feels to be hated,sadness,sadness,0.592052698135376,3.0,122.0,125.0,sadness
i have that feeling that spark and i am not sure where it is going or if it will ever turn into that flame,joy,joy,0.6422538757324219,2.0,120.0,122.0,joy
i roll my tongue over your labia sucking and nibbling drawing your flesh into my mouth and letting you feel the delicate pinch of my teeth,love,love,1.0849270820617676,2.0,124.0,126.0,love
i feel so frustrated because i had a long weekday and i dont really have plenty of rest and right now he keeps on coming in the room,anger,anger,0.5134356021881104,2.0,124.0,126.0,anger
i feel like ive been neglectful,sadness,sadness,0.5460705757141113,3.0,103.0,106.0,sadness
i feel like a boring blogger lately,sadness,sadness,0.6131336688995361,3.0,103.0,106.0,sadness
i soon realized that an initial attraction to an activity that feels playful is often followed by a desire to practice to perfect the talent that led to the original enjoyment,joy,joy,0.6142785549163818,2.0,127.0,129.0,joy
i always feel a little jealous of my son because when i joined the church i went almost directly into young women so i didnt learn the primary songs,anger,sadness,0.4439547061920166,3.0,125.0,128.0,sadness
i feel as though it is worthwhile and career wise,joy,joy,0.5771472454071045,2.0,106.0,108.0,joy
i still feel like there are more than enough to keep me entertained while still being just a few to keep dusted,joy,joy,1.2359564304351807,2.0,119.0,121.0,joy
i don t always feel like i have amazing style and most days i choose comfort over anything else but there is one thing that i feel makes all the difference in how i feel about myself and that is makeup,joy,joy,0.5280654430389404,2.0,137.0,139.0,joy
i feel numb i dont experience anything because of the numbness and of me just always feels something is going to go wrong,sadness,sadness,0.5927388668060303,3.0,120.0,123.0,sadness
im feeling weepy already,sadness,sadness,0.45183587074279785,3.0,101.0,104.0,sadness
i look over and to my utter horror i see a man holding the elevator door open instead of feeling terrified or even telling the guy to get off the elevator i imagine the elevator chewing on him like a metallic pacman not pacquiao the other yellow guy,fear,fear,0.5318634510040283,2.0,147.0,149.0,fear
i havent needed the pain meds maybe i will chillax with some wine feeling all elegant like,joy,joy,0.4162750244140625,2.0,114.0,116.0,joy
i feel virtuous and tough when i wear a hat jeans and a tshirt without worrying,joy,joy,0.49758410453796387,2.0,114.0,116.0,joy
i disagree with my parents on many issues and will sometimes let them know my feelings in unkind ways,anger,anger,0.5924766063690186,2.0,116.0,118.0,anger
i go without a new post the more guilty i feel for leaving all my loyal readers in the dark about my progress in this crazy quest i set out on days ago,love,sadness,0.4864976406097412,3.0,129.0,132.0,sadness
i feel so eager to prove to my friend that im not like that,joy,anger,0.4324924945831299,2.0,110.0,112.0,anger
i have to admit that i feel the teensiest bit envious of my friends who live there,anger,sadness,0.5549378395080566,3.0,115.0,118.0,sadness
i feel it so easily like that of a gentle rain that warms the earth and brings laughter and delight from all those that pause to take notice of such a blessing,love,joy,0.5139443874359131,2.0,128.0,130.0,joy
i hate these feelings in my heart i hate that work stressed me out i hate that cornelius wont let me get my way im frustrated lord,sadness,anger,0.5527901649475098,2.0,124.0,126.0,anger
im still feeling pretty low and demotivated including ups,sadness,sadness,0.4839756488800049,3.0,107.0,110.0,sadness
i breathe into the feelings in my body resisting my mind s clever attempts to analyse what i m feeling,joy,sadness,0.5364298820495605,3.0,116.0,119.0,sadness
ill likely post more on those later but feel free to ask if you have questions,joy,neutral,0.49025869369506836,2.0,112.0,114.0,error
i always end up feeling unwelcome and sad,sadness,sadness,0.5644094944000244,3.0,105.0,108.0,sadness
i feel so amazing musicjuzz,joy,joy,0.5515968799591064,2.0,103.0,105.0,joy
i feel so giggly reading your comment tags,joy,joy,0.5230584144592285,2.0,105.0,107.0,joy
i must add the crowd was similar to last night except it had a much more laid back stoner feel with supporting cast of parents escaped from their kids,love,joy,0.5571227073669434,2.0,126.0,128.0,joy
i do that made me feel excited about life,joy,joy,0.5681688785552979,2.0,105.0,107.0,joy
i have been feeling regretful recently that i did not know back then that the abuse was not my fault and that it did not happen because of who i was but because of who they were,sadness,sadness,0.7317764759063721,3.0,134.0,137.0,sadness
i am not feeling as terrific as i have been,joy,sadness,0.5944662094116211,3.0,106.0,109.0,sadness
i feel quite glamorous in this dress,joy,joy,0.7897036075592041,2.0,103.0,105.0,joy
i feel like i wouldnt have a longing if only we could have a baby and have that new experience together,love,sadness,0.7461016178131104,3.0,117.0,120.0,sadness
i am feeling a lot more positive about the future of the virtual birth unit and simulation in midwifery education,joy,joy,0.7134675979614258,2.0,119.0,121.0,joy
i just want that feeling of not caring about unnecessary stuff like i felt before,love,sadness,0.4864838123321533,3.0,111.0,114.0,sadness
i feel so very keen to leave the country atm,joy,sadness,0.5919647216796875,3.0,106.0,109.0,sadness
i knowing that to this day still makes her feel not shy,fear,joy,0.5861876010894775,2.0,108.0,110.0,joy
i decided to actually paint this piece in a common canvas because painting in canvas make me feel very artistic,joy,joy,0.5651085376739502,2.0,116.0,118.0,joy
i really need to find my nitch up here in vt i feel very lonely and bored and it s taking it s toll a href http twitter,sadness,sadness,0.5128300189971924,3.0,125.0,128.0,sadness
i felt apprehensive in regards to the party oftentimes in the past other men have made me feel resentful towards them when i attended with them,anger,fear,0.5972790718078613,2.0,125.0,127.0,fear
i feel so peaceful and happy,joy,joy,0.47209668159484863,2.0,102.0,104.0,joy
i was feeling pretty distracted with a few things that have been going on so it felt good to go with a clear mind,anger,joy,0.428037166595459,2.0,120.0,122.0,joy
i thought maybe once i started running i would feel ok,joy,sadness,0.46806812286376953,3.0,107.0,110.0,sadness
i feel so dirty but after spending a day at the mk show me and a buddy decided we would get the two player starter between us luckily for us both i liked the everblight and he liked the circle maybe a tad to much so it all worked out well,sadness,joy,0.555112361907959,2.0,149.0,151.0,joy
i chance that difficult to accommodate with the feeling of a jehovah and benevolent lord,joy,sadness,0.6397805213928223,3.0,114.0,117.0,sadness
i just say the things that i want without even thinking what the person would feel its rude right,anger,sadness,0.6425974369049072,3.0,115.0,118.0,sadness
i don t have the feeling of divine vibrations,joy,sadness,0.7112107276916504,3.0,105.0,108.0,sadness
i feel unimportant when he spends nights out with sara and i get no phone call,sadness,sadness,0.5833067893981934,3.0,113.0,116.0,sadness
i dont know if i should let go and feel that vain or should i wait and stay in vain,sadness,sadness,0.5607271194458008,3.0,116.0,119.0,sadness
i feel so lucky that i get to experience this joy at sssas every day,joy,joy,0.7502784729003906,2.0,113.0,115.0,joy
i feel so boring all the time,sadness,sadness,0.4216735363006592,3.0,103.0,106.0,sadness
im not the one who feel bothered about this,anger,sadness,0.7604594230651855,3.0,105.0,108.0,sadness
i feel your frustration but it s time to calm the hell down,joy,anger,0.42677831649780273,2.0,109.0,111.0,anger
i slowly realized that even the next day when the six hour effects had worn off i was feeling more energetic and could concentrate working through emotional crap better,joy,joy,0.6141059398651123,2.0,125.0,127.0,joy
i was gifted one of the books but am feeling a bit intimidated to take on the intricate work,fear,fear,0.44381046295166016,2.0,115.0,117.0,fear
i feel the presence of the divine with you when you are buried inside me smiling down at me your sweat dripping into my eager mouth,joy,love,0.4802889823913574,2.0,122.0,124.0,love
i entered the office though feeling the monday blues with a joyful and serene spirit dominating,joy,joy,0.46735382080078125,2.0,112.0,114.0,joy
i feel shy about it all and also a little concerned whether my new title will distance me away from people i care for,fear,sadness,0.4745218753814697,3.0,120.0,123.0,sadness
i feel productive and active but i have the balance i need,joy,joy,0.6117715835571289,2.0,108.0,110.0,joy
i need a break or im feeling stressed out,anger,sadness,0.45247960090637207,3.0,105.0,108.0,sadness
ive taken yoga classes for years but for the past few days i was feeling very anxious abou,fear,fear,0.4972493648529053,2.0,115.0,117.0,fear
i am sitting on the couch and im feeling rather ashamed so to get in the act of things i slap myself,sadness,sadness,0.44778943061828613,3.0,118.0,121.0,sadness
i feel ashamed and so i tried my very best to help them,sadness,sadness,0.5382919311523438,3.0,109.0,112.0,sadness
i feel so glad that im able to have the time to spend some time with my family now,joy,joy,0.44677209854125977,2.0,115.0,117.0,joy
i had my carrot sticks not on the program they want you to eat super low gi veggies and carrots are relatively high in sugar however they were convenient and later another shake but i was still feeling pretty lousy,sadness,sadness,0.561373233795166,3.0,136.0,139.0,sadness
i feel watching him grow into a self assured life loving boy,joy,joy,0.5495715141296387,2.0,108.0,110.0,joy
i had the feeling that it might not have been taken as the truthful and sincere compliment it would have been,joy,sadness,0.5063004493713379,3.0,117.0,120.0,sadness
i will feel a dull pain for no reason at all,sadness,sadness,3.4023478031158447,3.0,107.0,110.0,sadness
i feel like im working with half of my voice caleb and i make it through a really wonderful night at the comus inn,joy,joy,0.47846484184265137,2.0,122.0,124.0,joy
i feel lost and then found november i have told jamie this several times,sadness,sadness,0.4425029754638672,3.0,111.0,114.0,sadness
i feel like some of you have pains and you cannot imagine becoming passionate about the group or the idea that is causing pain,joy,sadness,0.4880993366241455,3.0,120.0,123.0,sadness
i feel comfortable here there was a huge niche market waiting to be explored,joy,joy,0.4752342700958252,2.0,110.0,112.0,joy
i feel at leaving work is hot and complicated and tempered with the disquiet of a future that feels out of my hands,love,sadness,0.40310239791870117,3.0,120.0,123.0,sadness
i was asked to toast with champagne at the death bed and i remember feeling disgusted,anger,sadness,0.4207026958465576,3.0,113.0,116.0,sadness
i can remember feeling that relaxed was last summer on the boat,joy,joy,0.43251967430114746,2.0,108.0,110.0,joy
i dont really know why but ive also been feeling really rebellious,anger,anger,0.40761899948120117,2.0,108.0,110.0,anger
i get scared i feel ignored i feel happy i get silly i choke on my own words i make wishes i have dreams and i still want to believe anything could happen in this world for an ordinary girl like you like me for an ordinary girl like you like me how are you,sadness,joy,0.5620243549346924,2.0,151.0,153.0,joy
i am not sure how i feel i think because i felt like i already knew i have already sort of accepted it,joy,sadness,0.6756200790405273,3.0,119.0,122.0,sadness
i remember that i moved them but i cant remember where and i feel so foolish,sadness,sadness,0.490856409072876,3.0,112.0,115.0,sadness
i have been feeling a little or a lot lost,sadness,sadness,0.4239475727081299,3.0,106.0,109.0,sadness
i was stupid and said yes which made me feel idiotic because i didnt stick to my guns and do what i had set out to do,sadness,sadness,0.48239827156066895,3.0,124.0,127.0,sadness
im feeling a little more hopeful about the future of my career,joy,joy,0.5614759922027588,2.0,108.0,110.0,joy
ive got a off sale the ad says starting tomorrow but im feeling generous and started it now,love,joy,0.58561110496521,2.0,114.0,116.0,joy
i often feel discouraged and frustrated and i am not where i want to be in life right now,sadness,sadness,0.6282813549041748,3.0,115.0,118.0,sadness
i did about nothing today and feel a little regretful,sadness,sadness,0.45617246627807617,3.0,107.0,110.0,sadness
i ever recognized what it was to feel passionate about something was with music,love,joy,0.45346903800964355,2.0,110.0,112.0,joy
im upset with myself because i really feel like i have a blank years from years old,sadness,sadness,0.4504420757293701,3.0,113.0,116.0,sadness
i feel is an acceptable and significant modernization to the storyline not a detraction,joy,joy,0.4935641288757324,2.0,111.0,113.0,joy
im feeling pretty homesick this week but i suppose thats to be expected,sadness,sadness,0.4920930862426758,3.0,110.0,113.0,sadness
i dont know what has been wrong with me the past few days i almost feel homesick and i havent even left for australia yet,sadness,sadness,0.6454169750213623,3.0,122.0,125.0,sadness
i feel cranky tonight so im not really updating properly,anger,sadness,0.42156338691711426,3.0,107.0,110.0,sadness
i always feel stupid afterwards,sadness,sadness,0.41774988174438477,3.0,101.0,104.0,sadness
i feel appalled right now,anger,anger,0.4550158977508545,2.0,102.0,104.0,anger
i feel underappreciated and under valued,joy,sadness,0.5938324928283691,3.0,105.0,108.0,sadness
