text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"@user start with India , I need to be somewhere they don't speak great English so I don't have to say much lol",no irony,irony,0.4719710350036621,3.0,112.0,115.0,irony
"I'm officially making today ""Single men get a smoothie"" day because that's who my customers have been all day.",no irony,irony,0.5840933322906494,3.0,110.0,113.0,irony
My favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #Not #PaneraProTeam,irony,irony,3.889289379119873,3.0,118.0,121.0,irony
"#Irony: ""The elections are not over zero VAT, but about whether there will be a Zionist or extremist country here"".",irony,irony,0.5577125549316406,3.0,115.0,118.0,irony
Katie pisses me off so bad #TheApprentice,no irony,no irony,0.6019949913024902,3.0,100.0,103.0,no irony
K. Michelle said Lil Kim is Plastic but 65% of her body is fake and silicone. Kim went Plat on PayPal but K has never SEEN platinum. #Irony,irony,irony,0.5850932598114014,3.0,125.0,128.0,irony
Rest in peace riff God! #Dimebag #Darrell #is #not #dead #pantera,no irony,irony,0.4905877113342285,3.0,110.0,113.0,irony
@user @user let's #not #forget the #origin of a #diamond in #relation with #humanrights #bigdata,no irony,irony,0.5462722778320312,3.0,114.0,117.0,irony
John Stockton in a commercial?!! Holy crap! #NBABallot,no irony,irony,0.5695838928222656,3.0,103.0,106.0,irony
I have this weird urge to buy a hamster,no irony,no irony,0.5871717929840088,3.0,97.0,100.0,no irony
I love it when people try to tell me that Oakland is so much easier than other schools 😡 #not,irony,irony,0.5629074573516846,3.0,110.0,113.0,irony
@user where did THAT come from?!,no irony,irony,0.4861445426940918,3.0,96.0,99.0,irony
Somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,no irony,irony,0.5131552219390869,3.0,115.0,118.0,irony
I am downloading #AdvancedWarfare now!! Can't play it until 22nd of December tho :/ #Exams,no irony,no irony,0.5838747024536133,3.0,113.0,116.0,no irony
@user @user @user @user @user @user I am so immensely sad about this.,no irony,no irony,0.622840166091919,3.0,108.0,111.0,no irony
@user but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and #not,irony,irony,0.6942427158355713,3.0,114.0,117.0,irony
"Get on the work bus, driver turns his music on and the first song on is 'another day in paradise' #irony",irony,irony,0.5238685607910156,3.0,114.0,117.0,irony
my brother did this. now I hate my brother even more. |#jk #not #stilljk #fatbro,no irony,irony,0.7131044864654541,3.0,112.0,115.0,irony
"Absolutely no #ALP or @user fan, but seriously many have done this before him & many will. #Scapegoat #Excuse he was a lame duck",no irony,irony,0.5951805114746094,3.0,123.0,126.0,irony
"Support @user reveal the truth behind Love, sex and drama visit",no irony,no irony,0.6539719104766846,3.0,101.0,104.0,no irony
"Lots of people tweeting pictures from their cars of their snowy commutes to work, whilst saying ""stay safe"" Oh, the #irony!",irony,irony,1.0899426937103271,3.0,117.0,120.0,irony
@user they've spread their positions off with long feeder cattle! #sarcasm,no irony,irony,0.5860471725463867,3.0,104.0,107.0,irony
It's all about Twitter #not a clue,no irony,irony,0.532041072845459,3.0,96.0,99.0,irony
"@user though, I suspect you don't actually care about the truth, so whatever, go troll someone else ;-)",no irony,irony,0.56270432472229,3.0,110.0,113.0,irony
@user thanks I thought it was tomorrow #not #iknow #notthepoint,irony,irony,0.5653266906738281,3.0,106.0,109.0,irony
She talkin bout gender roles and we're the narrow minded ones #Irony,irony,irony,0.5964374542236328,3.0,103.0,106.0,irony
@user @user and why wouldn't you be after THAT performance!,no irony,irony,0.577526330947876,3.0,101.0,104.0,irony
Yay for cars having a case of the Mondays. #not,irony,irony,0.5659523010253906,3.0,100.0,103.0,irony
#AnalTryouts #Sensational Sensational blondie chick gets anally smashed in a threesome,no irony,irony,0.6586403846740723,3.0,108.0,111.0,irony
Just woken up after 16 hour night shift to no gas. Looks like microwave meal and cold shower for me today. Woo!|#sarcasm #fml,irony,irony,0.7750535011291504,3.0,123.0,126.0,irony
Tulisa has really made herself ugly #xfactor,no irony,irony,0.48075342178344727,3.0,98.0,101.0,irony
A well known sci communicator is exaggerating the claims of a study into PR exaggerating the claims of scientific studies... #irony,irony,irony,0.5989692211151123,3.0,114.0,117.0,irony
"Because #LOGICALLY, that does #NOT #fully #compute. If they wear #LESS #PROTECTION for a ""#DEADLY #VIRUS"" & do #NOT ""#get"" #EBOLA as result?",no irony,irony,0.602069616317749,3.0,135.0,138.0,irony
Last night watch for 2014!! That deserves 💣'r breakfast dram. @user 17yr from @user #scotch #Islay,no irony,no irony,0.49893999099731445,3.0,119.0,122.0,no irony
can I just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human,no irony,no irony,0.531578779220581,3.0,116.0,119.0,no irony
If only I could be a cooler kid xp lol I'm such a nerd #can #i #know #when #im #not #gonna #get #rejected,no irony,irony,0.6284198760986328,3.0,122.0,125.0,irony
@user It's so the speaker remembers their talk's over. Otherwise how would they know? #sarcasm,irony,irony,0.49701833724975586,3.0,110.0,113.0,irony
"Murdered baby, black man in US, kids in Thailand and a woman's body in Avon gorge. It's a jolly day for news today #sarcasm",irony,irony,0.5160696506500244,3.0,120.0,123.0,irony
the struggle of writing this article and studying for this journalism final is killer.,no irony,no irony,0.662708044052124,3.0,103.0,106.0,no irony
@user @user Pulled by White Van Man by the looks of it. Yuk .. so naff. That keeps the magic of xmas alive..#NOT,irony,irony,0.5193400382995605,3.0,121.0,124.0,irony
"I'm so sore, work tomorrow is gonna be fun.. #not",irony,irony,0.6284513473510742,3.0,101.0,104.0,irony
"@user just lost a fiver already on the early kick off, cheers Forrest :)",no irony,irony,0.6673657894134521,3.0,105.0,108.0,irony
So glad I'm off work tonite🙋,no irony,no irony,0.548865556716919,3.0,97.0,100.0,no irony
Lol my mom can't text and talk at the same time 😆,no irony,no irony,0.8901691436767578,3.0,101.0,104.0,no irony
@user ahh... the hill. I seem to remember (sort of) mud sliding down that hill at many a Buffet / Steve Miller concert. #GoodTimes,no irony,no irony,0.5999305248260498,3.0,121.0,124.0,no irony
Please snow let us get out of dance early,no irony,no irony,0.5928604602813721,3.0,97.0,100.0,no irony
Why is there evidence of a stripper in my house yet I see no stripper in my house 😑💔,no irony,irony,0.5620055198669434,3.0,110.0,113.0,irony
Beach hangs with my bffz,no irony,no irony,0.8833057880401611,3.0,95.0,98.0,no irony
How can u miss something u never had?||#randomthoughts #miss #irony |http://t.co/G5jLy9IKqn,irony,irony,0.65976881980896,3.0,119.0,122.0,irony
"#Mahathir, one of the godfathers of Asian values, Malaysians are ""stupid"", don't know how to run an airline #irony",irony,irony,0.8507711887359619,3.0,120.0,123.0,irony
Love these guys! RT @user Tried to get the whole family in! #selfiestick @user,no irony,no irony,0.5301408767700195,3.0,109.0,112.0,no irony
So baffled that WWE wrestling is still as popular as it is. All my friends went to the show in DC. I stopped watching like 12 years ago!,no irony,no irony,0.6021380424499512,3.0,121.0,124.0,no irony
"@user just check out the buttons, see what they do. And follow me back 😜",no irony,no irony,0.47911572456359863,3.0,107.0,110.0,no irony
@user no one really says that,no irony,irony,0.6068778038024902,3.0,95.0,98.0,irony
"@user The ones who did this, and the ones who support this,cannot be human.RADICAL Islam =Satan's Army.#PeshawarAttack",no irony,irony,0.5578999519348145,3.0,120.0,123.0,irony
@user that's some bullshit that's a complete rip off for those items. And I bet some of u idiots really that's a good sale. #NOT,irony,irony,0.5721077919006348,3.0,117.0,120.0,irony
Do you want to be right? |Or do you want to be happy?,no irony,no irony,0.5276479721069336,3.0,104.0,107.0,no irony
"I like to think of myself as a broken down Justin Bieber - my philosophy professor, everyone. #sarcasm",irony,irony,0.8040769100189209,3.0,111.0,114.0,irony
@user > matters we may exert or influence a change. But friendships aren't progressed this way. Some natural affinity is needed.,no irony,no irony,0.5872137546539307,3.0,113.0,116.0,no irony
@user just trying to confuse you all 😘,no irony,irony,0.7998201847076416,3.0,98.0,101.0,irony
"20 years ago I arrived in CR, happy to leave behind all the malls and rampant materialism of the US. Went xmas shopping in PRG today #irony",irony,irony,0.4633357524871826,3.0,123.0,126.0,irony
"again, your myth of ""racist DNA"" is still only a figment of your delusional imagination @user @user @user @user",no irony,irony,0.6268520355224609,3.0,118.0,121.0,irony
#NOT SO UGLY CHRISTMAS SWEATER HUNTER'S RUN SANTA'S SLEIGH OVER THE ROOFTOPS,no irony,no irony,0.5814058780670166,3.0,115.0,118.0,no irony
I know who I am. I am not perfect. I'm not the most beautiful woman in the world. But I'm one of them. #women #not #perfet|-Mary J. Blige,no irony,no irony,0.5035295486450195,3.0,128.0,131.0,no irony
@user @user @user effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods #irony,irony,irony,0.5807197093963623,3.0,118.0,121.0,irony
I have three exams today lets gooooo! #School #Sarcasm #Swag,irony,irony,0.7654824256896973,3.0,106.0,109.0,irony
Today was a very good day in Iceland.,no irony,no irony,0.926668643951416,3.0,97.0,100.0,no irony
Welll helllo fever. Id say 103 is feelin real good today #not,irony,irony,0.5774216651916504,3.0,106.0,109.0,irony
I feel and look like shit. #rainyday #nomakeup #sorrynotsorry,no irony,no irony,0.7636966705322266,3.0,107.0,110.0,no irony
Today's NCAA action on the way.,no irony,no irony,0.5842869281768799,3.0,95.0,98.0,no irony
@user @user lol.. Old enough to know better... Young enough to do it again,no irony,irony,0.5627071857452393,3.0,106.0,109.0,irony
Monday morning inspiration! #sarcasm #itstruetho #donttrustnobody #iwokeuplikethis...,irony,irony,0.9496991634368896,3.0,113.0,116.0,irony
"My mom is the most annoying person I know. I know you're gonna read this since you creep my account, s/o to my mom #idc#istillloveyou",no irony,irony,0.6989908218383789,3.0,124.0,127.0,irony
@user @user Talking to yourself again Mo #Irony,no irony,irony,0.44820070266723633,3.0,100.0,103.0,irony
"@user @user @user @user @user @user #irony #oxymoron ""planned parenthood"" nothing abt parenting",irony,irony,0.606076717376709,3.0,116.0,119.0,irony
Who said that birthday girl can't celebrate the next day??? ☺️☺️ #celebrating #always #nighout #birthdaygirl...,no irony,no irony,0.572211503982544,3.0,118.0,121.0,no irony
"@user yep, overall it was a great show live. ending of the TLC match was fubar, and the stairs match was terrrible.",no irony,no irony,0.592064619064331,3.0,118.0,121.0,no irony
Video: #im#not#the#only#one#you#think#im#crazy# ahhhhhh,no irony,irony,0.49898791313171387,3.0,113.0,116.0,irony
Trying to eat crackers on the quiet floor likeee.. Maybe if I chew slower no one will notice..#not,irony,irony,0.4826045036315918,3.0,111.0,114.0,irony
"Woke up with my foot the size of a balloon, that's just what I needed.. #not #ouch",irony,irony,0.5083482265472412,3.0,110.0,113.0,irony
#Celtics RT @user And then there were none,no irony,no irony,0.6104109287261963,3.0,100.0,103.0,no irony
Image via We Heart It #feelings #not #people #telling,no irony,irony,0.5402274131774902,3.0,102.0,105.0,irony
"No one talks like I do , No one thinks like I do , No moves like I do #ConorMcgregor #Ufc #Quotes",no irony,no irony,0.5567831993103027,3.0,118.0,121.0,no irony
"No doubt. Main Stream Media, Obama, Holder, DeBlasio et al have the blood of those cops on their hands.",no irony,irony,0.5751771926879883,3.0,114.0,117.0,irony
@user thanks for the spoiler!!!! #not,irony,irony,0.6299452781677246,3.0,97.0,100.0,irony
Congress just screwed us but it's a great day in the District because we got another stadium! #sarcasm,irony,irony,0.6489477157592773,3.0,110.0,113.0,irony
#AdvancedWarfare is so much better than any FPS released in 2014 XD,no irony,irony,0.482804536819458,3.0,106.0,109.0,irony
It's always the little things that's attracts me,no irony,no irony,0.49591064453125,3.0,96.0,99.0,no irony
"@user @user You're #not familiar #with Matt Busby, #then. Lol.",no irony,irony,0.6140594482421875,3.0,107.0,110.0,irony
Highly inflamed stomach is just what I like #not,irony,irony,0.5503394603729248,3.0,99.0,102.0,irony
I think about Disney World just about every day. #missit #myhappyplace,no irony,no irony,0.720015287399292,3.0,105.0,108.0,no irony
almost 72 hs of a kid asking for his christmas gift and zero answers from @user thank you guys! you are awesome #not,irony,irony,0.5499520301818848,3.0,115.0,118.0,irony
... Can#do#no#more#not#usually#a#quitter#only#so#much#can#be#thrown#at#me!,no irony,irony,0.7388324737548828,3.0,121.0,124.0,irony
@user Well maybe if you werent such a noob you would be up talking to me at 2:30 in the morning :P,no irony,irony,0.4826359748840332,3.0,117.0,120.0,irony
#not insured,no irony,no irony,0.5094709396362305,3.0,91.0,94.0,no irony
Horray to working all weekend! #sarcasm #ohwell 💰💰👍😏,irony,irony,0.7302050590515137,3.0,109.0,112.0,irony
@user thankfully not full cold.. Just one side down. Getting the full vitamin netty pot combo blast now,no irony,no irony,0.4987788200378418,3.0,110.0,113.0,no irony
"HELLO Wednesday! BY THE WAY IT'S December 10, 2014 at 02:15PM! (just a random information)",no irony,no irony,0.5775611400604248,3.0,117.0,120.0,no irony
"I do hope you Anti #GamerGate'rs will sleep better, knowing that sabotaging charities would make you more respectable in society. #sarcasm",irony,irony,0.5664136409759521,3.0,120.0,123.0,irony
Haha guess my tweet was ok then. Are you back in training @user,no irony,irony,0.605778694152832,3.0,103.0,106.0,irony
13 voice mails at work is always lovely #not,irony,irony,0.45023322105407715,3.0,99.0,102.0,irony
Sick on Christmas YAYYYY #not,irony,irony,0.5899112224578857,3.0,96.0,99.0,irony
How were your #holidays? We'd love to hear all about them!,no irony,no irony,0.5779836177825928,3.0,103.0,106.0,no irony
Ah yes. Just what I wanted today- a pounding migraine. #Sarcasm,irony,irony,0.48804283142089844,3.0,105.0,108.0,irony
Munching cheese like its Christmas #stiltonoverload,no irony,no irony,0.578341007232666,3.0,100.0,103.0,no irony
#Hazard worker training. 1st break there was 3 doz donuts and half class outside to smoke. #fail #nomealfitters #irony @user @user,irony,irony,0.562885046005249,3.0,125.0,128.0,irony
The thought of work tonight really kills that Friday feeling.,no irony,irony,0.5705335140228271,3.0,99.0,102.0,irony
The thirstiest of thirst buckets calling other people thirsty 😒 #irony,irony,irony,0.5653252601623535,3.0,103.0,106.0,irony
@user #pantsdowntiggy was his crime. Pixelation #moot or #irony,no irony,irony,0.5931410789489746,3.0,109.0,112.0,irony
#notcies #eu Green determined to block Hinkley Point - Green determined to block Hinkley Point Copyright EP 2013....,no irony,no irony,0.685819149017334,3.0,116.0,119.0,no irony
I've got a right thirst on... #NewsYearsEve,no irony,no irony,0.5956690311431885,3.0,100.0,103.0,no irony
Love the fact that I turned off my alarm this morning and slept till so freaking late #not,irony,irony,0.48239994049072266,3.0,107.0,110.0,irony
#mcfc trying to kill their opponents.,no irony,irony,0.5065069198608398,3.0,97.0,100.0,irony
"#Seen #a #headline #about #a #doctor #that #starts #with #""Doctor #who...""? #Why #not #stick #your #head #in #the #toilet #and #pull #the...",no irony,irony,0.5802137851715088,3.0,136.0,139.0,irony
"@user @user Yet no ""dog in the manger"" that actually makes it a dog in a manger story #Irony",irony,irony,0.6236371994018555,3.0,113.0,116.0,irony
#Irony Reverend tells kids that Santa is not real why declaring a sky fairy is because a book says so. #LOL,irony,irony,0.49318695068359375,3.0,113.0,116.0,irony
"Laborers in the San Joaquin Valley, one of the most productive farming regions in the world, suffer from food insecurity. #irony #poverty",irony,irony,0.5024535655975342,3.0,118.0,121.0,irony
"I think my friend just sent @user a snapchat of me drinkin water, cuz she's fun like that #sarcasm #rehydratewhenyadehydrate #brat",irony,irony,0.4724240303039551,3.0,124.0,127.0,irony
Girls won't answer their phone when I'm calling them bc they think I'm calling them in early but I'm actually calling to cut them #irony,irony,irony,0.5776023864746094,3.0,115.0,118.0,irony
@user make sure you don't say Christmas!! The decorate for the holiday. #sarcasm #itisachristmastree,irony,irony,0.562279462814331,3.0,113.0,116.0,irony
Re: prison book ban - Of course Grayling is also trying to ban Judicial Reviews #irony,irony,irony,0.5522279739379883,3.0,108.0,111.0,irony
Rolled out of bed for closing.... #ilookreallygood #not,irony,irony,0.6167588233947754,3.0,103.0,106.0,irony
Watching VT and Cincy - qb for VT with (GODS) down left arm (GIFT) down right arm. - #irony #howmanygods #punctuationmatters,irony,irony,0.5776646137237549,3.0,128.0,131.0,irony
"you seem super smart MT ""@GrannyMarried: @user @user ||#NO #BLEEDING happening in #WaterBoarding = it's #Not #Torture""",irony,irony,0.5094432830810547,3.0,125.0,128.0,irony
@user Cheers bro! Top man 🙋,no irony,no irony,0.4176328182220459,3.0,97.0,100.0,no irony
Even getting cooked breakfast.. Hes defo up to something 😕😮😆😆,no irony,irony,0.6729376316070557,3.0,107.0,110.0,irony
"ROFLMAO yeah, OOPS is right @user @user @user @user",no irony,irony,1.071241855621338,3.0,106.0,109.0,irony
Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! have a wank over this hashtag: Fazzanelli: JeffRoylat have a wank over this hashtag #Not...,irony,irony,0.5789377689361572,3.0,130.0,133.0,irony
I really want to see Into The Woods!,no irony,no irony,0.5869102478027344,3.0,97.0,100.0,no irony
@user that bump off the apron looked like it hurt.. was that padding u landed on? #sarcasm,irony,irony,0.4945371150970459,3.0,111.0,114.0,irony
@user please make me smile this Xmas.. First Xmas without my mum here. Your my fav everrr. Pleaseeee🎄🎁🎁,no irony,no irony,0.5838432312011719,3.0,118.0,121.0,no irony
@user Hope the header didn't mess up that barnet,no irony,irony,0.6305110454559326,3.0,98.0,101.0,irony
"If it's NOT? then it IS! Hand Crafted Artistically Fashionable, Connect @user for #fashionblog #thoughts",no irony,irony,0.5618317127227783,3.0,113.0,116.0,irony
It's okay @user I didn't really want to see my idol anyway. #sarcasm,irony,irony,0.5592319965362549,3.0,106.0,109.0,irony
I'll try to guess the ASCII symbols without my admins help. Always trying to learn.,no irony,no irony,0.5440831184387207,3.0,105.0,108.0,no irony
Hearing gun shots when I first wake up makes me feel like I'm in Compton. What a wonderful way to wake up. ❤ #sarcasm #imscared,irony,irony,0.5495574474334717,3.0,122.0,125.0,irony
Protesters upset over decision in chokehold death take the streets again /Mexico's streets aren't the only ones taken,no irony,irony,0.5997087955474854,3.0,110.0,113.0,irony
"@user Great,& not sure if i've seen that actual pic! #not just for girls : D",no irony,no irony,0.6470065116882324,3.0,108.0,111.0,no irony
#TGIF oh just kidding I have 30 mins from one job to the next. love 12 hour days. #serverlife #sarcasm #nolife,irony,irony,0.6102557182312012,3.0,122.0,125.0,irony
Just got yelled at by proxy. It's going to be an excellent day. #sarcasm,irony,irony,0.6258728504180908,3.0,107.0,110.0,irony
Lol everyday excuse the language #relationships #men #women #irony #lotd,no irony,irony,0.5016601085662842,3.0,105.0,108.0,irony
Making the most out of my last vacation day. #not #tvandsleep,irony,no irony,0.653764009475708,3.0,104.0,107.0,no irony
What a lovely day to drive #not #boo #fog #work 😳😳😳,irony,irony,0.6857204437255859,3.0,108.0,111.0,irony
So restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private? #irony,irony,irony,0.5777702331542969,3.0,111.0,114.0,irony
This long drive home later in the snow is gonna be shweeeet #not,irony,irony,0.46614933013916016,3.0,105.0,108.0,irony
"If you drag yesterday into today, your tomorrow cannot be what it was meant to be. Let. It. Go. #BringOn2015",no irony,no irony,0.4742605686187744,3.0,117.0,120.0,no irony
"Congrats to my fav @user & her team & my birthplace team #OhioState (I can claim that, right?) #OREvsOSU is gonna be one great game!!",no irony,no irony,0.5835635662078857,3.0,124.0,127.0,no irony
@user Jessica sheds tears at her fan signing event makes me weak everytime Sica ;_;,no irony,no irony,0.4847731590270996,3.0,106.0,109.0,no irony
"#Irony: al jazeera is pro Anti - #GamerGate because feminism, or something:",irony,irony,0.496004581451416,3.0,109.0,112.0,irony
#NOT ALL 👌 There good & bad in every occupation & race 📚📖 #Stop Labeling #Not All 💡,no irony,no irony,0.5347907543182373,3.0,115.0,118.0,no irony
