text,true_label,predicted_label,peak_memory_usage,max_vram_usage,inference_time,num_input_tokens,num_output_tokens
this movie plays like an extended dialogue exercise in retard 101 .,negative,negative,1271.76171875,2364.27978515625,1.1539359000744298,141,1
"what we get in feardotcom is more like something from a bad clive barker movie . in other words , it's badder than bad .",negative,negative,1271.76171875,2367.40576171875,1.1679919000016525,160,1
"if they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands i kept looking for the last exit from brooklyn .",negative,negative,1271.76171875,2367.89990234375,1.1576478000497445,163,1
a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr . chicken .,negative,negative,1271.76171875,2365.92529296875,1.127331200055778,151,1
a small independent film suffering from a severe case of hollywood-itis .,negative,negative,1271.76171875,2364.60888671875,1.1625587999587879,143,1
where the film falters is in its tone .,negative,positive,1271.76171875,2363.95068359375,1.1477680000243708,139,1
the story alone could force you to scratch a hole in your head .,negative,negative,1271.76171875,2364.44384765625,1.1718668000539765,142,1
"ultimately , sarah's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman's broken heart outweighs all the loss we witness .",negative,negative,1271.76171875,2368.55810546875,1.126038599992171,167,1
"it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .",negative,positive,1271.76171875,2367.57080078125,1.1369987999787554,161,1
feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .,negative,negative,1271.76171875,2365.43115234375,1.1346145999850705,148,1
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,negative,positive,1271.76171875,2368.06396484375,1.1313532999483868,164,1
"an enigmatic film that's too clever for its own good , it's a conundrum not worth solving .",negative,positive,1271.76171875,2365.92529296875,1.1120170000940561,151,1
"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .",negative,negative,1271.76171875,2366.41845703125,1.1493143000407144,154,1
rashomon-for-dipsticks tale .,negative,positive,1271.76171875,2363.45654296875,1.1233402999350801,136,1
a film that clearly means to preach exclusively to the converted .,negative,positive,1271.76171875,2364.11474609375,1.1324720000848174,140,1
"it doesn't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that .",negative,negative,1271.76953125,2367.24169921875,1.1269885000074282,159,1
"definitely a crowd-pleaser , but then , so was the roman colosseum .",negative,positive,1271.76953125,2365.26708984375,1.126176799996756,147,1
"certainly not a good movie , but it wasn't horrible either .",negative,positive,1271.76953125,2364.27978515625,1.1532878000289202,141,1
"although it starts off so bad that you feel like running out screaming , it eventually works its way up to merely bad rather than painfully awful .",negative,positive,1271.76953125,2366.74755859375,1.1163226999342442,156,1
the result is so tame that even slightly wised-up kids would quickly change the channel .,negative,negative,1271.76953125,2365.10205078125,1.1430216999724507,146,1
it appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up .,negative,negative,1271.76953125,2366.08935546875,1.0985172000946477,152,1
nothing but an episode of smackdown ! in period costume and with a bigger budget .,negative,positive,1271.76953125,2364.93798828125,1.1360094000119716,145,1
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",negative,positive,1271.76953125,2366.91259765625,1.1354300000239164,157,1
"while the story is better-focused than the incomprehensible anne rice novel it's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",negative,negative,1271.78125,2369.38037109375,1.1440681000240147,172,1
"it should be interesting , it should be poignant , it turns out to be affected and boring .",negative,negative,1271.78125,2365.26708984375,1.1324764000019059,147,1
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,negative,negative,1271.78125,2364.93798828125,1.1069552999688312,145,1
"a tired , predictable , bordering on offensive , waste of time , money and celluloid .",negative,negative,1271.78125,2365.26708984375,1.222578400047496,147,1
"if hill isn't quite his generation's don siegel ( or robert aldrich ) , it's because there's no discernible feeling beneath the chest hair ; it's all bluster and cliché .",negative,negative,1271.7890625,2369.05126953125,1.2134723999770358,170,1
"stealing harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : a few early laughs scattered around a plot as thin as it is repetitious .",negative,negative,1271.79296875,2369.21630859375,1.2166762000415474,171,1
this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .,negative,negative,1271.79296875,2365.76025390625,1.1889758000615984,150,1
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,negative,positive,1271.79296875,2366.41845703125,1.1425944999791682,154,1
"`martin lawrence live' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show .",negative,negative,1271.79296875,2367.57080078125,1.1281381000299007,161,1
"the dialogue is cumbersome , the simpering soundtrack and editing more so .",negative,negative,1271.79296875,2364.44384765625,1.1382807999616489,142,1
"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",negative,positive,1271.79296875,2365.76025390625,1.1216002000728622,150,1
it has become apparent that the franchise's best years are long past .,negative,negative,1271.79296875,2364.44384765625,1.163573500001803,142,1
does what should seem impossible : it makes serial killer jeffrey dahmer boring .,negative,positive,1271.79296875,2364.93798828125,1.1552292000269517,145,1
don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy .,negative,negative,1271.79296875,2366.25439453125,1.138730000006035,153,1
. . . better described as a ghost story gone badly awry .,negative,negative,1271.796875,2364.44384765625,1.1562018999829888,142,1
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .",negative,negative,1271.80078125,2367.24169921875,1.1307283999631181,159,1
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .",negative,negative,1271.80078125,2369.87451171875,1.1448449000017717,175,1
competently directed but terminally cute drama .,negative,positive,1271.80078125,2363.62158203125,1.1342020999873057,137,1
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,negative,negative,1271.80078125,2366.41845703125,1.1478834999725223,154,1
not just unlikable . disturbing . disgusting . without any redeeming value whatsoever .,negative,negative,1271.80078125,2364.93798828125,1.1229286999441683,145,1
this thing is virtually unwatchable .,negative,negative,1271.80078125,2363.45654296875,1.1276943000266328,136,1
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .,negative,negative,1271.80078125,2367.24169921875,1.1212012000614777,159,1
"the self-serious equilibrium makes its point too well ; a movie , like life , isn't much fun without the highs and lows .",negative,positive,1271.80078125,2366.58349609375,1.1362307000672445,155,1
"the work of an exhausted , desiccated talent who can't get out of his own way .",negative,negative,1271.80078125,2365.43115234375,1.1633753998903558,148,1
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .",negative,negative,1271.80078125,2366.58349609375,1.140350200003013,155,1
in terms of execution this movie is careless and unfocused .,negative,negative,1271.8046875,2364.11474609375,1.160443599917926,140,1
"swims in mediocrity , sticking its head up for a breath of fresh air now and then .",negative,negative,1271.8046875,2365.43115234375,1.1278564999811351,148,1
the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,negative,negative,1271.8046875,2365.26708984375,1.1544103999622166,147,1
"the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script .",negative,negative,1271.80859375,2365.76025390625,1.194970199954696,150,1
a sha-na-na sketch punctuated with graphic violence .,negative,negative,1271.80859375,2363.95068359375,1.2631881000706926,139,1
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .",negative,negative,1271.80859375,2365.26708984375,1.1299007999477908,147,1
spy-vs . -spy action flick with antonio banderas and lucy liu never comes together .,negative,negative,1271.80859375,2365.59619140625,1.110985599923879,149,1
"a so-so , made-for-tv something posing as a real movie .",negative,negative,1271.80859375,2364.60888671875,1.130777099984698,143,1
"the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits .",negative,negative,1271.80859375,2367.07666015625,1.1212388999992982,158,1
"whether this is art imitating life or life imitating art , it's an unhappy situation all around .",negative,positive,1271.80859375,2365.59619140625,1.1480482999468222,149,1
an uneasy mix of run-of-the-mill raunchy humor and seemingly sincere personal reflection .,negative,positive,1271.80859375,2365.26708984375,1.1245484999381006,147,1
"a formula family tearjerker told with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .",negative,negative,1271.80859375,2367.57080078125,1.091148899984546,161,1
"this is sandler running on empty , repeating what he's already done way too often .",negative,negative,1271.80859375,2365.10205078125,1.1265519999433309,146,1
"this is as lax and limp a comedy as i've seen in a while , a meander through worn-out material .",negative,negative,1271.80859375,2366.08935546875,1.1230891000013798,152,1
"time literally stops on a dime in the tries-so-hard-to-be-cool "" clockstoppers , "" but that doesn't mean it still won't feel like the longest 90 minutes of your movie-going life .",negative,negative,1271.80859375,2369.21630859375,1.1420557000674307,171,1
"the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .",negative,positive,1271.80859375,2367.24169921875,1.1315333999227732,159,1
"aptly named , this shimmering , beautifully costumed and filmed production doesn't work for me .",negative,negative,1271.80859375,2365.43115234375,1.1177032999694347,148,1
a preposterously melodramatic paean to gang-member teens in brooklyn circa 1958 .,negative,negative,1271.8125,2365.59619140625,1.181448100018315,149,1
"has none of the crackle of "" fatal attraction "" , "" 9 ½ weeks "" , or even "" indecent proposal "" , and feels more like lyne's stolid remake of "" lolita "" .",negative,positive,1271.81640625,2369.38037109375,1.1456075999885798,172,1
"everything its title implies , a standard-issue crime drama spat out from the tinseltown assembly line .",negative,negative,1271.8203125,2365.59619140625,1.11534500005655,149,1
an extraordinarily silly thriller .,negative,positive,1271.8203125,2362.96337890625,1.1411205000476912,133,1
a rehash of every gangster movie from the past decade .,negative,negative,1271.82421875,2364.27978515625,1.1231743999524042,141,1
gaping plot holes sink this 'sub'-standard thriller and drag audience enthusiasm to crush depth .,negative,negative,1271.82421875,2365.10205078125,1.1100154999876395,146,1
"talkiness isn't necessarily bad , but the dialogue frequently misses the mark .",negative,positive,1271.82421875,2364.60888671875,1.1407934000017121,143,1
"the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",negative,negative,1271.83203125,2369.54541015625,1.1343120000092313,173,1
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .,negative,positive,1271.83203125,2365.10205078125,1.1240352999884635,146,1
"the movie isn't painfully bad , something to be 'fully experienced' ; it's just tediously bad , something to be fully forgotten .",negative,positive,1271.83203125,2366.74755859375,1.1571336999768391,156,1
charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,negative,negative,1271.83203125,2365.76025390625,1.1440790999913588,150,1
what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted .,negative,negative,1271.83203125,2367.24169921875,1.1259087999351323,159,1
no amount of good intentions is able to overcome the triviality of the story .,negative,negative,1271.83203125,2364.77294921875,1.102318900055252,144,1
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",negative,negative,1271.859375,2371.41748046875,1.1289533999515697,183,1
". . . for all its social and political potential , state property doesn't end up being very inspiring or insightful .",negative,negative,1271.859375,2365.92529296875,1.1620269999839365,151,1
"a film really has to be exceptional to justify a three hour running time , and this isn't .",negative,negative,1271.859375,2365.43115234375,1.1450574999907985,148,1
"little more than a stylish exercise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .",negative,negative,1271.859375,2367.57080078125,1.1179702000226825,161,1
"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .",negative,negative,1271.86328125,2367.24169921875,1.1823637000052258,159,1
"this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",negative,negative,1271.92578125,2367.89990234375,1.1198811000213027,163,1
this off-putting french romantic comedy is sure to test severely the indulgence of fans of amélie .,negative,negative,1271.92578125,2365.92529296875,1.1529916001018137,151,1
overburdened with complicated plotting and banal dialogue,negative,negative,1271.92578125,2363.95068359375,1.1301340000936761,139,1
"ensemble movies , like soap operas , depend on empathy . if there ain't none , you have a problem .",negative,negative,1271.92578125,2365.92529296875,1.1733341000508517,151,1
the master of disguise falls under the category of 'should have been a sketch on saturday night live . ',negative,negative,1271.92578125,2365.76025390625,1.1421042000874877,150,1
yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,negative,negative,1271.92578125,2368.06396484375,1.1826037999708205,164,1
koepp's screenplay isn't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .,negative,negative,1271.92578125,2365.92529296875,1.2499752000439912,151,1
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,negative,negative,1271.92578125,2366.74755859375,1.1785980000859126,156,1
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",negative,negative,1271.92578125,2364.60888671875,1.1416174999903888,143,1
"clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades .",negative,negative,1271.92578125,2365.59619140625,1.145853399997577,149,1
"it's hard to pity the 'plain' girl who becomes a ravishing waif after applying a smear of lip-gloss . rather , pity anyone who sees this mishmash .",negative,negative,1271.92578125,2368.22900390625,1.1250879999715835,165,1
"a banal , virulently unpleasant excuse for a romantic comedy .",negative,negative,1271.92578125,2364.44384765625,1.157772900070995,142,1
the drama discloses almost nothing .,negative,negative,1271.91015625,2363.29248046875,1.1628717000130564,135,1
a minor-league soccer remake of the longest yard .,negative,negative,1271.91015625,2363.78564453125,1.1510207999963313,138,1
"belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have given it a one-star rating .",negative,negative,1271.91015625,2366.74755859375,1.118224099976942,156,1
"as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",negative,positive,1271.91015625,2367.24169921875,1.1636768999742344,159,1
"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .",negative,negative,1271.91015625,2366.58349609375,1.2161390000255778,155,1
there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .,negative,positive,1271.91015625,2367.07666015625,1.2159345999825746,158,1
"even fans of ismail merchant's work , i suspect , would have a hard time sitting through this one .",negative,negative,1271.91015625,2365.76025390625,1.1497846000129357,150,1
"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .",negative,negative,1271.91015625,2366.08935546875,1.1405063999118283,152,1
"it's not a particularly good film , but neither is it a monsterous one .",negative,negative,1271.91015625,2364.93798828125,1.1252248999662697,145,1
the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,negative,positive,1271.91015625,2366.41845703125,1.1219005000311881,154,1
"enchanted with low-life tragedy and liberally seasoned with emotional outbursts . . . what is sorely missing , however , is the edge of wild , lunatic invention that we associate with cage's best acting .",negative,negative,1271.91015625,2369.21630859375,1.1145413999911398,171,1
"harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .",negative,positive,1271.921875,2371.29150390625,1.1463477000361308,182,1
sade achieves the near-impossible : it turns the marquis de sade into a dullard .,negative,negative,1271.92578125,2365.59619140625,1.1462337999837473,149,1
"[lin chung's] voice is rather unexceptional , even irritating ( at least to this western ear ) , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .",negative,negative,1271.9296875,2369.70947265625,1.1583208999363706,174,1
"one of the most plain , unimaginative romantic comedies i've ever seen .",negative,negative,1271.9296875,2364.77294921875,1.1281899000750855,144,1
"though there's a clarity of purpose and even-handedness to the film's direction , the drama feels rigged and sluggish .",negative,negative,1271.9296875,2366.08935546875,1.1166639999719337,152,1
"unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .",negative,negative,1271.94921875,2365.26708984375,1.1638899999670684,147,1
"unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you .",negative,positive,1271.94921875,2366.74755859375,1.142237599939108,156,1
"it should be doing a lot of things , but doesn't .",negative,negative,1271.9609375,2364.27978515625,1.1280208000680432,141,1
"chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .",negative,positive,1271.9609375,2365.59619140625,1.1129849000135437,149,1
. . . a rather bland affair .,negative,negative,1271.9609375,2363.45654296875,1.12030379998032,136,1
"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .",negative,negative,1271.9609375,2366.08935546875,1.1146763999713585,152,1
"the movie tries to be ethereal , but ends up seeming goofy .",negative,negative,1271.9609375,2364.44384765625,1.1586155999684706,142,1
"i was hoping that it would be sleazy and fun , but it was neither .",negative,negative,1271.9609375,2364.93798828125,1.1873784000054002,145,1
"harris is supposed to be the star of the story , but comes across as pretty dull and wooden .",negative,negative,1271.9609375,2365.59619140625,1.1390471999766305,149,1
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",negative,negative,1271.96484375,2365.92529296875,1.111721899942495,151,1
"a boring masquerade ball where normally good actors , even kingsley , are made to look bad .",negative,negative,1271.96484375,2365.59619140625,1.2109214999945834,149,1
"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers .",negative,negative,1271.96484375,2366.41845703125,1.208815599908121,154,1
the filmmakers keep pushing the jokes at the expense of character until things fall apart .,negative,negative,1271.96484375,2364.77294921875,1.2452637000242248,144,1
"rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf's encounter with the world .",negative,negative,1271.96484375,2367.57080078125,1.1564224000321701,161,1
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,negative,positive,1271.96484375,2366.08935546875,1.122860400006175,152,1
"it's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it's all about the silences and if you're into that , have at it .",negative,negative,1271.96484375,2368.88720703125,1.1249356999760494,169,1
"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .",negative,negative,1271.96484375,2366.91259765625,1.1356060999678448,157,1
the lead actors share no chemistry or engaging charisma . we don't even like their characters .,negative,negative,1271.96484375,2365.10205078125,1.1856254000449553,146,1
"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .",negative,negative,1271.96484375,2370.36767578125,1.1797719000605866,178,1
"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously .",negative,negative,1271.96484375,2366.74755859375,1.158104700036347,156,1
this feature is about as necessary as a hole in the head,negative,negative,1271.96484375,2364.11474609375,1.12763260002248,140,1
"the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .",negative,negative,1271.96484375,2366.58349609375,1.1407551999436691,155,1
"spectators will indeed sit open-mouthed before the screen , not screaming but yawning .",negative,negative,1271.96484375,2364.93798828125,1.1404324999311939,145,1
"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",negative,negative,1271.96484375,2367.40576171875,1.2044705000007525,160,1
a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,negative,none,1271.96484375,2366.25439453125,1.1593435000395402,153,1
the premise itself is just sooooo tired . pair that with really poor comedic writing . . . and you've got a huge mess .,negative,negative,1271.96484375,2366.58349609375,1.1568851000629365,155,1
"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .",negative,positive,1271.96484375,2365.59619140625,1.1230084999697283,149,1
"did we really need a remake of "" charade ? """,negative,negative,1271.96484375,2364.11474609375,1.2348653000080958,140,1
"some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff . stealing harvard can't even do that much . each scene immediately succumbs to gravity and plummets to earth .",negative,negative,1271.96484375,2370.53271484375,1.1625231000361964,179,1
the only fun part of the movie is playing the obvious game . you try to guess the order in which the kids in the house will be gored .,negative,negative,1271.96484375,2367.24169921875,1.187721399939619,159,1
i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,negative,negative,1271.96875,2366.08935546875,1.1846179000567645,152,1
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",negative,negative,1271.97265625,2367.40576171875,1.1240815999917686,160,1
the satire is just too easy to be genuinely satisfying .,negative,negative,1271.97265625,2363.95068359375,1.1322755999863148,139,1
bearable . barely .,negative,negative,1271.98046875,2362.96337890625,1.1340126000577584,133,1
less funny than it should be and less funny than it thinks it is .,negative,positive,1271.98046875,2364.60888671875,1.1515463000396267,143,1
"an "" o bruin , where art thou ? "" -style cross-country adventure . . . it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack .",negative,positive,1271.984375,2369.54541015625,1.13599650003016,173,1
a feeble tootsie knockoff .,negative,negative,1271.984375,2363.62158203125,1.1491481000557542,137,1
an awful movie that will only satisfy the most emotionally malleable of filmgoers .,negative,negative,1271.984375,2365.10205078125,1.2550191000336781,146,1
"the story is far-flung , illogical , and plain stupid .",negative,negative,1271.984375,2364.44384765625,1.2301844999892637,142,1
the very simple story seems too simple and the working out of the plot almost arbitrary .,negative,negative,1271.984375,2364.93798828125,1.1355212999042124,145,1
"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .",negative,positive,1271.984375,2367.24169921875,1.1474028000375256,159,1
"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .",negative,positive,1271.99609375,2369.87451171875,1.1606858000159264,175,1
one key problem with these ardently christian storylines is that there is never any question of how things will turn out .,negative,negative,1271.99609375,2366.08935546875,1.1477182001108304,152,1
"essentially , the film is weak on detail and strong on personality",negative,positive,1271.99609375,2364.11474609375,1.155810899916105,140,1
"a relentless , bombastic and ultimately empty world war ii action flick .",negative,negative,1272.0,2364.44384765625,1.1175279000308365,142,1
[hell is] looking down at your watch and realizing serving sara isn't even halfway through .,negative,negative,1272.0,2365.43115234375,1.144657799974084,148,1
"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .",negative,negative,1272.0,2366.74755859375,1.166137299966067,156,1
leaves viewers out in the cold and undermines some phenomenal performances .,negative,negative,1272.0,2364.11474609375,1.1527310999808833,140,1
". . . a ho-hum affair , always watchable yet hardly memorable .",negative,negative,1272.0,2364.77294921875,1.1314632999710739,144,1
swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .,negative,negative,1272.0,2366.08935546875,1.1485241000773385,152,1
"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .",negative,negative,1272.0,2366.41845703125,1.159164599957876,154,1
you have no affinity for most of the characters . nothing about them is attractive . what they see in each other also is difficult to fathom .,negative,negative,1272.00390625,2366.91259765625,1.1182698999764398,157,1
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",negative,negative,1272.00390625,2368.06396484375,1.13739849999547,164,1
a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let slide .,negative,negative,1272.00390625,2367.40576171875,1.1896182999480516,160,1
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",negative,negative,1272.00390625,2367.24169921875,1.1582968999864534,159,1
it's a mystery how the movie could be released in this condition .,negative,negative,1272.00390625,2364.44384765625,1.1527232000371441,142,1
absolutely ( and unintentionally ) terrifying .,negative,negative,1272.00390625,2363.45654296875,1.140856400015764,136,1
eckstraordinarily lame and severely boring .,negative,negative,1272.00390625,2363.78564453125,1.1800473000621423,138,1
eight legged freaks falls flat as a spoof .,negative,negative,1272.00390625,2363.95068359375,1.1705805000383407,139,1
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .",negative,negative,1272.00390625,2367.89990234375,1.1518180000130087,163,1
you'll just have your head in your hands wondering why lee's character didn't just go to a bank manager and save everyone the misery .,negative,negative,1272.00390625,2366.74755859375,1.1326261999784037,156,1
"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",negative,negative,1272.01171875,2366.08935546875,1.151000100071542,152,1
"in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with too many nervous gags and pratfalls .",negative,negative,1272.01171875,2367.73486328125,1.1473525000037625,162,1
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .",negative,positive,1272.01171875,2365.26708984375,1.120427199988626,147,1
veers uncomfortably close to pro-serb propaganda .,negative,negative,1272.01171875,2363.95068359375,1.1316293999552727,139,1
staggeringly dreadful romance .,negative,negative,1272.01171875,2362.96337890625,1.1812990000471473,133,1
movies like high crimes flog the dead horse of surprise as if it were an obligation . how about surprising us by trying something new ?,negative,positive,1272.01171875,2366.58349609375,1.1165230999467894,155,1
final verdict : you've seen it all before .,negative,negative,1272.01171875,2363.78564453125,1.1371809999691322,138,1
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",negative,negative,1272.01171875,2367.89990234375,1.1082171999150887,163,1
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . """,negative,negative,1272.01171875,2368.55810546875,1.1378729999996722,167,1
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .",negative,negative,1272.01171875,2369.54541015625,1.1368104999419302,173,1
you'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy .,negative,negative,1272.01171875,2366.58349609375,1.1531462999992073,155,1
the movie is a little tired ; maybe the original inspiration has run its course .,negative,negative,1272.01171875,2364.77294921875,1.1083828000118956,144,1
this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .,negative,positive,1272.01171875,2365.92529296875,1.129673899966292,151,1
a full-frontal attack on audience patience .,negative,negative,1272.01171875,2363.62158203125,1.1996768999379128,137,1
"any intellectual arguments being made about the nature of god are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that bean abhors .",negative,negative,1272.01171875,2369.05126953125,1.1630767000606284,170,1
"it's a big idea , but the film itself is small and shriveled .",negative,negative,1272.01171875,2364.93798828125,1.1500188999343663,145,1
"debut effort by "" project greenlight "" winner is sappy and amateurish .",negative,negative,1272.01171875,2364.77294921875,1.138254800112918,144,1
one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny .,negative,negative,1272.01171875,2367.40576171875,1.1207516000140458,160,1
"the cast has a high time , but de broca has little enthusiasm for such antique pulp .",negative,negative,1272.01171875,2365.26708984375,1.1749889999628067,147,1
"the film , like jimmy's routines , could use a few good laughs .",negative,negative,1272.01171875,2364.77294921875,1.121353399939835,144,1
"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies .",negative,positive,1272.01171875,2367.40576171875,1.1413197999354452,160,1
"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too .",negative,negative,1272.01171875,2368.06396484375,1.169975099968724,164,1
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,negative,negative,1272.01171875,2367.24169921875,1.1638930999906734,159,1
"though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt disrespected .",negative,negative,1272.01953125,2367.40576171875,1.1305841000285,160,1
