text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them .",negative,"negative
",1.0300548076629639,2.0,113.0,115.0,negative
"shame on writer/director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull .",negative,"negative
",1.0183806419372559,2.0,103.0,105.0,negative
suffers from a decided lack of creative storytelling .,negative,"negative
",0.5314948558807373,2.0,84.0,86.0,negative
"violent , vulgar and forgettably entertaining .",negative,"negative
",1.061213731765747,2.0,83.0,85.0,negative
"nothing happens , and it happens to flat characters .",negative,"negative
",1.0125977993011475,2.0,85.0,87.0,negative
"with a completely predictable plot , you'll swear that you've seen it all before , even if you've never come within a mile of the longest yard .",negative,"negative
",1.1009788513183594,2.0,109.0,111.0,negative
"remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly , as blood work proves , that was a long , long time ago .",negative,"negative
",1.0445654392242432,2.0,123.0,125.0,negative
"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",negative,"negative
",0.9817745685577393,2.0,131.0,133.0,negative
this movie plays like an extended dialogue exercise in retard 101 .,negative,"negative
",0.5227437019348145,2.0,90.0,92.0,negative
"what we get in feardotcom is more like something from a bad clive barker movie . in other words , it's badder than bad .",negative,"negative
",0.4702160358428955,2.0,108.0,110.0,negative
"if they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands i kept looking for the last exit from brooklyn .",negative,"negative
",1.0589921474456787,2.0,108.0,110.0,negative
a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr . chicken .,negative,"negative
",0.6613373756408691,2.0,99.0,101.0,negative
a small independent film suffering from a severe case of hollywood-itis .,negative,"negative
",1.063258409500122,2.0,89.0,91.0,negative
where the film falters is in its tone .,negative,"negative
",1.0607173442840576,2.0,85.0,87.0,negative
the story alone could force you to scratch a hole in your head .,negative,"negative
",1.0475966930389404,2.0,89.0,91.0,negative
"ultimately , sarah's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman's broken heart outweighs all the loss we witness .",negative,"negative
",1.1197962760925293,2.0,115.0,117.0,negative
"it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .",negative,"negative
",1.1240365505218506,2.0,111.0,113.0,negative
feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .,negative,"negative
",1.0415284633636475,2.0,96.0,98.0,negative
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,negative,"negative
",1.074828863143921,2.0,112.0,114.0,negative
"an enigmatic film that's too clever for its own good , it's a conundrum not worth solving .",negative,"negative
",1.0777578353881836,2.0,98.0,100.0,negative
"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .",negative,"negative
",0.4956362247467041,2.0,99.0,101.0,negative
rashomon-for-dipsticks tale .,negative,"negative
",1.1067984104156494,2.0,85.0,87.0,negative
a film that clearly means to preach exclusively to the converted .,negative,"negative
",0.9954526424407959,2.0,87.0,89.0,negative
"it doesn't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that .",negative,"negative
",1.0768177509307861,2.0,106.0,108.0,negative
"definitely a crowd-pleaser , but then , so was the roman colosseum .",negative,"positive
",1.0536212921142578,2.0,92.0,94.0,positive
"certainly not a good movie , but it wasn't horrible either .",negative,"negative
",1.0531632900238037,2.0,89.0,91.0,negative
"although it starts off so bad that you feel like running out screaming , it eventually works its way up to merely bad rather than painfully awful .",negative,"negative
",1.0300886631011963,2.0,103.0,105.0,negative
the result is so tame that even slightly wised-up kids would quickly change the channel .,negative,"negative
",1.0539588928222656,2.0,94.0,96.0,negative
it appears to have been modeled on the worst revenge-of-the-nerds clichés the filmmakers could dredge up .,negative,"negative
",1.0174407958984375,2.0,99.0,101.0,negative
nothing but an episode of smackdown ! in period costume and with a bigger budget .,negative,"negative
",1.147742509841919,2.0,92.0,94.0,negative
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",negative,"negative
",0.4960007667541504,2.0,107.0,109.0,negative
"while the story is better-focused than the incomprehensible anne rice novel it's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",negative,"negative
",0.4861435890197754,2.0,120.0,122.0,negative
"it should be interesting , it should be poignant , it turns out to be affected and boring .",negative,"negative
",1.0263972282409668,2.0,94.0,96.0,negative
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,negative,"negative
",1.0343775749206543,2.0,93.0,95.0,negative
"a tired , predictable , bordering on offensive , waste of time , money and celluloid .",negative,"negative
",1.0794997215270996,2.0,94.0,96.0,negative
"if hill isn't quite his generation's don siegel ( or robert aldrich ) , it's because there's no discernible feeling beneath the chest hair ; it's all bluster and cliché .",negative,"negative
",1.0656285285949707,2.0,119.0,121.0,negative
"stealing harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : a few early laughs scattered around a plot as thin as it is repetitious .",negative,"negative
",1.033268690109253,2.0,117.0,119.0,negative
this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .,negative,"negative
",0.49272871017456055,2.0,96.0,98.0,negative
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,negative,"negative
",1.1088106632232666,2.0,100.0,102.0,negative
"`martin lawrence live' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show .",negative,"negative
",1.0721368789672852,2.0,107.0,109.0,negative
"the dialogue is cumbersome , the simpering soundtrack and editing more so .",negative,"negative
",0.46872758865356445,2.0,89.0,91.0,negative
"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .",negative,"negative
",1.0660099983215332,2.0,96.0,98.0,negative
it has become apparent that the franchise's best years are long past .,negative,"negative
",1.046271562576294,2.0,90.0,92.0,negative
does what should seem impossible : it makes serial killer jeffrey dahmer boring .,negative,"negative
",1.0084564685821533,2.0,91.0,93.0,negative
don't hate el crimen del padre amaro because it's anti-catholic . hate it because it's lousy .,negative,"negative
",1.0552406311035156,2.0,101.0,103.0,negative
. . . better described as a ghost story gone badly awry .,negative,"negative
",0.5149672031402588,2.0,89.0,91.0,negative
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .",negative,"negative
",1.07328200340271,2.0,106.0,108.0,negative
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .",negative,"negative
",0.5264194011688232,2.0,124.0,126.0,negative
competently directed but terminally cute drama .,negative,"negative
",0.5289816856384277,2.0,84.0,86.0,negative
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,negative,"negative
",1.0634160041809082,2.0,101.0,103.0,negative
not just unlikable . disturbing . disgusting . without any redeeming value whatsoever .,negative,"negative
",1.0843002796173096,2.0,91.0,93.0,negative
this thing is virtually unwatchable .,negative,"negative
",0.5294263362884521,2.0,83.0,85.0,negative
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .,negative,"negative
",1.050323486328125,2.0,103.0,105.0,negative
"the self-serious equilibrium makes its point too well ; a movie , like life , isn't much fun without the highs and lows .",negative,"negative
",1.025078535079956,2.0,103.0,105.0,negative
"the work of an exhausted , desiccated talent who can't get out of his own way .",negative,"negative
",1.0581095218658447,2.0,95.0,97.0,negative
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .",negative,"negative
",0.5229935646057129,2.0,102.0,104.0,negative
in terms of execution this movie is careless and unfocused .,negative,"negative
",1.027686357498169,2.0,87.0,89.0,negative
"swims in mediocrity , sticking its head up for a breath of fresh air now and then .",negative,"negative
",1.1063523292541504,2.0,93.0,95.0,negative
the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,negative,"negative
",1.0449376106262207,2.0,94.0,96.0,negative
"the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script .",negative,"negative
",0.5157420635223389,2.0,97.0,99.0,negative
a sha-na-na sketch punctuated with graphic violence .,negative,"negative
",1.0285449028015137,2.0,87.0,89.0,negative
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .",negative,"negative
",1.0464558601379395,2.0,94.0,96.0,negative
spy-vs . -spy action flick with antonio banderas and lucy liu never comes together .,negative,"negative
",1.0710058212280273,2.0,93.0,95.0,negative
"a so-so , made-for-tv something posing as a real movie .",negative,"negative
",0.5209212303161621,2.0,92.0,94.0,negative
"the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits .",negative,"negative
",1.0668330192565918,2.0,105.0,107.0,negative
"whether this is art imitating life or life imitating art , it's an unhappy situation all around .",negative,"negative
",1.0351097583770752,2.0,95.0,97.0,negative
an uneasy mix of run-of-the-mill raunchy humor and seemingly sincere personal reflection .,negative,"negative
",1.1008501052856445,2.0,96.0,98.0,negative
"a formula family tearjerker told with a heavy irish brogue . . . accentuating , rather than muting , the plot's saccharine thrust .",negative,"negative
",1.0164620876312256,2.0,107.0,109.0,negative
"this is sandler running on empty , repeating what he's already done way too often .",negative,"negative
",0.5717525482177734,2.0,94.0,96.0,negative
"this is as lax and limp a comedy as i've seen in a while , a meander through worn-out material .",negative,"negative
",1.077942132949829,2.0,100.0,102.0,negative
"time literally stops on a dime in the tries-so-hard-to-be-cool "" clockstoppers , "" but that doesn't mean it still won't feel like the longest 90 minutes of your movie-going life .",negative,"negative
",0.526390790939331,2.0,126.0,128.0,negative
"the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .",negative,"negative
",1.0802388191223145,2.0,106.0,108.0,negative
"aptly named , this shimmering , beautifully costumed and filmed production doesn't work for me .",negative,"negative
",1.0220472812652588,2.0,94.0,96.0,negative
a preposterously melodramatic paean to gang-member teens in brooklyn circa 1958 .,negative,"negative
",1.0727612972259521,2.0,97.0,99.0,negative
"has none of the crackle of "" fatal attraction "" , "" 9 ½ weeks "" , or even "" indecent proposal "" , and feels more like lyne's stolid remake of "" lolita "" .",negative,"negative
",0.5740926265716553,2.0,117.0,119.0,negative
"everything its title implies , a standard-issue crime drama spat out from the tinseltown assembly line .",negative,"negative
",0.5168764591217041,2.0,96.0,98.0,negative
an extraordinarily silly thriller .,negative,"negative
",1.0349478721618652,2.0,80.0,82.0,negative
a rehash of every gangster movie from the past decade .,negative,"negative
",0.505033016204834,2.0,87.0,89.0,negative
gaping plot holes sink this 'sub'-standard thriller and drag audience enthusiasm to crush depth .,negative,"negative
",0.5174963474273682,2.0,93.0,95.0,negative
"talkiness isn't necessarily bad , but the dialogue frequently misses the mark .",negative,"negative
",0.5134377479553223,2.0,91.0,93.0,negative
"the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",negative,"negative
",1.0802485942840576,2.0,120.0,122.0,negative
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .,negative,"positive
",1.0681421756744385,2.0,94.0,96.0,positive
"the movie isn't painfully bad , something to be 'fully experienced' ; it's just tediously bad , something to be fully forgotten .",negative,"negative
",0.47055602073669434,2.0,105.0,107.0,negative
charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,negative,"negative
",1.0320212841033936,2.0,94.0,96.0,negative
what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted .,negative,"negative
",0.5686397552490234,2.0,106.0,108.0,negative
no amount of good intentions is able to overcome the triviality of the story .,negative,"negative
",1.0274744033813477,2.0,91.0,93.0,negative
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",negative,"negative
",0.5330731868743896,2.0,128.0,130.0,negative
". . . for all its social and political potential , state property doesn't end up being very inspiring or insightful .",negative,"negative
",1.049238920211792,2.0,99.0,101.0,negative
"a film really has to be exceptional to justify a three hour running time , and this isn't .",negative,"negative
",1.071502447128296,2.0,96.0,98.0,negative
"little more than a stylish exercise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .",negative,"negative
",1.0323834419250488,2.0,107.0,109.0,negative
"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .",negative,"negative
",0.9987573623657227,2.0,102.0,104.0,negative
"this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",negative,"negative
",1.0751395225524902,2.0,107.0,109.0,negative
this off-putting french romantic comedy is sure to test severely the indulgence of fans of amélie .,negative,"negative
",1.1062219142913818,2.0,95.0,97.0,negative
overburdened with complicated plotting and banal dialogue,negative,"negative
",1.0688915252685547,2.0,83.0,85.0,negative
"ensemble movies , like soap operas , depend on empathy . if there ain't none , you have a problem .",negative,"negative
",1.0515847206115723,2.0,98.0,100.0,negative
the master of disguise falls under the category of 'should have been a sketch on saturday night live . ',negative,"negative
",1.167337417602539,2.0,96.0,98.0,negative
yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,negative,"negative
",1.1128568649291992,2.0,114.0,116.0,negative
koepp's screenplay isn't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .,negative,"negative
",1.1168115139007568,2.0,99.0,101.0,negative
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,negative,"negative
",1.0873117446899414,2.0,100.0,102.0,negative
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",negative,"negative
",0.57912278175354,2.0,90.0,92.0,negative
"clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades .",negative,"negative
",1.0316195487976074,2.0,95.0,97.0,negative
"it's hard to pity the 'plain' girl who becomes a ravishing waif after applying a smear of lip-gloss . rather , pity anyone who sees this mishmash .",negative,"negative
",1.1811895370483398,2.0,112.0,114.0,negative
"a banal , virulently unpleasant excuse for a romantic comedy .",negative,"negative
",1.058457851409912,2.0,88.0,90.0,negative
the drama discloses almost nothing .,negative,"negative
",1.0209639072418213,2.0,81.0,83.0,negative
a minor-league soccer remake of the longest yard .,negative,"negative
",1.0144469738006592,2.0,86.0,88.0,negative
"belongs in the too-hot-for-tv direct-to-video/dvd category , and this is why i have given it a one-star rating .",negative,"negative
",1.0062658786773682,2.0,108.0,110.0,negative
"as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",negative,"negative
",1.1116974353790283,2.0,106.0,108.0,negative
"a dim-witted and lazy spin-off of the animal planet documentary series , crocodile hunter is entertainment opportunism at its most glaring .",negative,"negative
",1.0212891101837158,2.0,103.0,105.0,negative
there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .,negative,"negative
",1.0304539203643799,2.0,106.0,108.0,negative
"even fans of ismail merchant's work , i suspect , would have a hard time sitting through this one .",negative,"negative
",1.0402076244354248,2.0,98.0,100.0,negative
"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .",negative,"negative
",1.0166676044464111,2.0,101.0,103.0,negative
"it's not a particularly good film , but neither is it a monsterous one .",negative,"negative
",1.0558414459228516,2.0,93.0,95.0,negative
the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,negative,"negative
",0.5562033653259277,2.0,101.0,103.0,negative
"enchanted with low-life tragedy and liberally seasoned with emotional outbursts . . . what is sorely missing , however , is the edge of wild , lunatic invention that we associate with cage's best acting .",negative,"negative
",1.0537066459655762,2.0,115.0,117.0,negative
"harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .",negative,"negative
",1.0368156433105469,2.0,128.0,130.0,negative
sade achieves the near-impossible : it turns the marquis de sade into a dullard .,negative,"negative
",0.4814326763153076,2.0,93.0,95.0,negative
"[lin chung's] voice is rather unexceptional , even irritating ( at least to this western ear ) , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .",negative,"negative
",0.490908145904541,2.0,120.0,122.0,negative
"one of the most plain , unimaginative romantic comedies i've ever seen .",negative,"negative
",1.0366380214691162,2.0,91.0,93.0,negative
"though there's a clarity of purpose and even-handedness to the film's direction , the drama feels rigged and sluggish .",negative,"negative
",0.5426688194274902,2.0,102.0,104.0,negative
"unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .",negative,"negative
",1.078679084777832,2.0,94.0,96.0,negative
"unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you .",negative,"negative
",1.0908122062683105,2.0,101.0,103.0,negative
"it should be doing a lot of things , but doesn't .",negative,"negative
",0.5907247066497803,2.0,89.0,91.0,negative
"chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .",negative,"negative
",0.45822739601135254,2.0,93.0,95.0,negative
. . . a rather bland affair .,negative,"negative
",0.47363877296447754,2.0,83.0,85.0,negative
"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .",negative,"negative
",1.0431177616119385,2.0,96.0,98.0,negative
"the movie tries to be ethereal , but ends up seeming goofy .",negative,"negative
",0.9934196472167969,2.0,88.0,90.0,negative
"i was hoping that it would be sleazy and fun , but it was neither .",negative,"negative
",0.49663329124450684,2.0,92.0,94.0,negative
"harris is supposed to be the star of the story , but comes across as pretty dull and wooden .",negative,"negative
",1.0362513065338135,2.0,95.0,97.0,negative
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",negative,"negative
",1.074047327041626,2.0,99.0,101.0,negative
"a boring masquerade ball where normally good actors , even kingsley , are made to look bad .",negative,"negative
",0.5194048881530762,2.0,94.0,96.0,negative
"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers .",negative,"negative
",1.0284061431884766,2.0,100.0,102.0,negative
the filmmakers keep pushing the jokes at the expense of character until things fall apart .,negative,"negative
",0.5208334922790527,2.0,91.0,93.0,negative
"rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf's encounter with the world .",negative,"negative
",1.0528583526611328,2.0,109.0,111.0,negative
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,negative,"positive
",1.0344781875610352,2.0,98.0,100.0,positive
"it's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it's all about the silences and if you're into that , have at it .",negative,"negative
",1.0743439197540283,2.0,118.0,120.0,negative
"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .",negative,"negative
",1.1012260913848877,2.0,105.0,107.0,negative
the lead actors share no chemistry or engaging charisma . we don't even like their characters .,negative,"negative
",1.0277438163757324,2.0,94.0,96.0,negative
"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .",negative,"negative
",1.0124187469482422,2.0,124.0,126.0,negative
"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously .",negative,"negative
",0.5313582420349121,2.0,103.0,105.0,negative
this feature is about as necessary as a hole in the head,negative,"negative
",0.48194432258605957,2.0,87.0,89.0,negative
"the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .",negative,"negative
",1.0492136478424072,2.0,99.0,101.0,negative
"spectators will indeed sit open-mouthed before the screen , not screaming but yawning .",negative,"negative
",1.0689473152160645,2.0,91.0,93.0,negative
"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",negative,"negative
",1.024857997894287,2.0,104.0,106.0,negative
a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,negative,"negative
",1.0365722179412842,2.0,100.0,102.0,negative
the premise itself is just sooooo tired . pair that with really poor comedic writing . . . and you've got a huge mess .,negative,"negative
",1.0675253868103027,2.0,102.0,104.0,negative
"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .",negative,"negative
",1.0329201221466064,2.0,95.0,97.0,negative
"did we really need a remake of "" charade ? """,negative,"negative
",1.0242893695831299,2.0,87.0,89.0,negative
"some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff . stealing harvard can't even do that much . each scene immediately succumbs to gravity and plummets to earth .",negative,"negative
",1.0291438102722168,2.0,125.0,127.0,negative
the only fun part of the movie is playing the obvious game . you try to guess the order in which the kids in the house will be gored .,negative,"negative
",1.176603078842163,2.0,106.0,108.0,negative
i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,negative,"negative
",0.47252464294433594,2.0,98.0,100.0,negative
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",negative,"negative
",1.0061509609222412,2.0,105.0,107.0,negative
the satire is just too easy to be genuinely satisfying .,negative,"negative
",0.5545840263366699,2.0,86.0,88.0,negative
bearable . barely .,negative,"negative
",1.0455684661865234,2.0,80.0,82.0,negative
less funny than it should be and less funny than it thinks it is .,negative,"negative
",1.033933401107788,2.0,90.0,92.0,negative
"an "" o bruin , where art thou ? "" -style cross-country adventure . . . it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack .",negative,"positive
",0.4945237636566162,2.0,120.0,122.0,positive
a feeble tootsie knockoff .,negative,"negative
",1.0323278903961182,2.0,83.0,85.0,negative
an awful movie that will only satisfy the most emotionally malleable of filmgoers .,negative,"negative
",1.0428540706634521,2.0,91.0,93.0,negative
"the story is far-flung , illogical , and plain stupid .",negative,"negative
",0.5001816749572754,2.0,89.0,91.0,negative
the very simple story seems too simple and the working out of the plot almost arbitrary .,negative,"negative
",0.5119061470031738,2.0,92.0,94.0,negative
"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .",negative,"negative
",1.0387425422668457,2.0,104.0,106.0,negative
"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .",negative,"negative
",1.0200402736663818,2.0,121.0,123.0,negative
one key problem with these ardently christian storylines is that there is never any question of how things will turn out .,negative,"negative
",1.056551456451416,2.0,98.0,100.0,negative
"essentially , the film is weak on detail and strong on personality",negative,"positive
",0.5166077613830566,2.0,87.0,89.0,positive
"a relentless , bombastic and ultimately empty world war ii action flick .",negative,"negative
",1.020725965499878,2.0,89.0,91.0,negative
[hell is] looking down at your watch and realizing serving sara isn't even halfway through .,negative,"negative
",0.4826469421386719,2.0,95.0,97.0,negative
"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .",negative,"negative
",1.038790225982666,2.0,102.0,104.0,negative
leaves viewers out in the cold and undermines some phenomenal performances .,negative,"negative
",1.02642822265625,2.0,87.0,89.0,negative
". . . a ho-hum affair , always watchable yet hardly memorable .",negative,"negative
",1.1457359790802002,2.0,91.0,93.0,negative
swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .,negative,"negative
",0.4852573871612549,2.0,99.0,101.0,negative
"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .",negative,"negative
",0.4866962432861328,2.0,100.0,102.0,negative
you have no affinity for most of the characters . nothing about them is attractive . what they see in each other also is difficult to fathom .,negative,"negative
",0.5314433574676514,2.0,103.0,105.0,negative
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",negative,"positive
",1.099008321762085,2.0,110.0,112.0,positive
a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let slide .,negative,"negative
",1.0106263160705566,2.0,107.0,109.0,negative
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",negative,"negative
",0.5389618873596191,2.0,106.0,108.0,negative
it's a mystery how the movie could be released in this condition .,negative,"negative
",1.0600614547729492,2.0,90.0,92.0,negative
absolutely ( and unintentionally ) terrifying .,negative,"negative
",0.4949173927307129,2.0,82.0,84.0,negative
eckstraordinarily lame and severely boring .,negative,"negative
",0.4864373207092285,2.0,85.0,87.0,negative
eight legged freaks falls flat as a spoof .,negative,"negative
",0.5347869396209717,2.0,85.0,87.0,negative
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .",negative,"negative
",0.49646806716918945,2.0,111.0,113.0,negative
you'll just have your head in your hands wondering why lee's character didn't just go to a bank manager and save everyone the misery .,negative,"negative
",1.014892816543579,2.0,106.0,108.0,negative
"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",negative,"negative
",1.0794124603271484,2.0,97.0,99.0,negative
"in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with too many nervous gags and pratfalls .",negative,"negative
",1.0620253086090088,2.0,108.0,110.0,negative
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .",negative,"negative
",1.1053838729858398,2.0,93.0,95.0,negative
veers uncomfortably close to pro-serb propaganda .,negative,"negative
",1.0385258197784424,2.0,87.0,89.0,negative
staggeringly dreadful romance .,negative,"negative
",1.0026569366455078,2.0,80.0,82.0,negative
movies like high crimes flog the dead horse of surprise as if it were an obligation . how about surprising us by trying something new ?,negative,"negative
",0.5004215240478516,2.0,102.0,104.0,negative
final verdict : you've seen it all before .,negative,"negative
",1.0240654945373535,2.0,86.0,88.0,negative
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",negative,"negative
",1.0303282737731934,2.0,109.0,111.0,negative
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . """,negative,"negative
",0.6254429817199707,2.0,116.0,118.0,negative
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .",negative,"negative
",1.037400484085083,2.0,118.0,120.0,negative
you'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy .,negative,"negative
",1.0810470581054688,2.0,104.0,106.0,negative
the movie is a little tired ; maybe the original inspiration has run its course .,negative,"negative
",1.0286333560943604,2.0,91.0,93.0,negative
this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .,negative,"negative
",1.0929806232452393,2.0,97.0,99.0,negative
a full-frontal attack on audience patience .,negative,"negative
",1.047114372253418,2.0,84.0,86.0,negative
"any intellectual arguments being made about the nature of god are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that bean abhors .",negative,"negative
",1.0439367294311523,2.0,116.0,118.0,negative
"it's a big idea , but the film itself is small and shriveled .",negative,"negative
",1.012683629989624,2.0,93.0,95.0,negative
"debut effort by "" project greenlight "" winner is sappy and amateurish .",negative,"negative
",1.0455970764160156,2.0,91.0,93.0,negative
one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny .,negative,"negative
",1.0155620574951172,2.0,109.0,111.0,negative
"the cast has a high time , but de broca has little enthusiasm for such antique pulp .",negative,"negative
",1.1105406284332275,2.0,94.0,96.0,negative
"the film , like jimmy's routines , could use a few good laughs .",negative,"negative
",1.0315415859222412,2.0,91.0,93.0,negative
"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies .",negative,"positive
",0.5226092338562012,2.0,109.0,111.0,positive
